ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-09-03,1,23.185,PHI,@,DAL,W 41-14,*,1.0
2,2000,2000-09-10,2,23.192,PHI,,NYG,L 18-33,*,
3,2000,2000-09-17,3,23.199,PHI,@,GNB,L 3-6,,
4,2000,2000-09-24,4,23.206,PHI,@,NOR,W 21-7,*,2.0
5,2000,2000-10-01,5,23.213,PHI,,ATL,W 38-10,*,1.0
6,2000,2000-10-08,6,23.220,PHI,,WAS,L 14-17,*,1.0
7,2000,2000-10-15,7,23.227,PHI,@,ARI,W 33-14,*,
8,2000,2000-10-22,8,23.234,PHI,,CHI,W 13-9,*,
9,2000,2000-10-29,9,23.241,PHI,@,NYG,L 7-24,*,1.0
10,2000,2000-11-05,10,23.248,PHI,,DAL,W 16-13,*,0.5
11,2000,2000-11-12,11,23.255,PHI,@,PIT,W 26-23,,0.5
12,2000,2000-11-19,12,23.262,PHI,,ARI,W 34-9,,1.5
13,2000,2000-11-26,13,23.269,PHI,@,WAS,W 23-20,,
14,2000,2000-12-03,14,23.276,PHI,,TEN,L 13-15,,
15,2000,2000-12-10,15,23.283,PHI,@,CLE,W 35-24,*,1.0
16,2000,2000-12-24,16,23.297,PHI,,CIN,W 16-7,,
17,2001,2001-09-09,1,24.191,PHI,,STL,L 17-20,*,1.0
18,2001,2001-09-23,2,24.205,PHI,@,SEA,W 27-3,*,1.0
19,2001,2001-09-30,3,24.212,PHI,,DAL,W 40-18,*,
20,2001,2001-10-07,4,24.219,PHI,,ARI,L 20-21,*,
21,2001,2001-10-22,5,24.234,PHI,@,NYG,W 10-9,*,
22,2001,2001-10-28,6,24.240,PHI,,OAK,L 10-20,*,
23,2001,2001-11-04,7,24.247,PHI,@,ARI,W 21-7,*,
24,2001,2001-11-11,8,24.254,PHI,,MIN,W 48-17,*,
25,2001,2001-11-18,9,24.261,PHI,@,DAL,W 36-3,*,0.5
26,2001,2001-11-25,10,24.268,PHI,,WAS,L 3-13,*,2.0
27,2001,2001-11-29,11,24.272,PHI,@,KAN,W 23-10,*,2.0
28,2001,2001-12-09,12,24.282,PHI,,SDG,W 24-14,*,
29,2001,2001-12-16,13,24.289,PHI,@,WAS,W 20-6,*,1.0
30,2001,2001-12-22,14,24.295,PHI,@,SFO,L 3-13,*,
31,2001,2001-12-30,15,24.303,PHI,,NYG,W 24-21,*,
32,2001,2002-01-06,16,24.310,PHI,@,TAM,W 17-13,*,
