ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1969,1969-09-21,1,22.351,DET,@,PIT,L 13-16,8,30,3.75,0,0,0,,0,0,0,,0,0,0
2,1969,1969-09-28,2,22.358,DET,,NYG,W 24-0,9,20,2.22,0,3,5,1.67,0,0,0,,0,0,0
3,1969,1969-10-05,3,23.000,DET,@,CLE,W 28-21,4,12,3.00,0,3,43,14.33,0,0,0,,0,0,0
4,1969,1969-10-19,5,23.014,DET,,CHI,W 13-7,14,51,3.64,0,1,4,4.00,0,0,0,,0,0,0
5,1969,1969-10-26,6,23.021,DET,@,MIN,L 10-24,11,34,3.09,0,4,24,6.00,0,0,0,,0,0,0
6,1969,1969-11-02,7,23.028,DET,@,SFO,W 26-14,5,13,2.60,1,0,0,,0,0,0,,0,1,6
7,1969,1969-11-16,9,23.042,DET,,STL,W 20-0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
8,1969,1969-11-23,10,23.049,DET,@,GNB,W 16-10,8,28,3.50,0,0,0,,0,0,0,,0,0,0
9,1969,1969-11-27,11,23.053,DET,,MIN,L 0-27,1,8,8.00,0,2,11,5.50,0,0,0,,0,0,0
10,1969,1969-12-14,13,23.070,DET,,RAM,W 28-0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
11,1970,1970-10-11,4,24.006,PHI,@,NYG,L 23-30,,,,,,,,,,,,,,
12,1970,1970-10-18,5,24.013,PHI,,STL,L 20-35,,,,,,,,,,,,,,
13,1970,1970-10-25,6,24.020,PHI,@,GNB,L 17-30,,,,,,,,,,,,,,
14,1970,1970-11-01,7,24.027,PHI,@,DAL,L 17-21,2,7,3.50,0,0,0,,0,0,0,,0,0,0
15,1970,1970-11-08,8,24.034,PHI,,MIA,W 24-17,,,,,,,,,,,,,,
16,1970,1970-11-15,9,24.041,PHI,,ATL,T 13-13,,,,,,,,,,,,,,
17,1970,1970-11-23,10,24.049,PHI,,NYG,W 23-20,1,1,1.00,0,0,0,,0,0,0,,0,0,0
18,1970,1970-11-29,11,24.055,PHI,@,STL,L 14-23,19,54,2.84,0,3,6,2.00,0,0,0,,0,0,0
19,1970,1970-12-06,12,24.062,PHI,@,BAL,L 10-29,1,6,6.00,0,0,0,,0,0,0,,0,0,0
20,1970,1970-12-13,13,24.069,PHI,@,WAS,L 6-24,,,,,,,,,,,,,,
21,1970,1970-12-20,14,24.076,PHI,,PIT,W 30-20,9,28,3.11,1,0,0,,0,0,0,,0,1,6
22,1971,1971-09-19,1,24.349,PHI,@,CIN,L 14-37,1,0,0.00,0,0,0,,0,0,0,,0,0,0
23,1971,1971-09-26,2,24.356,PHI,,DAL,L 7-42,,,,,,,,,,,,,,
24,1971,1971-10-03,3,24.363,PHI,,SFO,L 3-31,,,,,,,,,,,,,,
25,1971,1971-10-10,4,25.005,PHI,,MIN,L 0-13,,,,,,,,,,,,,,
26,1971,1971-10-17,5,25.012,PHI,@,OAK,L 10-34,,,,,,,,,,,,,,
27,1971,1971-10-24,6,25.019,PHI,,NYG,W 23-7,6,24,4.00,1,0,0,,0,0,0,,0,1,6
28,1971,1971-10-31,7,25.026,PHI,,DEN,W 17-16,10,11,1.10,0,2,17,8.50,0,0,0,,0,0,0
29,1971,1971-11-07,8,25.033,PHI,@,WAS,T 7-7,4,4,1.00,0,0,0,,0,0,0,,0,0,0
30,1971,1971-11-14,9,25.040,PHI,@,DAL,L 7-20,,,,,,,,,,,,,,
31,1971,1971-12-05,12,25.061,PHI,@,DET,W 23-20,,,,,,,,,,,,,,
32,1971,1971-12-12,13,25.068,PHI,,STL,W 19-7,7,34,4.86,0,1,9,9.00,0,0,0,,0,0,0
33,1971,1971-12-19,14,25.075,PHI,@,NYG,W 41-28,7,25,3.57,0,3,14,4.67,0,0,0,,0,0,0
34,1972,1972-09-17,1,25.348,PHI,@,DAL,L 6-28,9,24,2.67,0,1,-1,-1.00,0,0,0,,0,0,0
35,1972,1972-09-24,2,25.355,PHI,,CLE,L 17-27,4,12,3.00,0,0,0,,0,0,0,,0,0,0
36,1972,1972-10-02,3,25.363,PHI,,NYG,L 12-27,3,11,3.67,0,0,0,,0,0,0,,0,0,0
37,1972,1972-10-08,4,26.003,PHI,@,WAS,L 0-14,3,6,2.00,0,0,0,,0,0,0,,0,0,0
38,1972,1972-10-15,5,26.010,PHI,,RAM,L 3-34,3,13,4.33,0,1,3,3.00,0,0,0,,0,0,0
39,1972,1972-10-22,6,26.017,PHI,@,KAN,W 21-20,18,87,4.83,0,0,0,,0,0,0,,0,0,0
40,1972,1972-10-29,7,26.024,PHI,@,NOR,L 3-21,5,16,3.20,0,0,0,,0,0,0,,0,0,0
41,1972,1972-11-05,8,26.031,PHI,,STL,T 6-6,,,,,,,,,,,,,,
42,1972,1972-11-12,9,26.038,PHI,@,HOU,W 18-17,7,18,2.57,0,2,5,2.50,0,0,0,,0,0,0
43,1972,1972-11-19,10,26.045,PHI,,DAL,L 7-28,10,61,6.10,1,1,-3,-3.00,0,0,0,,0,1,6
44,1972,1972-11-26,11,26.052,PHI,@,NYG,L 10-62,2,3,1.50,0,1,-6,-6.00,0,0,0,,0,0,0
45,1972,1972-12-03,12,26.059,PHI,,WAS,L 7-23,,,,,,,,,,,,,,
46,1972,1972-12-10,13,26.066,PHI,,CHI,L 12-21,,,,,,,,,,,,,,
47,1972,1972-12-17,14,26.073,PHI,@,STL,L 23-24,3,11,3.67,0,0,0,,0,0,0,,0,0,0
48,1973,1973-09-16,1,26.346,BUF,@,NWE,W 31-13,18,105,5.83,2,2,38,19.00,0,0,0,,0,2,12
49,1973,1973-09-23,2,26.353,BUF,@,SDG,L 7-34,11,25,2.27,0,2,-5,-2.50,0,0,0,,0,0,0
50,1973,1973-09-30,3,26.360,BUF,,NYJ,W 9-7,13,78,6.00,0,1,7,7.00,0,0,0,,0,0,0
51,1973,1973-10-07,4,27.002,BUF,,PHI,W 27-26,5,33,6.60,0,1,9,9.00,0,1,18,18.00,0,0,0
52,1973,1973-10-14,5,27.009,BUF,,BAL,W 31-13,10,39,3.90,0,1,10,10.00,1,0,0,,0,1,6
53,1973,1973-10-21,6,27.016,BUF,@,MIA,L 6-27,10,17,1.70,0,0,0,,0,0,0,,0,0,0
54,1973,1973-10-29,7,27.024,BUF,,KAN,W 23-14,19,81,4.26,0,0,0,,0,0,0,,0,0,0
55,1973,1973-11-04,8,27.030,BUF,@,NOR,L 0-13,8,22,2.75,0,4,24,6.00,0,0,0,,0,0,0
56,1973,1973-11-11,9,27.037,BUF,,CIN,L 13-16,1,6,6.00,0,1,3,3.00,0,0,0,,0,0,0
