ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,2004,2004-09-12,1,23.253,NYG,@,PHI,L 17-31,,3,9,33.33,66,0,0,60.4,1,3,7.33,7.33,0,0,,0,0,0
2,2004,2004-10-31,7,23.302,NYG,@,MIN,W 34-13,,,,,,,,,0,,,,,,,,,
3,2004,2004-11-21,10,23.323,NYG,,ATL,L 10-14,*,17,37,45.95,162,1,2,45.1,1,4,4.38,2.49,1,-1,-1.00,0,0,0
4,2004,2004-11-28,11,23.330,NYG,,PHI,L 6-27,*,6,21,28.57,148,0,2,16.9,5,37,7.05,2.76,2,18,9.00,0,0,0
5,2004,2004-12-05,12,23.337,NYG,@,WAS,L 7-31,*,12,25,48.00,113,0,0,60.9,1,6,4.52,4.52,0,0,,0,0,0
6,2004,2004-12-12,13,23.344,NYG,@,BAL,L 14-37,*,4,18,22.22,27,0,2,0.0,2,9,1.50,-3.50,1,0,0.00,0,0,0
7,2004,2004-12-18,14,23.350,NYG,,PIT,L 30-33,*,16,23,69.57,182,2,1,103.9,0,0,7.91,7.70,2,18,9.00,0,0,0
8,2004,2004-12-26,15,23.358,NYG,@,CIN,L 22-23,*,19,37,51.35,201,0,1,56.3,2,17,5.43,4.22,0,0,,0,0,0
9,2004,2005-01-02,16,23.365,NYG,,DAL,W 28-24,*,18,27,66.67,144,3,1,101.5,1,7,5.33,5.89,0,0,,0,0,0
10,2005,2005-09-11,1,24.251,NYG,,ARI,W 42-19,*,10,23,43.48,172,2,2,62.2,3,18,7.48,5.30,0,0,,0,0,0
11,2005,2005-09-19,2,24.259,NYG,@,NOR,W 27-10,*,13,24,54.17,165,1,0,89.8,0,0,6.88,7.71,3,0,0.00,0,0,0
12,2005,2005-09-25,3,24.265,NYG,@,SDG,L 23-45,*,24,41,58.54,352,2,0,102.9,2,14,8.59,9.56,3,13,4.33,0,0,0
13,2005,2005-10-02,4,24.272,NYG,,STL,W 44-24,*,19,35,54.29,296,4,0,120.7,1,4,8.46,10.74,2,-2,-1.00,0,0,0
14,2005,2005-10-16,5,24.286,NYG,@,DAL,L 13-16,*,14,29,48.28,215,1,1,70.3,4,36,7.41,6.55,1,10,10.00,0,0,0
15,2005,2005-10-23,6,24.293,NYG,,DEN,W 24-23,*,23,42,54.76,214,2,1,74.9,0,0,5.10,4.98,0,0,,0,0,0
16,2005,2005-10-30,7,24.300,NYG,,WAS,W 36-0,*,12,31,38.71,146,1,1,51.3,2,22,4.71,3.90,0,0,,0,0,0
17,2005,2005-11-06,8,24.307,NYG,@,SFO,W 24-6,*,18,33,54.55,251,1,0,89.3,0,0,7.61,8.21,3,-3,-1.00,0,0,0
18,2005,2005-11-13,9,24.314,NYG,,MIN,L 21-24,*,23,48,47.92,291,1,4,39.5,2,10,6.06,2.73,2,24,12.00,0,0,0
19,2005,2005-11-20,10,24.321,NYG,,PHI,W 27-17,*,17,26,65.38,218,3,0,130.0,5,18,8.38,10.69,3,7,2.33,0,0,0
20,2005,2005-11-27,11,24.328,NYG,@,SEA,L 21-24,*,29,53,54.72,344,2,1,79.4,3,20,6.49,6.40,2,15,7.50,0,0,0
21,2005,2005-12-04,12,24.335,NYG,,DAL,W 17-10,*,12,31,38.71,152,0,2,27.9,1,2,4.90,2.00,0,0,,0,0,0
22,2005,2005-12-11,13,24.342,NYG,@,PHI,W 26-23,*,28,44,63.64,312,1,3,63.8,1,13,7.09,4.48,4,8,2.00,1,1,6
23,2005,2005-12-17,14,24.348,NYG,,KAN,W 27-17,*,17,32,53.13,186,1,1,68.0,1,3,5.81,5.03,2,-3,-1.50,0,0,0
24,2005,2005-12-24,15,24.355,NYG,@,WAS,L 20-35,*,23,41,56.10,244,1,1,71.6,1,11,5.95,5.34,2,13,6.50,0,0,0
25,2005,2005-12-31,16,24.362,NYG,@,OAK,W 30-21,*,12,24,50.00,204,1,0,93.1,2,13,8.50,9.33,2,-2,-1.00,0,0,0
26,2006,2006-09-10,1,25.250,NYG,,IND,L 21-26,*,20,34,58.82,247,2,1,88.7,0,0,7.26,7.12,1,0,0.00,0,0,0
27,2006,2006-09-17,2,25.257,NYG,@,PHI,W 30-24,*,31,43,72.09,371,3,1,111.7,8,53,8.63,8.98,0,0,,0,0,0
28,2006,2006-09-24,3,25.264,NYG,@,SEA,L 30-42,*,24,36,66.67,275,3,3,82.5,1,11,7.64,5.56,0,0,,0,0,0
29,2006,2006-10-08,4,25.278,NYG,,WAS,W 19-3,*,23,33,69.70,256,1,0,102.6,0,0,7.76,8.36,4,6,1.50,0,0,0
30,2006,2006-10-15,5,25.285,NYG,@,ATL,W 27-14,*,17,30,56.67,180,2,2,68.7,2,15,6.00,4.33,0,0,,0,0,0
31,2006,2006-10-23,6,25.293,NYG,@,DAL,W 36-22,*,12,26,46.15,189,2,1,80.4,2,16,7.27,7.08,2,1,0.50,0,0,0
32,2006,2006-10-29,7,25.299,NYG,,TAM,W 17-3,*,16,31,51.61,154,1,0,76.5,2,11,4.97,5.61,1,-1,-1.00,0,0,0
33,2006,2006-11-05,8,25.306,NYG,,HOU,W 14-10,*,17,28,60.71,179,1,1,76.3,2,16,6.39,5.50,3,-3,-1.00,0,0,0
34,2006,2006-11-12,9,25.313,NYG,,CHI,L 20-38,*,14,32,43.75,121,0,2,28.3,2,22,3.78,0.97,1,0,0.00,0,0,0
35,2006,2006-11-20,10,25.321,NYG,@,JAX,L 10-26,*,19,41,46.34,230,1,2,51.9,1,8,5.61,3.90,1,-2,-2.00,0,0,0
36,2006,2006-11-26,11,25.327,NYG,@,TEN,L 21-24,*,18,28,64.29,143,1,2,59.1,0,0,5.11,2.61,2,8,4.00,0,0,0
37,2006,2006-12-03,12,25.334,NYG,,DAL,L 20-23,*,24,36,66.67,270,2,0,107.4,0,0,7.50,8.61,1,7,7.00,0,0,0
38,2006,2006-12-10,13,25.341,NYG,@,CAR,W 27-13,*,17,33,51.52,172,3,0,97.0,1,0,5.21,7.03,5,7,1.40,0,0,0
39,2006,2006-12-17,14,25.348,NYG,,PHI,L 22-36,*,28,40,70.00,282,0,2,69.0,1,12,7.05,4.80,0,0,,0,0,0
40,2006,2006-12-24,15,25.355,NYG,,NOR,L 7-30,*,9,25,36.00,74,1,1,41.2,2,15,2.96,1.96,1,0,0.00,0,0,0
41,2006,2006-12-30,16,25.361,NYG,@,WAS,W 34-28,*,12,26,46.15,101,1,0,69.6,1,7,3.88,4.65,3,-2,-0.67,0,0,0
42,2007,2007-09-09,1,26.249,NYG,@,DAL,L 35-45,*,28,41,68.29,312,4,1,113.1,1,5,7.61,8.46,1,2,2.00,0,0,0
43,2007,2007-09-16,2,26.256,NYG,,GNB,L 13-35,*,16,29,55.17,211,1,1,75.5,1,8,7.28,6.41,0,0,,0,0,0
44,2007,2007-09-23,3,26.263,NYG,@,WAS,W 24-17,*,21,36,58.33,232,1,2,63.7,2,13,6.44,4.50,1,-1,-1.00,0,0,0
45,2007,2007-09-30,4,26.270,NYG,,PHI,W 16-3,*,14,26,53.85,135,1,1,65.4,1,6,5.19,4.23,3,-5,-1.67,0,0,0
46,2007,2007-10-07,5,26.277,NYG,,NYJ,W 35-24,*,13,25,52.00,186,2,1,86.4,0,0,7.44,7.24,4,17,4.25,0,0,0
47,2007,2007-10-15,6,26.285,NYG,@,ATL,W 31-10,*,27,39,69.23,303,2,2,87.9,1,0,7.77,6.49,0,0,,0,0,0
48,2007,2007-10-21,7,26.291,NYG,,SFO,W 33-15,*,18,31,58.06,146,2,1,78.2,1,7,4.71,4.55,0,0,,0,0,0
49,2007,2007-10-28,8,26.298,NYG,@,MIA,W 13-10,*,8,22,36.36,59,0,0,44.9,1,10,2.68,2.68,5,25,5.00,1,1,6
50,2007,2007-11-11,9,26.312,NYG,,DAL,L 20-31,*,23,34,67.65,236,1,2,72.7,5,42,6.94,4.88,1,3,3.00,0,0,0
51,2007,2007-11-18,10,26.319,NYG,@,DET,W 16-10,*,28,39,71.79,283,1,0,100.7,2,14,7.26,7.77,5,5,1.00,0,0,0
52,2007,2007-11-25,11,26.326,NYG,,MIN,L 17-41,*,21,49,42.86,273,1,4,33.8,3,39,5.57,2.31,0,0,,0,0,0
53,2007,2007-12-02,12,26.333,NYG,@,CHI,W 21-16,*,16,27,59.26,195,1,2,63.0,2,14,7.22,4.63,1,2,2.00,0,0,0
54,2007,2007-12-09,13,26.340,NYG,@,PHI,W 16-13,*,17,31,54.84,219,1,0,88.0,2,12,7.06,7.71,2,7,3.50,0,0,0
55,2007,2007-12-16,14,26.347,NYG,,WAS,L 10-22,*,18,53,33.96,184,1,0,51.1,2,16,3.47,3.85,1,1,1.00,0,0,0
56,2007,2007-12-23,15,26.354,NYG,@,BUF,W 38-21,*,7,15,46.67,111,0,2,32.2,2,17,7.40,1.40,2,0,0.00,0,0,0
57,2007,2007-12-29,16,26.360,NYG,,NWE,L 35-38,*,22,32,68.75,251,4,1,118.6,1,14,7.84,8.94,3,13,4.33,0,0,0
58,2008,2008-09-04,1,27.245,NYG,,WAS,W 16-7,*,19,35,54.29,216,0,1,61.1,2,16,6.17,4.89,2,-1,-0.50,1,1,6
59,2008,2008-09-14,2,27.255,NYG,@,STL,W 41-13,*,20,29,68.97,260,3,0,131.4,2,19,8.97,11.03,0,0,,0,0,0
60,2008,2008-09-21,3,27.262,NYG,,CIN,W 26-23,*,26,43,60.47,289,1,0,88.2,0,0,6.72,7.19,0,0,,0,0,0
61,2008,2008-10-05,4,27.276,NYG,,SEA,W 44-6,*,19,25,76.00,267,2,0,136.6,1,3,10.68,12.28,0,0,,0,0,0
62,2008,2008-10-13,5,27.284,NYG,@,CLE,L 14-35,*,18,28,64.29,196,1,3,57.1,1,4,7.00,2.89,1,13,13.00,0,0,0
63,2008,2008-10-19,6,27.290,NYG,,SFO,W 29-17,*,16,31,51.61,161,1,0,77.5,0,0,5.19,5.84,3,-4,-1.33,0,0,0
64,2008,2008-10-26,7,27.297,NYG,@,PIT,W 21-14,*,19,32,59.38,199,1,0,87.9,0,0,6.22,6.84,4,-1,-0.25,0,0,0
65,2008,2008-11-02,8,27.304,NYG,,DAL,W 35-14,*,16,27,59.26,147,3,1,95.8,4,28,5.44,6.00,0,0,,0,0,0
66,2008,2008-11-09,9,27.311,NYG,@,PHI,W 36-31,*,17,31,54.84,191,2,1,81.5,1,9,6.16,6.00,1,2,2.00,0,0,0
67,2008,2008-11-16,10,27.318,NYG,,BAL,W 30-10,*,13,23,56.52,153,1,1,73.3,1,7,6.65,5.57,2,-3,-1.50,0,0,0
68,2008,2008-11-23,11,27.325,NYG,@,ARI,W 37-29,*,26,33,78.79,240,3,0,127.3,1,6,7.27,9.09,2,-2,-1.00,0,0,0
69,2008,2008-11-30,12,27.332,NYG,@,WAS,W 23-7,*,21,34,61.76,305,1,1,88.5,2,9,8.97,8.24,4,7,1.75,0,0,0
70,2008,2008-12-07,13,27.339,NYG,,PHI,L 14-20,*,13,27,48.15,123,1,0,73.5,0,0,4.56,5.30,0,0,,0,0,0
71,2008,2008-12-14,14,27.346,NYG,@,DAL,L 8-20,*,18,35,51.43,191,0,2,43.9,8,45,5.46,2.89,0,0,,0,0,0
72,2008,2008-12-21,15,27.353,NYG,,CAR,W 34-28,*,17,27,62.96,181,1,0,94.8,3,23,6.70,7.44,1,-1,-1.00,0,0,0
73,2008,2008-12-28,16,27.360,NYG,@,MIN,L 19-20,*,11,19,57.89,119,0,0,76.4,1,5,6.26,6.26,0,0,,0,0,0
74,2009,2009-09-13,1,28.253,NYG,,WAS,W 23-17,*,20,29,68.97,256,1,1,93.5,1,8,8.83,7.97,3,-3,-1.00,0,0,0
75,2009,2009-09-20,2,28.260,NYG,@,DAL,W 33-31,*,25,38,65.79,330,2,0,110.6,0,0,8.68,9.74,1,2,2.00,0,0,0
76,2009,2009-09-27,3,28.267,NYG,@,TAM,W 24-0,*,14,24,58.33,161,2,0,106.4,0,0,6.71,8.38,1,9,9.00,0,0,0
77,2009,2009-10-04,4,28.274,NYG,@,KAN,W 27-16,*,20,34,58.82,292,3,1,104.0,1,8,8.59,9.03,0,0,,0,0,0
78,2009,2009-10-11,5,28.281,NYG,,OAK,W 44-7,*,8,10,80.00,173,2,0,158.3,0,0,17.30,21.30,0,0,,0,0,0
79,2009,2009-10-18,6,28.288,NYG,@,NOR,L 27-48,*,14,31,45.16,178,1,1,61.0,1,9,5.74,4.94,1,-1,-1.00,0,0,0
80,2009,2009-10-25,7,28.295,NYG,,ARI,L 17-24,*,19,37,51.35,243,1,3,47.5,3,23,6.57,3.46,1,-1,-1.00,0,0,0
81,2009,2009-11-01,8,28.302,NYG,@,PHI,L 17-40,*,20,39,51.28,222,1,2,55.7,2,7,5.69,3.90,3,34,11.33,0,0,0
82,2009,2009-11-08,9,28.309,NYG,,SDG,L 20-21,*,25,33,75.76,215,2,0,112.6,5,27,6.52,7.73,0,0,,0,0,0
83,2009,2009-11-22,10,28.323,NYG,,ATL,W 34-31,*,25,39,64.10,384,3,1,111.5,1,16,9.85,10.23,0,0,,0,0,0
84,2009,2009-11-26,11,28.327,NYG,@,DEN,L 6-26,*,24,40,60.00,230,0,1,65.6,3,20,5.75,4.63,1,3,3.00,0,0,0
85,2009,2009-12-06,12,28.337,NYG,,DAL,W 31-24,*,11,25,44.00,241,2,1,88.9,1,4,9.64,9.44,2,-2,-1.00,0,0,0
86,2009,2009-12-13,13,28.344,NYG,,PHI,L 38-45,*,27,38,71.05,391,3,0,130.5,3,12,10.29,11.87,2,18,9.00,0,0,0
87,2009,2009-12-21,14,28.352,NYG,@,WAS,W 45-12,*,19,26,73.08,268,3,0,144.4,2,22,10.31,12.62,0,0,,0,0,0
88,2009,2009-12-27,15,28.358,NYG,,CAR,L 9-41,*,29,43,67.44,296,1,2,75.3,4,39,6.88,5.26,2,6,3.00,0,0,0
89,2009,2010-01-03,16,29.000,NYG,@,MIN,L 7-44,*,17,23,73.91,141,0,1,71.1,3,21,6.13,4.17,0,0,,0,0,0
90,2010,2010-09-12,1,29.252,NYG,,CAR,W 31-18,*,20,30,66.67,263,3,3,87.9,1,5,8.77,6.27,4,-2,-0.50,0,0,0
91,2010,2010-09-19,2,29.259,NYG,@,IND,L 14-38,*,13,24,54.17,161,2,1,85.6,4,24,6.71,6.50,1,6,6.00,0,0,0
92,2010,2010-09-26,3,29.266,NYG,,TEN,L 10-29,*,34,48,70.83,386,0,2,77.3,2,22,8.04,6.17,1,2,2.00,0,0,0
93,2010,2010-10-03,4,29.273,NYG,,CHI,W 17-3,*,18,30,60.00,195,0,0,79.2,2,12,6.50,6.50,3,-2,-0.67,0,0,0
94,2010,2010-10-10,5,29.280,NYG,@,HOU,W 34-10,*,27,42,64.29,297,3,2,89.1,0,0,7.07,6.36,6,9,1.50,0,0,0
95,2010,2010-10-17,6,29.287,NYG,,DET,W 28-20,*,20,30,66.67,177,2,0,104.4,2,10,5.90,7.23,1,-1,-1.00,0,0,0
96,2010,2010-10-25,7,29.295,NYG,@,DAL,W 41-35,*,25,35,71.43,306,4,3,100.4,1,9,8.74,7.17,1,-1,-1.00,0,0,0
97,2010,2010-11-07,8,29.308,NYG,@,SEA,W 41-7,*,21,32,65.63,290,3,0,125.8,0,0,9.06,10.94,1,-1,-1.00,0,0,0
98,2010,2010-11-14,9,29.315,NYG,,DAL,L 20-33,*,33,48,68.75,373,2,2,88.3,0,0,7.77,6.73,3,17,5.67,0,0,0
99,2010,2010-11-21,10,29.322,NYG,@,PHI,L 17-27,*,20,33,60.61,147,2,3,53.5,0,0,4.45,1.58,2,22,11.00,0,0,0
100,2010,2010-11-28,11,29.329,NYG,,JAX,W 24-20,*,14,24,58.33,226,2,0,117.7,0,0,9.42,11.08,3,-1,-0.33,0,0,0
101,2010,2010-12-05,12,29.336,NYG,,WAS,W 31-7,*,15,25,60.00,161,0,1,62.2,0,0,6.44,4.64,1,-1,-1.00,0,0,0
102,2010,2010-12-13,13,29.344,NYG,@,MIN,W 21-3,*,22,37,59.46,187,1,2,59.2,1,5,5.05,3.16,0,0,,0,0,0
103,2010,2010-12-19,14,29.350,NYG,,PHI,L 31-38,*,23,39,58.97,289,4,1,105.6,2,25,7.41,8.31,0,0,,0,0,0
104,2010,2010-12-26,15,29.357,NYG,@,GNB,L 17-45,*,17,33,51.52,301,2,4,63.6,1,5,9.12,4.88,1,12,12.00,0,0,0
105,2010,2011-01-02,16,29.364,NYG,@,WAS,W 17-14,*,17,29,58.62,243,1,1,83.0,0,0,8.38,7.52,4,11,2.75,0,0,0
106,2011,2011-09-11,1,30.251,NYG,@,WAS,L 14-28,*,18,32,56.25,268,0,1,70.8,4,28,8.38,6.97,1,2,2.00,1,1,6
107,2011,2011-09-19,2,30.259,NYG,,STL,W 28-16,*,19,30,63.33,223,2,1,94.2,3,19,7.43,7.27,4,-12,-3.00,0,0,0
108,2011,2011-09-25,3,30.265,NYG,@,PHI,W 29-16,*,16,23,69.57,254,4,0,145.7,3,22,11.04,14.52,3,-3,-1.00,0,0,0
109,2011,2011-10-02,4,30.272,NYG,@,ARI,W 31-27,*,27,40,67.50,321,2,0,108.4,1,15,8.03,9.03,3,-3,-1.00,0,0,0
110,2011,2011-10-09,5,30.279,NYG,,SEA,L 25-36,*,24,39,61.54,420,3,3,91.8,3,25,10.77,8.85,3,5,1.67,0,0,0
111,2011,2011-10-16,6,30.286,NYG,,BUF,W 27-24,*,21,32,65.63,292,0,0,94.8,0,0,9.13,9.13,2,-1,-0.50,0,0,0
112,2011,2011-10-30,7,30.300,NYG,,MIA,W 20-17,*,31,45,68.89,349,2,0,106.6,1,5,7.76,8.64,4,-3,-0.75,0,0,0
113,2011,2011-11-06,8,30.307,NYG,@,NWE,W 24-20,*,20,39,51.28,250,2,1,77.9,0,0,6.41,6.28,3,11,3.67,0,0,0
114,2011,2011-11-13,9,30.314,NYG,@,SFO,L 20-27,*,26,40,65.00,311,2,2,84.5,1,9,7.78,6.53,2,4,2.00,0,0,0
115,2011,2011-11-20,10,30.321,NYG,,PHI,L 10-17,*,18,35,51.43,264,1,1,74.0,3,15,7.54,6.83,0,0,,0,0,0
116,2011,2011-11-28,11,30.329,NYG,@,NOR,L 24-49,*,33,47,70.21,406,2,1,101.9,1,14,8.64,8.53,1,4,4.00,0,0,0
117,2011,2011-12-04,12,30.335,NYG,,GNB,L 35-38,*,23,40,57.50,347,3,1,100.7,1,0,8.68,9.05,0,0,,0,0,0
118,2011,2011-12-11,13,30.342,NYG,@,DAL,W 37-34,*,27,47,57.45,400,2,1,90.7,0,0,8.51,8.40,2,-2,-1.00,0,0,0
119,2011,2011-12-18,14,30.349,NYG,,WAS,L 10-23,*,23,40,57.50,257,0,3,45.5,3,24,6.43,3.05,0,0,,0,0,0
120,2011,2011-12-24,15,30.355,NYG,@,NYJ,W 29-14,*,9,27,33.33,225,1,1,61.5,2,8,8.33,7.41,1,-1,-1.00,0,0,0
121,2011,2012-01-01,16,30.363,NYG,,DAL,W 31-14,*,24,33,72.73,346,3,0,136.7,2,15,10.48,12.30,6,14,2.33,0,0,0
122,2012,2012-09-05,1,31.246,NYG,,DAL,L 17-24,*,21,32,65.63,213,1,0,94.9,3,26,6.66,7.28,0,0,,0,0,0
123,2012,2012-09-16,2,31.257,NYG,,TAM,W 41-34,*,31,51,60.78,510,3,3,89.5,0,0,10.00,8.53,3,-2,-0.67,0,0,0
124,2012,2012-09-20,3,31.261,NYG,@,CAR,W 36-7,*,27,35,77.14,288,1,0,110.2,1,6,8.23,8.80,2,5,2.50,0,0,0
125,2012,2012-09-30,4,31.271,NYG,@,PHI,L 17-19,*,24,42,57.14,309,2,1,86.3,0,0,7.36,7.24,0,0,,0,0,0
126,2012,2012-10-07,5,31.278,NYG,,CLE,W 41-27,*,25,37,67.57,259,3,1,103.3,0,0,7.00,7.41,2,-1,-0.50,0,0,0
127,2012,2012-10-14,6,31.285,NYG,@,SFO,W 26-3,*,15,28,53.57,193,1,0,87.4,0,0,6.89,7.61,3,-2,-0.67,0,0,0
128,2012,2012-10-21,7,31.292,NYG,,WAS,W 27-23,*,26,40,65.00,337,1,2,78.9,1,8,8.43,6.68,2,4,2.00,0,0,0
129,2012,2012-10-28,8,31.299,NYG,@,DAL,W 29-24,*,15,29,51.72,192,0,1,58.4,1,2,6.62,5.07,1,3,3.00,0,0,0
130,2012,2012-11-04,9,31.306,NYG,,PIT,L 20-24,*,10,24,41.67,125,0,1,41.1,2,11,5.21,3.33,0,0,,0,0,0
131,2012,2012-11-11,10,31.313,NYG,@,CIN,L 13-31,*,29,46,63.04,215,0,2,56.0,4,26,4.67,2.72,1,1,1.00,0,0,0
132,2012,2012-11-25,11,31.327,NYG,,GNB,W 38-10,*,16,30,53.33,249,3,0,114.4,1,6,8.30,10.30,2,12,6.00,0,0,0
133,2012,2012-12-03,12,31.335,NYG,@,WAS,L 16-17,*,20,33,60.61,280,1,0,98.0,1,7,8.48,9.09,1,5,5.00,0,0,0
134,2012,2012-12-09,13,31.341,NYG,,NOR,W 52-27,*,22,35,62.86,259,4,2,99.6,0,0,7.40,7.11,2,-3,-1.50,0,0,0
135,2012,2012-12-16,14,31.348,NYG,@,ATL,L 0-34,*,13,25,52.00,161,0,2,38.9,1,2,6.44,2.84,0,0,,0,0,0
136,2012,2012-12-23,15,31.355,NYG,@,BAL,L 14-33,*,14,28,50.00,150,1,0,78.0,3,31,5.36,6.07,1,8,8.00,0,0,0
137,2012,2012-12-30,16,31.362,NYG,,PHI,W 42-7,*,13,21,61.90,208,5,0,134.5,1,11,9.90,14.67,0,0,,0,0,0
138,2013,2013-09-08,1,32.248,NYG,@,DAL,L 31-36,*,27,42,64.29,450,4,3,102.3,3,22,10.71,9.40,2,8,4.00,0,0,0
139,2013,2013-09-15,2,32.255,NYG,,DEN,L 23-41,*,28,49,57.14,362,1,4,53.3,1,9,7.39,4.12,0,0,,0,0,0
140,2013,2013-09-22,3,32.262,NYG,@,CAR,L 0-38,*,12,23,52.17,119,0,1,49.0,7,45,5.17,3.22,1,14,14.00,0,0,0
141,2013,2013-09-29,4,32.269,NYG,@,KAN,L 7-31,*,18,37,48.65,217,1,1,64.8,3,17,5.86,5.19,2,12,6.00,0,0,0
142,2013,2013-10-06,5,32.276,NYG,,PHI,L 21-36,*,24,52,46.15,334,2,3,56.1,1,4,6.42,4.60,0,0,,0,0,0
143,2013,2013-10-10,6,32.280,NYG,@,CHI,L 21-27,*,14,26,53.85,239,1,3,58.5,1,7,9.19,4.77,0,0,,0,0,0
144,2013,2013-10-21,7,32.291,NYG,,MIN,W 23-7,*,23,39,58.97,200,1,0,81.1,2,7,5.13,5.64,3,5,1.67,0,0,0
145,2013,2013-10-27,8,32.297,NYG,@,PHI,W 15-7,*,25,39,64.10,246,0,0,81.8,1,9,6.31,6.31,1,-1,-1.00,0,0,0
146,2013,2013-11-10,9,32.311,NYG,,OAK,W 24-20,*,12,22,54.55,140,1,1,70.3,3,22,6.36,5.23,3,-3,-1.00,0,0,0
147,2013,2013-11-17,10,32.318,NYG,,GNB,W 27-13,*,25,35,71.43,279,1,1,92.4,4,23,7.97,7.26,1,3,3.00,0,0,0
148,2013,2013-11-24,11,32.325,NYG,,DAL,L 21-24,*,16,30,53.33,174,2,0,92.9,2,20,5.80,7.13,0,0,,0,0,0
149,2013,2013-12-01,12,32.332,NYG,@,WAS,W 24-17,*,22,28,78.57,235,1,1,98.7,3,29,8.39,7.50,3,0,0.00,0,0,0
150,2013,2013-12-08,13,32.339,NYG,@,SDG,L 14-37,*,20,32,62.50,259,1,2,72.3,2,18,8.09,5.91,0,0,,0,0,0
151,2013,2013-12-15,14,32.346,NYG,,SEA,L 0-23,*,18,31,58.06,156,0,5,31.9,3,24,5.03,-2.23,0,0,,0,0,0
152,2013,2013-12-22,15,32.353,NYG,@,DET,W 23-20,*,23,42,54.76,256,1,1,71.1,2,18,6.10,5.50,2,-2,-1.00,0,0,0
