ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1977,1977-09-18,1,23.099,ATL,,RAM,W 17-6,,,
2,1977,1977-09-25,2,23.106,ATL,@,WAS,L 6-10,,,
3,1977,1977-10-02,3,23.113,ATL,,NYG,W 17-3,,,
4,1977,1977-10-09,4,23.120,ATL,@,SFO,W 7-0,,,
5,1977,1977-10-16,5,23.127,ATL,@,BUF,L 0-3,,,
6,1977,1977-10-23,6,23.134,ATL,@,CHI,W 16-10,,,
7,1977,1977-10-30,7,23.141,ATL,,MIN,L 7-14,,,
8,1977,1977-11-06,8,23.148,ATL,,SFO,L 3-10,,,
9,1977,1977-11-13,9,23.155,ATL,,DET,W 17-6,,,
10,1977,1977-11-20,10,23.162,ATL,@,NOR,L 20-21,,,
11,1977,1977-11-27,11,23.169,ATL,@,TAM,W 17-0,,,
12,1977,1977-12-04,12,23.176,ATL,,NWE,L 10-16,,,
13,1977,1977-12-11,13,23.183,ATL,@,RAM,L 7-23,,,
14,1977,1977-12-18,14,23.190,ATL,,NOR,W 35-7,,,
15,1978,1978-09-03,1,24.084,ATL,,HOU,W 20-14,,,
16,1978,1978-09-10,2,24.091,ATL,@,RAM,L 0-10,,,
17,1978,1978-09-17,3,24.098,ATL,,CLE,L 16-24,,,
18,1978,1978-09-24,4,24.105,ATL,@,TAM,L 9-14,,,
19,1978,1978-10-01,5,24.112,ATL,,NYG,W 23-20,,,
20,1978,1978-10-08,6,24.119,ATL,@,PIT,L 7-31,,,
21,1978,1978-10-15,7,24.126,ATL,,DET,W 14-0,,,
22,1978,1978-10-22,8,24.133,ATL,@,SFO,W 20-17,,,
23,1978,1978-10-30,9,24.141,ATL,,RAM,W 15-7,,,
24,1978,1978-11-05,10,24.147,ATL,,SFO,W 21-10,,,
25,1978,1978-11-12,11,24.154,ATL,@,NOR,W 20-17,,,
26,1978,1978-11-19,12,24.161,ATL,@,CHI,L 7-13,,,
27,1978,1978-11-26,13,24.168,ATL,,NOR,W 20-17,1,7,0
28,1978,1978-12-03,14,24.175,ATL,@,CIN,L 7-37,,,
29,1978,1978-12-10,15,24.182,ATL,,WAS,W 20-17,,,
30,1978,1978-12-17,16,24.189,ATL,@,STL,L 21-42,,,
31,1979,1979-09-02,1,25.083,ATL,@,NOR,W 40-34,,,
32,1979,1979-09-10,2,25.091,ATL,@,PHI,W 14-10,,,
33,1979,1979-09-30,5,25.111,ATL,,WAS,L 7-16,,,
34,1979,1979-10-07,6,25.118,ATL,,GNB,W 25-7,,,
35,1979,1979-10-14,7,25.125,ATL,@,OAK,L 19-50,,,
36,1979,1979-10-21,8,25.132,ATL,@,SFO,L 15-20,,,
37,1979,1979-10-29,9,25.140,ATL,,SEA,L 28-31,,,
38,1979,1979-11-04,10,25.146,ATL,,TAM,W 17-14,,,
39,1979,1979-11-11,11,25.153,ATL,@,NYG,L 3-24,,,
40,1979,1979-11-19,12,25.161,ATL,@,RAM,L 14-20,,,
41,1979,1979-11-25,13,25.167,ATL,,NOR,L 6-37,,,
42,1979,1979-12-02,14,25.174,ATL,@,SDG,W 28-26,,,
43,1979,1979-12-09,15,25.181,ATL,,RAM,L 13-34,,,
44,1979,1979-12-16,16,25.188,ATL,,SFO,W 31-21,,,
45,1980,1980-09-07,1,26.088,ATL,@,MIN,L 23-24,,,
46,1980,1980-09-14,2,26.095,ATL,@,NWE,W 37-21,,,
47,1980,1980-09-21,3,26.102,ATL,,MIA,L 17-20,,,
48,1980,1980-09-28,4,26.109,ATL,@,SFO,W 20-17,,,
49,1980,1980-10-05,5,26.116,ATL,,DET,W 43-28,,,
50,1980,1980-10-12,6,26.123,ATL,,NYJ,L 7-14,,,
51,1980,1980-10-19,7,26.130,ATL,@,NOR,W 41-14,,,
52,1980,1980-10-26,8,26.137,ATL,,RAM,W 13-10,,,
53,1980,1980-11-02,9,26.144,ATL,@,BUF,W 30-14,,,
54,1980,1980-11-09,10,26.151,ATL,@,STL,W 33-27,,,
55,1980,1980-11-16,11,26.158,ATL,,NOR,W 31-13,,,
56,1980,1980-12-07,14,26.179,ATL,@,PHI,W 20-17,,,
57,1980,1980-12-14,15,26.186,ATL,,SFO,W 35-10,,,
58,1980,1980-12-21,16,26.193,ATL,@,RAM,L 17-20,,,
59,1981,1981-09-06,1,27.087,ATL,,NOR,W 27-0,,,
60,1981,1981-09-13,2,27.094,ATL,@,GNB,W 31-17,,,
61,1981,1981-09-20,3,27.101,ATL,,SFO,W 34-17,,,
62,1981,1981-09-27,4,27.108,ATL,@,CLE,L 17-28,,,
63,1981,1981-10-05,5,27.116,ATL,@,PHI,L 13-16,,,
64,1981,1981-10-11,6,27.122,ATL,,RAM,L 35-37,,,
65,1981,1981-10-18,7,27.129,ATL,,STL,W 41-20,,,
66,1981,1981-10-25,8,27.136,ATL,,NYG,L 24-27,,,
67,1981,1981-11-01,9,27.143,ATL,@,NOR,W 41-10,,,
68,1981,1981-11-08,10,27.150,ATL,@,SFO,L 14-17,,,
69,1981,1981-11-15,11,27.157,ATL,,PIT,L 20-34,,,
70,1981,1981-11-23,12,27.165,ATL,,MIN,W 31-30,,,
71,1981,1981-11-29,13,27.171,ATL,@,HOU,W 31-27,,,
72,1981,1981-12-06,14,27.178,ATL,@,TAM,L 23-24,,,
73,1981,1981-12-14,15,27.186,ATL,@,RAM,L 16-21,,,
74,1981,1981-12-20,16,27.192,ATL,,CIN,L 28-30,,,
