ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
121,2015,2015-11-22,10,32.175,OAK,@,DET,L 13-18,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
122,2015,2015-11-29,11,32.182,OAK,@,TEN,W 24-21,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
123,2015,2015-12-06,12,32.189,OAK,,KAN,L 20-34,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
124,2015,2015-12-13,13,32.196,OAK,@,DEN,W 15-12,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
125,2015,2015-12-20,14,32.203,OAK,,GNB,L 20-30,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
126,2015,2015-12-24,15,32.207,OAK,,SDG,W 23-20,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
127,2015,2016-01-03,16,32.217,OAK,@,KAN,L 17-23,,0,0,,0,0,0,,0,0.0,3,1,0,0,0
128,2016,2016-09-11,1,33.103,BUF,@,BAL,L 7-13,*,0,0,,0,0,0,,0,0.5,1,2,0,0,0
129,2016,2016-09-15,2,33.107,BUF,,NYJ,L 31-37,*,0,0,,0,0,0,,0,1.0,4,0,0,0,0
130,2016,2016-09-25,3,33.117,BUF,,ARI,W 33-18,*,0,0,,0,0,0,,0,1.5,4,2,0,0,0
131,2016,2016-10-02,4,33.124,BUF,@,NWE,W 16-0,*,0,0,,0,0,0,,0,1.0,3,1,0,0,0
132,2016,2016-10-09,5,33.131,BUF,@,LAR,W 30-19,*,0,0,,0,0,0,,0,3.0,6,0,0,0,0
133,2016,2016-10-16,6,33.138,BUF,,SFO,W 45-16,*,0,0,,0,0,0,,0,1.0,2,0,0,0,0
134,2016,2016-10-23,7,33.145,BUF,@,MIA,L 25-28,*,0,0,,0,0,0,,0,1.0,4,0,0,0,0
135,2016,2016-10-30,8,33.152,BUF,,NWE,L 25-41,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
136,2016,2016-11-07,9,33.160,BUF,@,SEA,L 25-31,*,0,0,,0,0,0,,0,1.0,1,2,0,0,0
137,2016,2016-11-20,10,33.173,BUF,@,CIN,W 16-12,*,0,0,,0,0,0,,0,0.0,2,3,0,0,0
138,2016,2016-11-27,11,33.180,BUF,,JAX,W 28-21,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
139,2016,2016-12-04,12,33.187,BUF,@,OAK,L 24-38,*,0,0,,0,0,0,,0,0.0,3,1,0,0,0
140,2016,2016-12-11,13,33.194,BUF,,PIT,L 20-27,*,0,0,,0,0,0,,0,0.0,3,2,1,28,0
141,2016,2016-12-18,14,33.201,BUF,,CLE,W 33-13,*,0,0,,0,0,0,,0,1.5,6,1,0,0,0
142,2016,2016-12-24,15,33.207,BUF,,MIA,L 31-34,*,0,0,,0,0,0,,0,0.0,5,0,0,0,0
143,2016,2017-01-01,16,33.215,BUF,@,NYJ,L 10-30,*,0,0,,0,0,0,,0,1.0,3,0,0,0,0
144,2017,2017-09-10,1,34.102,BUF,,NYJ,W 21-12,,0,0,,0,0,0,,0,0.0,2,1,0,0,0
145,2017,2017-09-17,2,34.109,BUF,@,CAR,L 3-9,*,0,0,,0,0,0,,0,1.0,6,3,0,0,0
146,2017,2017-09-24,3,34.116,BUF,,DEN,W 26-16,*,0,0,,0,0,0,,0,1.0,2,0,0,0,0
147,2017,2017-10-01,4,34.123,BUF,@,ATL,W 23-17,*,0,0,,0,0,0,,0,0.0,4,0,0,0,0
148,2017,2017-10-08,5,34.130,BUF,@,CIN,L 16-20,*,0,0,,0,0,0,,0,0.0,5,1,0,0,0
149,2017,2017-10-22,6,34.144,BUF,,TAM,W 30-27,*,0,0,,0,0,0,,0,0.0,6,2,0,0,0
150,2017,2017-10-29,7,34.151,BUF,,OAK,W 34-14,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
151,2017,2017-11-02,8,34.155,BUF,@,NYJ,L 21-34,*,0,0,,0,0,0,,0,0.0,5,0,0,0,0
152,2017,2017-11-12,9,34.165,BUF,,NOR,L 10-47,*,0,0,,0,0,0,,0,0.0,6,3,0,0,0
153,2017,2017-11-19,10,34.172,BUF,@,LAC,L 24-54,*,0,0,,0,0,0,,0,0.0,2,1,0,0,0
154,2017,2017-11-26,11,34.179,BUF,@,KAN,W 16-10,,0,0,,0,0,0,,0,1.0,2,0,0,0,0
155,2017,2017-12-03,12,34.186,BUF,,NWE,L 3-23,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
156,2017,2017-12-10,13,34.193,BUF,,IND,W 13-7,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
157,2017,2017-12-17,14,34.200,BUF,,MIA,W 24-16,,0,0,,0,0,0,,0,0.0,5,0,0,0,0
158,2017,2017-12-24,15,34.207,BUF,@,NWE,L 16-37,*,0,0,,0,0,0,,0,0.0,2,1,0,0,0
159,2017,2017-12-31,16,34.214,BUF,@,MIA,W 22-16,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
160,2018,2018-09-09,1,35.101,BUF,@,BAL,L 3-47,*,0,0,,0,0,0,,0,0.0,6,0,0,0,0
161,2018,2018-09-16,2,35.108,BUF,,LAC,L 20-31,,0,0,,0,0,0,,0,1.0,5,2,0,0,0
162,2018,2018-09-23,3,35.115,BUF,@,MIN,W 27-6,,0,0,,0,0,0,,0,0.0,0,1,0,0,0
