ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1960,1960-09-09,1,24.162,BOS,,DEN,L 10-13,4,42,10.50,1,0,0,,0,0,0,,0,1,6
2,1960,1960-09-17,2,24.170,BOS,@,NYT,W 28-24,4,40,10.00,1,0,0,,0,0,0,,0,1,6
3,1960,1960-09-23,3,24.176,BOS,,BUF,L 0-13,2,26,13.00,0,0,0,,0,0,0,,0,0,0
4,1960,1960-10-08,4,24.191,BOS,@,LAC,W 35-0,3,40,13.33,1,0,0,,0,0,0,,0,1,6
5,1960,1960-10-16,5,24.199,BOS,@,OAK,L 14-27,3,40,13.33,0,0,0,,0,0,0,,0,0,0
6,1960,1960-10-23,6,24.206,BOS,@,DEN,L 24-31,3,84,28.00,1,0,0,,0,0,0,,0,1,6
7,1960,1960-10-28,7,24.211,BOS,,LAC,L 16-45,4,48,12.00,0,0,0,,0,0,0,,0,0,0
8,1960,1960-11-04,8,24.218,BOS,,OAK,W 34-28,4,62,15.50,1,0,0,,0,0,0,,0,1,6
9,1960,1960-11-11,9,24.225,BOS,,NYT,W 38-21,6,85,14.17,2,0,0,,0,0,0,,0,2,12
10,1960,1960-11-18,10,24.232,BOS,,DTX,W 42-14,9,85,9.44,1,0,0,,0,0,0,,0,1,6
11,1960,1960-11-25,11,24.239,BOS,,HOU,L 10-24,2,23,11.50,0,0,0,,0,0,0,,0,0,0
12,1960,1960-12-04,12,24.248,BOS,@,BUF,L 14-38,1,16,16.00,0,0,0,,0,0,0,,0,0,0
13,1960,1960-12-11,13,24.255,BOS,@,DTX,L 0-34,1,6,6.00,0,0,0,,0,0,0,,0,0,0
14,1960,1960-12-18,14,24.262,BOS,@,HOU,L 21-37,3,69,23.00,1,0,0,,0,0,0,,0,1,6
15,1961,1961-09-16,2,25.169,BOS,,DEN,W 45-17,7,123,17.57,2,0,0,,0,0,0,,0,2,12
16,1961,1961-09-23,3,25.176,BOS,@,BUF,W 23-21,3,69,23.00,0,0,10,,0,0,0,,0,0,0
17,1961,1961-10-01,4,25.184,BOS,@,NYT,L 30-37,3,50,16.67,1,0,0,,0,0,0,,0,1,6
18,1961,1961-10-07,5,25.190,BOS,,SDG,L 27-38,2,27,13.50,1,0,0,,0,0,0,,0,1,6
19,1961,1961-10-13,6,25.196,BOS,,HOU,T 31-31,2,35,17.50,0,0,0,,0,0,0,,0,0,0
20,1961,1961-10-22,7,25.205,BOS,,BUF,W 52-21,2,67,33.50,1,0,0,,0,0,0,,0,1,6
21,1961,1961-10-29,8,25.212,BOS,@,DTX,W 18-17,1,15,15.00,0,1,16,16.00,0,0,0,,0,0,0
22,1961,1961-11-03,9,25.217,BOS,,DTX,W 28-21,6,64,10.67,1,0,0,,0,0,0,,0,1,6
23,1961,1961-11-12,10,25.226,BOS,@,HOU,L 15-27,5,55,11.00,1,0,0,,0,0,0,,0,1,6
24,1961,1961-11-17,11,25.231,BOS,,OAK,W 20-17,3,74,24.67,0,0,0,,0,0,0,,0,0,0
25,1961,1961-12-03,12,25.247,BOS,@,DEN,W 28-24,1,28,28.00,0,0,0,,0,0,0,,0,0,0
26,1961,1961-12-09,13,25.253,BOS,@,OAK,W 35-21,5,72,14.40,1,1,16,16.00,0,0,0,,0,1,6
27,1961,1961-12-17,14,25.261,BOS,@,SDG,W 41-0,2,78,39.00,1,1,-5,-5.00,0,0,0,,0,1,6
28,1962,1962-09-08,1,26.161,BOS,@,DTX,L 28-42,3,43,14.33,0,0,0,,0,0,0,,0,0,0
29,1962,1962-09-16,2,26.169,BOS,,HOU,W 34-21,4,34,8.50,1,1,14,14.00,0,0,0,,0,1,6
30,1962,1962-09-21,3,26.174,BOS,,DEN,W 41-16,1,8,8.00,0,0,0,,0,0,0,,0,0,0
31,1962,1962-10-06,4,26.189,BOS,@,NYT,W 43-14,4,142,35.50,1,0,0,,0,0,0,,0,1,6
32,1962,1962-10-12,5,26.195,BOS,,DTX,L 7-27,2,84,42.00,0,0,0,,0,0,0,,0,0,0
33,1962,1962-10-19,6,26.202,BOS,,SDG,W 24-20,2,34,17.00,2,0,0,,0,0,0,,0,2,12
34,1962,1962-10-26,7,26.209,BOS,,OAK,W 26-16,2,12,6.00,0,0,0,,0,0,0,,0,0,0
35,1962,1962-11-03,8,26.217,BOS,@,BUF,T 28-28,4,82,20.50,0,0,0,,0,0,0,,0,0,0
36,1962,1962-11-11,9,26.225,BOS,@,DEN,W 33-29,5,123,24.60,2,0,0,,0,0,0,,0,2,12
37,1962,1962-11-18,10,26.232,BOS,@,HOU,L 17-21,3,56,18.67,1,0,0,,0,0,0,,0,1,6
38,1962,1962-11-23,11,26.237,BOS,,BUF,W 21-10,4,72,18.00,1,0,0,,0,0,0,,0,1,6
39,1962,1962-11-30,12,26.244,BOS,,NYT,W 24-17,3,127,42.33,1,0,0,,0,0,0,,0,1,6
40,1962,1962-12-09,13,26.253,BOS,@,SDG,W 20-14,1,12,12.00,1,0,0,,0,0,0,,0,1,6
41,1962,1962-12-16,14,26.260,BOS,@,OAK,L 0-20,2,39,19.50,0,0,0,,0,0,0,,0,0,0
42,1963,1963-09-08,1,27.161,BOS,,NYJ,W 38-14,1,18,18.00,0,0,0,,0,0,0,,0,0,0
43,1963,1963-09-29,4,27.182,BOS,@,DEN,L 10-14,1,14,14.00,0,0,0,,0,0,0,,0,0,0
44,1963,1963-10-05,5,27.188,BOS,@,NYJ,L 24-31,6,71,11.83,1,0,0,,0,0,0,,0,1,6
45,1963,1963-10-11,6,27.194,BOS,,OAK,W 20-14,2,73,36.50,1,0,0,,0,0,0,,0,1,6
46,1963,1963-10-18,7,27.201,BOS,,DEN,W 40-21,6,110,18.33,0,0,0,,0,0,0,,0,0,0
47,1963,1963-10-26,8,27.209,BOS,@,BUF,L 21-28,4,69,17.25,0,0,0,,0,0,0,,0,0,0
48,1963,1963-11-01,9,27.215,BOS,,HOU,W 45-3,2,31,15.50,0,0,0,,0,0,0,,0,0,0
49,1963,1963-11-10,10,27.224,BOS,,SDG,L 6-7,3,47,15.67,0,0,0,,0,0,0,,0,0,0
50,1963,1963-11-17,11,27.231,BOS,,KAN,T 24-24,9,137,15.22,0,0,0,,0,0,0,,0,0,0
51,1963,1963-12-01,12,27.245,BOS,,BUF,W 17-7,4,56,14.00,0,0,0,,0,0,0,,0,0,0
52,1963,1963-12-08,13,27.252,BOS,@,HOU,W 46-28,3,59,19.67,1,0,0,,0,0,0,,0,1,6
53,1963,1963-12-14,14,27.258,BOS,@,KAN,L 3-35,1,8,8.00,0,0,0,,0,0,0,,0,0,0
54,1964,1964-09-20,2,28.173,BOS,@,SDG,W 33-28,1,15,15.00,0,0,0,,0,0,0,,0,0,0
55,1964,1964-09-27,3,28.180,BOS,,NYJ,W 26-10,1,59,59.00,1,0,0,,0,0,0,,0,1,6
56,1964,1964-10-04,4,28.187,BOS,@,DEN,W 39-10,2,15,7.50,0,0,0,,0,0,0,,0,0,0
57,1964,1964-10-16,6,28.199,BOS,,OAK,T 43-43,2,73,36.50,1,0,0,,0,0,0,,0,1,6
58,1964,1964-10-23,7,28.206,BOS,,KAN,W 24-7,3,95,31.67,2,0,0,,0,0,0,,0,2,12
