ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
33,2007,2007-09-09,1,26.239,PHI,@,GNB,L 13-16,*,6,1,14,14.00,0,16.7%,2.33,0,0,,0,0,0,0.0,,
34,2007,2007-09-17,2,26.247,PHI,,WAS,L 12-20,*,8,2,27,13.50,0,25.0%,3.38,0,0,,0,0,0,0.0,,
35,2007,2007-09-23,3,26.253,PHI,,DET,W 56-21,*,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,0.0,,
36,2007,2007-09-30,4,26.260,PHI,@,NYG,L 3-16,*,7,3,17,5.67,0,42.9%,2.43,0,0,,0,0,0,0.0,,
37,2007,2007-10-14,5,26.274,PHI,@,NYJ,W 16-9,*,7,6,89,14.83,0,85.7%,12.71,0,0,,0,0,0,0.0,,
38,2007,2007-10-21,6,26.281,PHI,,CHI,L 16-19,*,6,3,44,14.67,0,50.0%,7.33,1,12,12.00,0,0,0,0.0,,
39,2007,2007-10-28,7,26.288,PHI,@,MIN,W 23-16,*,12,8,105,13.13,0,66.7%,8.75,0,0,,0,0,0,0.0,,
40,2007,2007-11-04,8,26.295,PHI,,DAL,L 17-38,*,8,2,55,27.50,0,25.0%,6.88,0,0,,0,0,0,0.0,,
41,2007,2007-11-11,9,26.302,PHI,@,WAS,W 33-25,*,6,3,55,18.33,1,50.0%,9.17,0,0,,0,1,6,0.0,,
42,2007,2007-11-18,10,26.309,PHI,,MIA,W 17-7,*,5,2,18,9.00,0,40.0%,3.60,0,0,,0,0,0,0.0,,
43,2007,2007-11-25,11,26.316,PHI,@,NWE,L 28-31,*,9,5,45,9.00,1,55.6%,5.00,0,0,,0,1,6,0.0,,
44,2007,2007-12-02,12,26.323,PHI,,SEA,L 24-28,,5,2,26,13.00,0,40.0%,5.20,0,0,,0,0,0,0.0,,
45,2007,2007-12-09,13,26.330,PHI,,NYG,L 13-16,,9,7,71,10.14,0,77.8%,7.89,1,5,5.00,0,0,0,0.0,,
46,2007,2007-12-16,14,26.337,PHI,@,DAL,W 10-6,*,7,4,35,8.75,1,57.1%,5.00,0,0,,0,1,6,0.0,,
47,2007,2007-12-23,15,26.344,PHI,@,NOR,W 38-23,*,7,6,73,12.17,1,85.7%,10.43,1,10,10.00,0,1,6,0.0,,
48,2007,2007-12-30,16,26.351,PHI,,BUF,W 17-9,*,7,5,83,16.60,0,71.4%,11.86,2,9,4.50,0,0,0,0.0,,
49,2008,2008-09-21,3,27.252,PHI,,PIT,W 15-6,,3,,,,,0.0%,,,,,,,,,,
50,2008,2008-09-28,4,27.259,PHI,@,CHI,L 20-24,,10,6,79,13.17,0,60.0%,7.90,0,0,,0,0,0,0.0,0,0
51,2008,2008-10-05,5,27.266,PHI,,WAS,L 17-23,*,5,4,84,21.00,0,80.0%,16.80,1,6,6.00,0,0,0,0.0,0,0
52,2008,2008-11-02,8,27.294,PHI,@,SEA,W 26-7,,1,1,22,22.00,1,100.0%,22.00,0,0,,0,1,6,0.0,0,0
53,2008,2008-11-09,9,27.301,PHI,,NYG,L 31-36,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
54,2008,2008-11-16,10,27.308,PHI,@,CIN,T 13-13,,4,1,0,0.00,0,25.0%,0.00,0,0,,0,0,0,0.0,0,0
55,2008,2008-11-23,11,27.315,PHI,@,BAL,L 7-36,,2,,,,,0.0%,,,,,,,,,,
56,2008,2008-11-27,12,27.319,PHI,,ARI,W 48-20,,,,,,,0.0%,,,,,,,,,,
57,2008,2008-12-21,15,27.343,PHI,@,WAS,L 3-10,*,6,4,47,11.75,0,66.7%,7.83,0,0,,0,0,0,0.0,0,0
58,2008,2008-12-28,16,27.350,PHI,,DAL,W 44-6,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,0.0,0,0
59,2009,2009-09-27,3,28.257,PHI,,KAN,W 34-14,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
60,2009,2009-10-11,4,28.271,PHI,,TAM,W 33-14,,,,,,,0.0%,,,,,,,,,,
61,2009,2009-10-18,5,28.278,PHI,@,OAK,L 9-13,,,,,,,0.0%,,,,,,,,,,
62,2009,2009-10-26,6,28.286,PHI,@,WAS,W 27-17,,1,,,,,0.0%,,,,,,,,,,
63,2009,2009-11-01,7,28.292,PHI,,NYG,W 40-17,,,,,,,0.0%,,,,,,,,,,
64,2009,2009-11-08,8,28.299,PHI,,DAL,L 16-20,,,,,,,0.0%,,,,,,,,,,
65,2009,2009-11-15,9,28.306,PHI,@,SDG,L 23-31,,5,2,36,18.00,0,40.0%,7.20,0,0,,0,0,0,0.0,0,0
66,2009,2009-11-22,10,28.313,PHI,@,CHI,W 24-20,,1,,,,,0.0%,,,,,,,,,,
67,2009,2009-11-29,11,28.320,PHI,,WAS,W 27-24,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
68,2009,2009-12-06,12,28.327,PHI,@,ATL,W 34-7,*,4,2,64,32.00,0,50.0%,16.00,1,-3,-3.00,0,0,0,0.0,0,0
69,2009,2009-12-13,13,28.334,PHI,@,NYG,W 45-38,,4,2,31,15.50,0,50.0%,7.75,0,0,,0,0,0,0.0,0,0
70,2009,2009-12-20,14,28.341,PHI,,SFO,W 27-13,*,4,1,13,13.00,0,25.0%,3.25,0,0,,0,0,0,0.0,0,0
71,2009,2009-12-27,15,28.348,PHI,,DEN,W 30-27,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
72,2009,2010-01-03,16,28.355,PHI,@,DAL,L 0-24,,,,,,,0.0%,,,,,,,,,,
