ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
66,1990,1990-12-23,15,27.109,MIA,@,BUF,L 14-24,,,,,,,,,,,,,,
67,1990,1990-12-30,16,27.116,MIA,,IND,W 23-17,,,,,,,,,,,,,,
68,1991,1991-09-01,1,27.361,ATL,@,KAN,L 3-14,,,,,,,,,,,,,,
69,1991,1991-09-08,2,28.003,ATL,,MIN,L 19-20,,,,,,,,,,,,,,
70,1991,1991-09-15,3,28.010,ATL,@,SDG,W 13-10,,,,,,,,,,,,,,
71,1991,1991-09-22,4,28.017,ATL,,RAI,W 21-17,0,0,,0,0,0,,0,0,0,0.0,1,0,0
72,1991,1991-09-29,5,28.024,ATL,,NOR,L 6-27,,,,,,,,,,,,,,
73,1991,1991-10-13,6,28.038,ATL,@,SFO,W 39-34,0,0,,0,0,0,,0,0,0,0.0,2,24,0
74,1991,1991-10-20,7,28.045,ATL,@,PHO,L 10-16,0,0,,0,0,0,,0,0,0,0.0,1,0,0
75,1991,1991-10-27,8,28.052,ATL,,RAM,W 31-14,0,0,,0,0,0,,0,0,0,0.0,1,0,0
76,1991,1991-11-03,9,28.059,ATL,,SFO,W 17-14,,,,,,,,,,,,,,
77,1991,1991-11-10,10,28.066,ATL,@,WAS,L 17-56,,,,,,,,,,,,,,
78,1991,1991-11-17,11,28.073,ATL,,TAM,W 43-7,,,,,,,,,,,,,,
79,1991,1991-11-24,12,28.080,ATL,@,NOR,W 23-20,,,,,,,,,,,,,,
80,1991,1991-12-01,13,28.087,ATL,,GNB,W 35-31,,,,,,,,,,,,,,
81,1991,1991-12-08,14,28.094,ATL,@,RAM,W 31-14,,,,,,,,,,,,,,
82,1991,1991-12-15,15,28.101,ATL,,SEA,W 26-13,0,0,,0,0,0,,0,0,0,0.0,1,0,0
83,1991,1991-12-22,16,28.108,ATL,@,DAL,L 27-31,,,,,,,,,,,,,,
84,1992,1992-09-06,1,29.001,ATL,,NYJ,W 20-17,,,,,,,,,,,,,,
85,1992,1992-09-13,2,29.008,ATL,@,WAS,L 17-24,0,0,,0,0,0,,0,0,0,0.0,1,0,0
86,1992,1992-09-20,3,29.015,ATL,,NOR,L 7-10,,,,,,,,,,,,,,
87,1992,1992-09-27,4,29.022,ATL,@,CHI,L 31-41,,,,,,,,,,,,,,
88,1992,1992-10-04,5,29.029,ATL,,GNB,W 24-10,,,,,,,,,,,,,,
89,1992,1992-10-11,6,29.036,ATL,@,MIA,L 17-21,,,,,,,,,,,,,,
90,1992,1992-10-18,7,29.043,ATL,@,SFO,L 17-56,,,,,,,,,,,,,,
91,1992,1992-11-01,8,29.057,ATL,,RAM,W 30-28,0,0,,0,0,0,,0,0,0,1.0,0,0,0
92,1992,1992-11-09,9,29.065,ATL,,SFO,L 3-41,,,,,,,,,,,,,,
93,1992,1992-11-15,10,29.071,ATL,,PHO,W 20-17,,,,,,,,,,,,,,
94,1992,1992-11-22,11,29.078,ATL,@,BUF,L 14-41,,,,,,,,,,,,,,
95,1992,1992-11-29,12,29.085,ATL,,NWE,W 34-0,,,,,,,,,,,,,,
96,1992,1992-12-03,13,29.089,ATL,@,NOR,L 14-22,,,,,,,,,,,,,,
97,1992,1992-12-13,14,29.099,ATL,@,TAM,W 35-7,,,,,,,,,,,,,,
98,1992,1992-12-21,15,29.107,ATL,,DAL,L 17-41,,,,,,,,,,,,,,
99,1992,1992-12-27,16,29.113,ATL,@,RAM,L 27-38,,,,,,,,,,,,,,
100,1993,1993-09-05,1,30.000,DET,,ATL,W 30-13,,,,,,,,,,,,,,
101,1993,1993-09-12,2,30.007,DET,@,NWE,W 19-16,,,,,,,,,,,,,,
102,1993,1993-09-19,3,30.014,DET,@,NOR,L 3-14,,,,,,,,,,,,,,
103,1993,1993-09-26,4,30.021,DET,,PHO,W 26-20,,,,,,,,,,,,,,
104,1993,1993-10-03,5,30.028,DET,@,TAM,L 10-27,,,,,,,,,,,,,,
105,1993,1993-10-17,6,30.042,DET,,SEA,W 30-10,0,0,,0,0,0,,0,0,0,0.0,1,0,0
106,1993,1993-10-24,7,30.049,DET,@,RAM,W 16-13,0,0,,0,0,0,,0,0,0,0.0,1,10,0
107,1993,1993-10-31,8,30.056,DET,@,MIN,W 30-27,,,,,,,,,,,,,,
108,1993,1993-11-21,10,30.077,DET,@,GNB,L 17-26,,,,,,,,,,,,,,
109,1993,1993-11-25,11,30.081,DET,,CHI,L 6-10,,,,,,,,,,,,,,
110,1993,1993-12-05,12,30.091,DET,,MIN,L 0-13,,,,,,,,,,,,,,
111,1993,1993-12-12,13,30.098,DET,@,PHO,W 21-14,,,,,,,,,,,,,,
112,1993,1993-12-19,14,30.105,DET,,SFO,L 17-55,,,,,,,,,,,,,,
113,1993,1993-12-26,15,30.112,DET,@,CHI,W 20-14,,,,,,,,,,,,,,
114,1993,1994-01-02,16,30.119,DET,,GNB,W 30-20,,,,,,,,,,,,,,
115,1994,1994-09-04,1,30.364,PIT,,DAL,L 9-26,,,,,,,,,,,,,,
116,1994,1994-09-11,2,31.006,PIT,@,CLE,W 17-10,,,,,,,,,,,,,,
117,1994,1994-09-18,3,31.013,PIT,,IND,W 31-21,,,,,,,,,,,,,,
118,1994,1994-09-25,4,31.020,PIT,@,SEA,L 13-30,,,,,,,,,,,,,,
119,1994,1994-10-03,5,31.028,PIT,,HOU,W 30-14,,,,,,,,,,,,,,
120,1994,1994-10-16,6,31.041,PIT,,CIN,W 14-10,,,,,,,,,,,,,,
121,1994,1994-10-23,7,31.048,PIT,@,NYG,W 10-6,,,,,,,,,,,,,,
122,1994,1994-10-30,8,31.055,PIT,@,ARI,L 17-20,,,,,,,,,,,,,,
123,1994,1994-11-06,9,31.062,PIT,@,HOU,W 12-9,,,,,,,,,,,,,,
124,1994,1994-11-14,10,31.070,PIT,,BUF,W 23-10,,,,,,,,,,,,,,
125,1994,1994-11-20,11,31.076,PIT,,MIA,W 16-13,,,,,,,,,,,,,,
126,1994,1994-11-27,12,31.083,PIT,@,RAI,W 21-3,,,,,,,,,,,,,,
127,1994,1994-12-04,13,31.090,PIT,@,CIN,W 38-15,,,,,,,,,,,,,,
128,1994,1994-12-11,14,31.097,PIT,,PHI,W 14-3,,,,,,,,,,,,,,
129,1994,1994-12-18,15,31.104,PIT,,CLE,W 17-7,,,,,,,,,,,,,,
130,1994,1994-12-24,16,31.110,PIT,@,SDG,L 34-37,,,,,,,,,,,,,,
131,1995,1995-09-03,1,31.363,CAR,@,ATL,L 20-23,,,,,,,,,,,,,,
132,1995,1995-09-10,2,32.005,CAR,@,BUF,L 9-31,0,0,,0,0,0,,0,0,0,0.0,1,3,0
133,1995,1995-09-17,3,32.012,CAR,,STL,L 10-31,,,,,,,,,,,,,,
134,1995,1995-10-01,4,32.026,CAR,,TAM,L 13-20,,,,,,,,,,,,,,
135,1995,1995-10-08,5,32.033,CAR,@,CHI,L 27-31,,,,,,,,,,,,,,
136,1995,1995-10-15,6,32.040,CAR,,NYJ,W 26-15,,,,,,,,,,,,,,
137,1995,1995-10-22,7,32.047,CAR,,NOR,W 20-3,,,,,,,,,,,,,,
138,1995,1995-10-29,8,32.054,CAR,@,NWE,W 20-17,,,,,,,,,,,,,,
139,1995,1995-11-05,9,32.061,CAR,@,SFO,W 13-7,0,0,,0,0,0,,0,1,6,0.0,1,96,1
140,1995,1995-11-12,10,32.068,CAR,@,STL,L 17-28,0,0,,0,0,0,,0,0,0,0.0,1,0,0
141,1995,1995-11-19,11,32.075,CAR,,ARI,W 27-7,,,,,,,,,,,,,,
142,1995,1995-11-26,12,32.082,CAR,@,NOR,L 26-34,,,,,,,,,,,,,,
143,1995,1995-12-03,13,32.089,CAR,,IND,W 13-10,,,,,,,,,,,,,,
144,1995,1995-12-10,14,32.096,CAR,,SFO,L 10-31,,,,,,,,,,,,,,
145,1995,1995-12-17,15,32.103,CAR,,ATL,W 21-17,,,,,,,,,,,,,,
146,1995,1995-12-24,16,32.110,CAR,@,WAS,L 17-20,,,,,,,,,,,,,,
147,1996,1996-09-22,3,33.017,ATL,,PHI,L 18-33,,,,,,,,,,,,,,
148,1996,1996-09-29,4,33.024,ATL,@,SFO,L 17-39,,,,,,,,,,,,,,
149,1996,1996-10-06,5,33.031,ATL,@,DET,L 24-28,,,,,,,,,,,,,,
150,1996,1996-10-13,6,33.038,ATL,,HOU,L 13-23,,,,,,,,,,,,,,
151,1996,1996-10-20,7,33.045,ATL,@,DAL,L 28-32,0,0,,0,0,0,,0,0,0,1.0,0,0,0
152,1996,1996-10-27,8,33.052,ATL,,PIT,L 17-20,,,,,,,,,,,,,,
153,1996,1996-11-03,9,33.059,ATL,,CAR,W 20-17,,,,,,,,,,,,,,
154,1996,1996-11-10,10,33.066,ATL,@,STL,L 16-59,,,,,,,,,,,,,,
155,1997,1997-08-31,1,33.360,DEN,,KAN,W 19-3,,,,,,,,,,,,,,
156,1997,1997-09-07,2,34.002,DEN,@,SEA,W 35-14,,,,,,,,,,,,,,
157,1997,1997-09-14,3,34.009,DEN,,STL,W 35-14,0,0,,0,0,0,,0,0,0,0.0,1,0,0
158,1997,1997-09-21,4,34.016,DEN,,CIN,W 38-20,,,,,,,,,,,,,,
159,1997,1997-09-28,5,34.023,DEN,@,ATL,W 29-21,,,,,,,,,,,,,,
160,1997,1997-10-06,6,34.031,DEN,,NWE,W 34-13,,,,,,,,,,,,,,
161,1997,1997-10-19,7,34.044,DEN,@,OAK,L 25-28,,,,,,,,,,,,,,
162,1997,1997-10-26,8,34.051,DEN,@,BUF,W 23-20,,,,,,,,,,,,,,
163,1997,1997-11-02,9,34.058,DEN,,SEA,W 30-27,,,,,,,,,,,,,,
164,1997,1997-11-09,10,34.065,DEN,,CAR,W 34-0,,,,,,,,,,,,,,
165,1997,1997-11-16,11,34.072,DEN,@,KAN,L 22-24,,,,,,,,,,,,,,
166,1997,1997-11-24,12,34.080,DEN,,OAK,W 31-3,,,,,,,,,,,,,,
167,1997,1997-11-30,13,34.086,DEN,@,SDG,W 38-28,,,,,,,,,,,,,,
168,1997,1997-12-07,14,34.093,DEN,@,PIT,L 24-35,0,0,,0,0,0,,0,0,0,1.0,0,0,0
169,1997,1997-12-15,15,34.101,DEN,@,SFO,L 17-34,,,,,,,,,,,,,,
170,1997,1997-12-21,16,34.107,DEN,,SDG,W 38-3,,,,,,,,,,,,,,
