ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1985,1985-09-08,1,22.329,STL,@,CLE,W 27-24,0,0,,0,,0,0,,0,,,1,24,24.00,0,0,0
2,1985,1985-09-15,2,22.336,STL,,CIN,W 41-27,1,2,2.00,0,,0,0,,0,,,0,0,,0,0,0
3,1985,1985-09-22,3,22.343,STL,@,NYG,L 17-27,0,0,,0,,0,0,,0,,,0,0,,0,0,
4,1985,1985-09-29,4,22.350,STL,,GNB,W 43-28,0,0,,0,,0,0,,0,,,2,28,14.00,0,0,0
5,1985,1985-10-07,5,22.358,STL,@,WAS,L 10-27,0,0,,0,,0,0,,0,,,0,0,,0,0,
6,1985,1985-10-13,6,22.364,STL,@,PHI,L 7-30,0,0,,0,,0,0,,0,,,0,0,,0,0,
7,1985,1985-10-20,7,23.006,STL,@,PIT,L 10-23,0,0,,0,,0,0,,0,,,0,0,,0,0,
8,1985,1985-10-27,8,23.013,STL,,HOU,L 10-20,3,8,2.67,0,,0,0,,0,,,0,0,,0,0,0
9,1985,1985-11-04,9,23.021,STL,,DAL,W 21-10,0,0,,0,,0,0,,0,,,0,0,,0,0,
10,1985,1985-11-10,10,23.027,STL,@,TAM,L 0-16,0,0,,0,,0,0,,0,,,0,0,,0,0,
11,1985,1985-11-17,11,23.034,STL,,PHI,L 14-24,1,3,3.00,0,,0,0,,0,,,1,11,11.00,0,0,0
12,1985,1985-11-24,12,23.041,STL,,NYG,L 3-34,1,1,1.00,0,,0,0,,0,,,0,0,,0,0,0
13,1985,1985-11-28,13,23.045,STL,@,DAL,L 17-35,9,16,1.78,0,,1,1,1.00,0,,,3,67,22.33,0,0,0
14,1985,1985-12-08,14,23.055,STL,,NOR,W 28-16,5,21,4.20,0,,0,0,,0,,,0,0,,0,0,0
15,1985,1985-12-15,15,23.062,STL,@,RAM,L 14-46,2,7,3.50,0,,0,0,,0,,,3,50,16.67,0,0,0
16,1985,1985-12-21,16,23.068,STL,,WAS,L 16-27,2,6,3.00,0,,1,17,17.00,0,,,3,54,18.00,0,0,0
17,1986,1986-09-07,1,23.328,STL,,RAM,L 10-16,0,0,,0,,0,0,,0,,,0,0,,0,0,
18,1986,1986-09-14,2,23.335,STL,@,ATL,L 13-33,0,0,,0,,0,0,,0,,,0,0,,0,0,
19,1986,1986-09-21,3,23.342,STL,@,BUF,L 10-17,0,0,,0,,0,0,,0,,,0,0,,0,0,
20,1986,1986-09-29,4,23.350,STL,,DAL,L 7-31,3,5,1.67,0,,0,0,,0,,,0,0,,0,0,0
21,1986,1986-10-05,5,23.356,STL,,NYG,L 6-13,0,0,,0,,0,0,,0,,,0,0,,0,0,
22,1986,1986-10-12,6,23.363,STL,@,TAM,W 30-19,0,0,,0,,0,0,,0,,,0,0,,0,0,
23,1986,1986-10-19,7,24.005,STL,@,WAS,L 21-28,0,0,,0,,0,0,,0,,,0,0,,0,0,
24,1986,1986-10-26,8,24.012,STL,@,DAL,L 6-37,0,0,,0,,1,28,28.00,0,,,0,0,,0,0,0
25,1986,1986-11-02,9,24.019,STL,,PHI,W 13-10,0,0,,0,,0,0,,0,,,0,0,,0,0,
26,1986,1986-11-09,10,24.026,STL,@,SFO,L 17-43,0,0,,0,,0,0,,0,,,0,0,,0,0,
27,1986,1986-11-16,11,24.033,STL,,NOR,L 7-16,0,0,,0,,0,0,,0,,,0,0,,0,0,
28,1986,1986-11-23,12,24.040,STL,,KAN,W 23-14,4,10,2.50,0,,0,0,,0,,,0,0,,0,0,0
29,1986,1986-11-30,13,24.047,STL,,WAS,L 17-20,,,,,,,,,,,,0,-6,,0,,
30,1986,1986-12-07,14,24.054,STL,@,PHI,T 10-10,0,0,,0,,0,0,,0,,,0,0,,0,0,
31,1986,1986-12-14,15,24.061,STL,@,NYG,L 7-27,0,0,,0,,0,0,,0,,,0,0,,0,0,
32,1986,1986-12-21,16,24.068,STL,,TAM,W 21-17,1,4,4.00,0,,1,4,4.00,0,,,0,0,,0,0,0
33,1987,1987-09-13,1,24.334,STL,,DAL,W 24-13,0,0,,0,,0,0,,0,,,,,,,0,
34,1987,1987-09-20,2,24.341,STL,@,SDG,L 24-28,0,0,,0,,0,0,,0,,,,,,,0,
35,1987,1987-10-25,6,25.011,STL,@,NYG,L 7-30,0,0,,0,,1,15,15.00,0,,,0,0,,0,0,0
36,1987,1987-11-01,7,25.018,STL,,PHI,L 23-28,1,5,5.00,0,,0,0,,0,,,0,0,,0,0,0
37,1987,1987-11-08,8,25.025,STL,,TAM,W 31-28,1,2,2.00,0,,0,0,,0,,,0,0,,0,0,0
38,1987,1987-11-15,9,25.032,STL,,RAM,L 24-27,0,0,,0,,1,16,16.00,0,,,0,0,,0,0,0
39,1987,1987-11-22,10,25.039,STL,@,PHI,W 31-19,0,0,,0,,0,0,,0,,,,,,,0,
40,1987,1987-11-29,11,25.046,STL,@,ATL,W 34-21,7,16,2.29,0,,1,10,10.00,0,,,0,0,,0,0,0
41,1987,1987-12-06,12,25.053,STL,,WAS,L 17-34,5,16,3.20,0,,2,13,6.50,0,,,0,0,,0,0,0
42,1987,1987-12-13,13,25.060,STL,,NYG,W 27-24,4,21,5.25,1,,0,0,,0,,,0,0,,0,1,6
43,1987,1987-12-20,14,25.067,STL,@,TAM,W 31-14,5,17,3.40,0,,0,0,,0,,,0,0,,0,0,0
44,1987,1987-12-27,15,25.074,STL,@,DAL,L 16-21,3,10,3.33,0,,3,14,4.67,0,,,0,0,,0,0,0
45,1988,1988-09-04,1,25.326,PHO,@,CIN,L 14-21,0,0,,0,,0,0,,0,,,,,,,0,
46,1988,1988-09-12,2,25.334,PHO,,DAL,L 14-17,0,0,,0,,0,0,,0,,,,,,,0,
47,1988,1988-09-18,3,25.340,PHO,@,TAM,W 30-24,0,0,,0,,0,0,,0,,,,,,,0,
48,1988,1988-09-25,4,25.347,PHO,,WAS,W 30-21,0,0,,0,,0,0,,0,,,,,,,0,
49,1988,1988-10-02,5,25.354,PHO,@,RAM,W 41-27,0,0,,0,,1,3,3.00,0,,,0,0,,0,0,0
50,1988,1988-10-09,6,25.361,PHO,,PIT,W 31-14,4,16,4.00,0,,0,0,,0,,,0,0,,0,0,0
51,1988,1988-10-16,7,26.002,PHO,@,WAS,L 17-33,0,0,,0,,0,0,,0,,,,,,,0,
52,1988,1988-10-23,8,26.009,PHO,,CLE,L 21-29,0,0,,0,,1,8,8.00,0,,,0,0,,0,0,0
53,1988,1988-10-30,9,26.016,PHO,@,DAL,W 16-10,0,0,,0,,0,0,,0,,,,,,,0,
54,1988,1988-11-06,10,26.023,PHO,,SFO,W 24-23,0,0,,0,,0,0,,0,,,,,,,0,
55,1988,1988-11-13,11,26.030,PHO,,NYG,W 24-17,1,20,20.00,0,,0,0,,0,,,0,0,,0,0,0
56,1988,1988-11-20,12,26.037,PHO,@,HOU,L 20-38,0,0,,0,,0,0,,0,,,,,,,0,
57,1988,1988-11-27,13,26.044,PHO,@,PHI,L 21-31,0,0,,0,,0,0,,0,,,,,,,0,
58,1988,1988-12-04,14,26.051,PHO,@,NYG,L 7-44,0,0,,0,,0,0,,0,,,,,,,0,
59,1988,1988-12-10,15,26.057,PHO,,PHI,L 17-23,3,6,2.00,0,,0,0,,0,,,0,0,,0,0,0
60,1988,1988-12-18,16,26.065,PHO,,GNB,L 17-26,1,1,1.00,0,,0,0,,0,,,0,0,,0,0,0
61,1989,1989-09-10,1,26.331,PHO,@,DET,W 16-13,3,7,2.33,0,,3,35,11.67,0,,,0,0,,0,0,0
62,1989,1989-09-17,2,26.338,PHO,@,SEA,W 34-24,4,15,3.75,0,,0,0,,0,,,0,0,,0,0,0
63,1989,1989-09-24,3,26.345,PHO,@,NYG,L 7-35,1,2,2.00,0,,0,0,,0,,,0,0,,0,0,0
64,1989,1989-10-01,4,26.352,PHO,,SDG,L 13-24,0,0,,0,,0,0,,0,,,,,,,0,
65,1989,1989-10-08,5,26.359,PHO,@,WAS,L 28-30,0,0,,0,,0,0,,0,,,,,,,0,
66,1989,1989-10-15,6,27.001,PHO,,PHI,L 5-17,0,0,,0,,0,0,,0,,,,,,,0,
67,1989,1989-10-22,7,27.008,PHO,,ATL,W 34-20,1,5,5.00,1,,0,0,,0,,,0,0,,0,1,6
68,1989,1989-10-29,8,27.015,PHO,@,DAL,W 19-10,1,2,2.00,0,,0,0,,0,,,0,0,,0,0,0
69,1989,1989-11-05,9,27.022,PHO,,NYG,L 13-20,0,0,,0,,1,3,3.00,0,,,0,0,,0,0,0
70,1989,1989-11-12,10,27.029,PHO,,DAL,W 24-20,0,0,,0,,0,0,,0,,,,,,,0,
71,1989,1989-11-19,11,27.036,PHO,@,RAM,L 14-37,0,0,,0,,0,0,,0,,,,,,,0,
72,1989,1989-11-26,12,27.043,PHO,,TAM,L 13-14,0,0,,0,,0,0,,0,,,,,,,0,
73,1989,1989-12-03,13,27.050,PHO,,WAS,L 10-29,0,0,,0,,0,0,,0,,,,,,,0,
74,1989,1989-12-10,14,27.057,PHO,@,RAI,L 14-16,1,1,1.00,0,,0,0,,0,,,0,0,,0,0,0
75,1989,1989-12-16,15,27.063,PHO,,DEN,L 0-37,2,4,2.00,0,,1,0,0.00,0,,,0,0,,0,0,0
76,1989,1989-12-24,16,27.071,PHO,@,PHI,L 14-31,0,0,,0,,0,0,,0,,,,,,,0,
77,1990,1990-09-09,1,27.330,PHO,@,WAS,L 0-31,0,0,,0,,,,,,,,,,,,,
78,1990,1990-09-16,2,27.337,PHO,@,PHI,W 23-21,0,0,,0,,,,,,,,,,,,,
79,1990,1990-09-23,3,27.344,PHO,@,NOR,L 7-28,0,0,,0,,,,,,,,,,,,,
80,1990,1990-10-28,7,28.014,PHO,,CHI,L 21-31,0,0,,0,,,,,,,,,,,,,
81,1990,1990-11-04,8,28.021,PHO,@,MIA,L 3-23,0,0,,0,,,,,,,,,,,,,
82,1990,1990-11-11,9,28.028,PHO,@,BUF,L 14-45,0,0,,0,,,,,,,,,,,,,
83,1990,1990-11-18,10,28.035,PHO,,GNB,L 21-24,1,2,2.00,0,,0,0,,0,,,0,0,,0,0,0
84,1990,1990-11-25,11,28.042,PHO,,NWE,W 34-14,0,0,,0,,,,,,,,,,,,,
85,1990,1990-12-02,12,28.049,PHO,,IND,W 20-17,0,0,,0,,,,,,,,,,,,,
86,1990,1990-12-09,13,28.056,PHO,@,ATL,W 24-13,0,0,,0,,,,,,,,,,,,,
87,1990,1990-12-16,14,28.063,PHO,@,DAL,L 10-41,1,1,1.00,0,,0,0,,0,,,0,0,,0,0,0
88,1990,1990-12-23,15,28.070,PHO,,NYG,L 21-24,0,0,,0,,,,,,,,,,,,,
89,1990,1990-12-29,16,28.076,PHO,,PHI,L 21-23,0,0,,0,,,,,,,,,,,,,
90,1991,1991-09-01,1,28.322,PHO,@,RAM,W 24-14,,,,,,,,,,,,,,,,,
91,1991,1991-09-08,2,28.329,PHO,@,PHI,W 26-10,,,,,,,,,,,,,,,,,
92,1991,1991-09-15,3,28.336,PHO,@,WAS,L 0-34,,,,,,,,,,,,,,,,,
93,1991,1991-09-22,4,28.343,PHO,,DAL,L 9-17,,,,,,,,,,,,,,,,,
94,1991,1991-09-29,5,28.350,PHO,,NWE,W 24-10,,,,,,,,,,,,,,,,,
95,1991,1991-10-06,6,28.357,PHO,@,NYG,L 9-20,,,,,,,,,,,,,,,,,
96,1991,1991-10-13,7,28.364,PHO,@,MIN,L 7-34,,,,,,,,,,,,,,,,,
97,1991,1991-10-20,8,29.006,PHO,,ATL,W 16-10,,,,,,,,,,,,,,,,,
98,1991,1991-10-27,9,29.013,PHO,,MIN,L 0-28,,,,,,,,,,,,,,,,,
99,1991,1991-11-03,10,29.020,PHO,@,DAL,L 7-27,,,,,,,,,,,,,,,,,
100,1991,1991-11-10,11,29.027,PHO,,NYG,L 14-21,,,,,,,,,,,,,,,,,
101,1991,1991-11-17,12,29.034,PHO,@,SFO,L 10-14,,,,,,,,,,,,,,,,,
102,1991,1991-11-24,13,29.041,PHO,,PHI,L 14-34,,,,,,,,,,,,,,,,,
