ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
30,2013,2013-12-15,14,25.049,NYJ,@,CAR,L 20-30,,8,37,4.63,0,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
31,2013,2013-12-22,15,25.056,NYJ,,CLE,W 24-13,*,7,54,7.71,0,5,4,26,6.50,0,80.0%,5.20,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
32,2013,2013-12-29,16,25.063,NYJ,@,MIA,W 20-7,,21,76,3.62,0,3,1,-4,-4.00,0,33.3%,-1.33,1,1,100.00,30,0,0,118.7,0,0,30.00,30.00,0,0,,0,0,0,0.0,0,0
33,2014,2014-09-07,1,25.315,NYJ,,OAK,W 19-14,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
34,2014,2014-09-14,2,25.322,NYJ,@,GNB,L 24-31,,4,16,4.00,0,2,2,32,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
35,2014,2014-09-22,3,25.330,NYJ,,CHI,L 19-27,,2,13,6.50,0,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0,0.0,0,1
36,2014,2014-09-28,4,25.336,NYJ,,DET,L 17-24,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
37,2014,2014-10-05,5,25.343,NYJ,@,SDG,L 0-31,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
38,2014,2014-10-12,6,25.350,NYJ,,DEN,L 17-31,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
39,2014,2014-10-16,7,25.354,NYJ,@,NWE,L 25-27,,1,7,7.00,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
40,2014,2014-10-26,8,25.364,NYJ,,BUF,L 23-43,,4,28,7.00,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
41,2014,2014-11-02,9,26.006,NYJ,@,KAN,L 10-24,,5,20,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
42,2014,2014-11-09,10,26.013,NYJ,,PIT,W 20-13,,1,4,4.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,1
43,2014,2014-12-01,12,26.035,NYJ,,MIA,L 13-16,,2,4,2.00,0,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,,,1,9,9.00,0,0,0,0.0,0,0
44,2014,2014-12-07,13,26.041,NYJ,@,MIN,L 24-30,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
45,2014,2014-12-14,14,26.048,NYJ,@,TEN,W 16-11,,1,8,8.00,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,1,0
46,2014,2014-12-21,15,26.055,NYJ,,NWE,L 16-17,,5,21,4.20,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
47,2014,2014-12-28,16,26.062,NYJ,@,MIA,W 37-24,*,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
48,2015,2015-09-13,1,26.321,NYJ,,CLE,W 31-10,,12,62,5.17,0,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
49,2015,2015-09-21,2,26.329,NYJ,@,IND,W 20-7,,12,38,3.17,0,5,4,16,4.00,0,80.0%,3.20,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
50,2015,2015-09-27,3,26.335,NYJ,,PHI,L 17-24,*,10,31,3.10,0,8,7,44,6.29,0,87.5%,5.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
51,2015,2015-10-04,4,26.342,NYJ,@,MIA,W 27-14,,0,0,,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
52,2015,2015-10-18,5,26.356,NYJ,,WAS,W 34-20,,4,-2,-0.50,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
53,2015,2015-11-22,10,27.026,NYJ,@,HOU,L 17-24,,4,22,5.50,0,7,5,67,13.40,0,71.4%,9.57,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
54,2015,2015-11-29,11,27.033,NYJ,,MIA,W 38-20,,6,28,4.67,0,5,2,7,3.50,0,40.0%,1.40,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
55,2015,2015-12-06,12,27.040,NYJ,@,NYG,W 23-20,,6,17,2.83,0,13,8,91,11.38,1,61.5%,7.00,0,0,,0,0,0,,0,0,,,1,20,20.00,0,1,6,0.0,0,0
56,2015,2015-12-13,13,27.047,NYJ,,TEN,W 30-8,,3,36,12.00,0,5,5,46,9.20,1,100.0%,9.20,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
57,2015,2015-12-19,14,27.053,NYJ,@,DAL,W 19-16,,6,25,4.17,1,7,7,54,7.71,0,100.0%,7.71,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
58,2015,2015-12-27,15,27.061,NYJ,,NWE,W 26-20,*,7,56,8.00,0,7,5,34,6.80,0,71.4%,4.86,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
59,2016,2016-09-11,1,27.320,NYJ,,CIN,L 22-23,,4,41,10.25,0,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
60,2016,2016-09-15,2,27.324,NYJ,@,BUF,W 37-31,,1,2,2.00,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
61,2016,2016-09-25,3,27.334,NYJ,@,KAN,L 3-24,,4,30,7.50,0,6,6,41,6.83,0,100.0%,6.83,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
62,2016,2016-10-02,4,27.341,NYJ,,SEA,L 17-27,,4,26,6.50,0,9,6,54,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
63,2016,2016-10-09,5,27.348,NYJ,@,PIT,L 13-31,,4,10,2.50,0,8,6,41,6.83,0,75.0%,5.13,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
64,2016,2016-10-17,6,27.356,NYJ,@,ARI,L 3-28,,3,10,3.33,0,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
65,2016,2016-10-23,7,27.362,NYJ,,BAL,W 24-16,,4,18,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
66,2016,2016-10-30,8,28.003,NYJ,@,CLE,W 31-28,,6,76,12.67,1,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
67,2016,2016-11-06,9,28.010,NYJ,@,MIA,L 23-27,,6,22,3.67,0,4,4,29,7.25,0,100.0%,7.25,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
68,2016,2016-11-13,10,28.017,NYJ,,LAR,L 6-9,,4,37,9.25,0,7,7,52,7.43,1,100.0%,7.43,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
69,2016,2016-11-27,11,28.031,NYJ,,NWE,L 17-22,*,8,36,4.50,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
70,2016,2016-12-05,12,28.039,NYJ,,IND,L 10-41,,1,3,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
71,2016,2016-12-11,13,28.045,NYJ,@,SFO,W 23-17,,29,145,5.00,2,5,5,34,6.80,0,100.0%,6.80,0,0,,0,0,0,,0,0,,,0,0,,0,2,12,0.0,0,0
72,2016,2016-12-17,14,28.051,NYJ,,MIA,L 13-34,*,16,84,5.25,0,12,11,78,7.09,0,91.7%,6.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
73,2016,2016-12-24,15,28.058,NYJ,@,NWE,L 3-41,*,15,60,4.00,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
74,2016,2017-01-01,16,28.066,NYJ,,BUF,W 30-10,*,22,122,5.55,0,3,3,15,5.00,1,100.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
75,2017,2017-09-10,1,28.318,NYJ,@,BUF,L 12-21,,7,22,3.14,0,6,5,17,3.40,0,83.3%,2.83,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
76,2017,2017-09-17,2,28.325,NYJ,@,OAK,L 20-45,*,6,13,2.17,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
77,2017,2017-09-24,3,28.332,NYJ,,MIA,W 20-6,,15,37,2.47,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
78,2017,2017-10-01,4,28.339,NYJ,,JAX,W 23-20,*,21,163,7.76,1,5,4,27,6.75,0,80.0%,5.40,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
79,2017,2017-10-08,5,28.346,NYJ,@,CLE,W 17-14,*,2,5,2.50,0,5,4,28,7.00,0,80.0%,5.60,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
80,2017,2017-10-22,7,28.360,NYJ,@,MIA,L 28-31,*,9,43,4.78,0,2,2,40,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
81,2017,2017-10-29,8,29.002,NYJ,,ATL,L 20-25,*,14,33,2.36,0,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
82,2017,2017-11-02,9,29.006,NYJ,,BUF,W 34-21,,9,74,8.22,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
83,2017,2017-11-12,10,29.016,NYJ,@,TAM,L 10-15,*,10,30,3.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
84,2017,2017-11-26,11,29.030,NYJ,,CAR,L 27-35,*,9,34,3.78,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
85,2017,2017-12-03,12,29.037,NYJ,,KAN,W 38-31,,18,48,2.67,1,3,2,2,1.00,0,66.7%,0.67,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
86,2017,2017-12-10,13,29.044,NYJ,@,DEN,L 0-23,,13,35,2.69,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
87,2017,2017-12-17,14,29.051,NYJ,@,NOR,L 19-31,*,13,44,3.38,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
88,2017,2017-12-24,15,29.058,NYJ,,LAC,L 7-14,*,19,145,7.63,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
89,2017,2017-12-31,16,29.065,NYJ,@,NWE,L 6-26,*,13,46,3.54,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
90,2018,2018-09-10,1,29.318,NYJ,@,DET,W 48-17,*,12,60,5.00,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
91,2018,2018-09-16,2,29.324,NYJ,,MIA,L 12-20,*,5,6,1.20,0,6,5,74,14.80,1,83.3%,12.33,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
92,2018,2018-09-20,3,29.328,NYJ,@,CLE,L 17-21,*,14,73,5.21,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
