ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1971,1971-09-19,1,22.130,BAL,,NYJ,W 22-0,4,16,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1971,1971-09-26,2,22.137,BAL,,CLE,L 13-14,,,,,,,,,,,,,,,,,,,,,,,,,
3,1971,1971-10-03,3,22.144,BAL,@,NWE,W 23-3,5,22,4.40,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
4,1971,1971-10-10,4,22.151,BAL,@,BUF,W 43-0,12,53,4.42,2,0,0,,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,2,12
5,1971,1971-10-17,5,22.158,BAL,@,NYG,W 31-7,11,58,5.27,0,1,-5,-5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
6,1971,1971-10-25,6,22.166,BAL,@,MIN,L 3-10,,,,,,,,,,,,,,,,,,,,,,,,,
7,1971,1971-10-31,7,22.172,BAL,,PIT,W 34-21,10,30,3.00,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
8,1971,1971-11-08,8,22.180,BAL,,RAM,W 24-17,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,50,25.00,0,0,0
9,1971,1971-11-14,9,22.186,BAL,@,NYJ,W 14-13,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,0,0
10,1971,1971-11-21,10,22.193,BAL,@,MIA,L 14-17,,,,,,,,,,,,,,,,,,,,,,,,,
11,1971,1971-11-28,11,22.200,BAL,@,OAK,W 37-14,8,39,4.88,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
12,1971,1971-12-05,12,22.207,BAL,,BUF,W 24-0,5,22,4.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
13,1971,1971-12-19,14,22.221,BAL,,NWE,L 17-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,92,23.00,0,0,0
14,1972,1972-09-17,1,23.128,BAL,,STL,L 3-10,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
15,1972,1972-09-24,2,23.135,BAL,,NYJ,L 34-44,1,1,1.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,93,93.00,1,2,12
16,1972,1972-10-01,3,23.142,BAL,@,BUF,W 17-0,13,43,3.31,0,2,37,18.50,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,0,0
17,1972,1972-10-08,4,23.149,BAL,,SDG,L 20-23,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,52,26.00,0,0,0
18,1972,1972-10-15,5,23.156,BAL,,DAL,L 0-21,11,36,3.27,0,2,1,0.50,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0
19,1972,1972-10-22,6,23.163,BAL,@,NYJ,L 20-24,26,112,4.31,0,3,24,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
20,1972,1972-10-29,7,23.170,BAL,,MIA,L 0-23,9,38,4.22,0,3,19,6.33,0,0,0,,0,0,0,,0,0,,,3,62,20.67,0,0,0
21,1972,1972-11-06,8,23.178,BAL,@,NWE,W 24-17,22,70,3.18,0,4,30,7.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
22,1972,1972-11-12,9,23.184,BAL,@,SFO,L 21-24,15,52,3.47,1,2,14,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
23,1972,1972-11-19,10,23.191,BAL,@,CIN,W 20-19,22,97,4.41,0,2,8,4.00,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0
24,1972,1972-11-26,11,23.198,BAL,,NWE,W 31-0,16,62,3.88,0,3,16,5.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1972,1972-12-03,12,23.205,BAL,,BUF,W 35-7,17,68,4.00,0,5,61,12.20,2,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
26,1972,1972-12-10,13,23.212,BAL,@,KAN,L 10-24,11,43,3.91,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,83,27.67,0,0,0
27,1972,1972-12-16,14,23.218,BAL,@,MIA,L 0-16,12,40,3.33,0,4,46,11.50,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0
28,1973,1973-09-16,1,24.127,BAL,@,CLE,L 14-24,16,53,3.31,0,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
29,1973,1973-09-23,2,24.134,BAL,,NYJ,L 10-34,7,16,2.29,0,2,11,5.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
30,1973,1973-09-30,3,24.141,BAL,,NOR,W 14-10,20,109,5.45,0,2,19,9.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
31,1973,1973-10-07,4,24.148,BAL,@,NWE,L 16-24,15,36,2.40,0,3,23,7.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
32,1973,1973-10-14,5,24.155,BAL,@,BUF,L 13-31,13,58,4.46,0,1,15,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
33,1973,1973-10-21,6,24.162,BAL,@,DET,W 29-27,12,56,4.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,12,12.00,0,1,6
34,1973,1973-10-28,7,24.169,BAL,,OAK,L 21-34,12,32,2.67,0,5,72,14.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
35,1973,1973-11-04,8,24.176,BAL,,HOU,L 27-31,10,14,1.40,0,4,15,3.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
36,1973,1973-11-11,9,24.183,BAL,@,MIA,L 0-44,2,11,5.50,0,2,16,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
37,1973,1973-11-18,10,24.190,BAL,@,WAS,L 14-22,11,36,3.27,1,2,16,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
38,1973,1973-11-25,11,24.197,BAL,,BUF,L 17-24,9,36,4.00,0,2,1,0.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
39,1973,1973-12-02,12,24.204,BAL,@,NYJ,L 17-20,16,55,3.44,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
40,1973,1973-12-09,13,24.211,BAL,,MIA,W 16-3,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
41,1974,1974-09-15,1,25.126,BAL,@,PIT,L 0-30,8,38,4.75,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
42,1974,1974-09-22,2,25.133,BAL,,GNB,L 13-20,0,0,,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
43,1974,1974-09-29,3,25.140,BAL,@,PHI,L 10-30,6,13,2.17,0,4,38,9.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
44,1974,1974-10-06,4,25.147,BAL,@,NWE,L 3-42,1,3,3.00,0,5,22,4.40,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0
45,1974,1974-10-13,5,25.154,BAL,,BUF,L 14-27,2,1,0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
46,1974,1974-10-20,6,25.161,BAL,@,NYJ,W 35-20,6,9,1.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
47,1974,1974-10-27,7,25.168,BAL,@,MIA,L 7-17,0,0,,0,0,0,,0,1,1,100.00,11,1,0,152.1,0,0,11.00,31.00,0,0,,0,0,0
48,1974,1974-11-03,8,25.175,BAL,,CIN,L 14-24,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
49,1974,1974-11-17,10,25.189,BAL,@,ATL,W 17-7,3,7,2.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
50,1974,1974-11-24,11,25.196,BAL,,NWE,L 17-27,1,4,4.00,0,2,7,3.50,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
51,1974,1974-12-01,12,25.203,BAL,@,BUF,L 0-6,,,,,,,,,,,,,,,,,,,,,,,,,
52,1974,1974-12-08,13,25.210,BAL,,MIA,L 16-17,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
53,1974,1974-12-15,14,25.217,BAL,,NYJ,L 38-45,0,0,,0,3,25,8.33,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
54,1975,1975-09-21,1,26.132,BAL,@,CHI,W 35-7,4,9,2.25,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
55,1975,1975-09-28,2,26.139,BAL,,OAK,L 20-31,5,6,1.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
56,1975,1975-10-05,3,26.146,BAL,@,RAM,L 13-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,0,0
57,1975,1975-10-12,4,26.153,BAL,,BUF,L 31-38,3,15,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
58,1975,1975-10-19,5,26.160,BAL,@,NWE,L 10-21,4,9,2.25,1,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
59,1975,1975-10-26,6,26.167,BAL,@,NYJ,W 45-28,6,43,7.17,1,4,22,5.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
60,1975,1975-11-02,7,26.174,BAL,,CLE,W 21-7,7,11,1.57,1,2,15,7.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
61,1975,1975-11-09,8,26.181,BAL,@,BUF,W 42-35,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
62,1975,1975-11-16,9,26.188,BAL,,NYJ,W 52-19,13,56,4.31,1,1,1,1.00,1,0,0,,0,0,0,,0,0,,,1,24,24.00,0,2,12
63,1975,1975-11-23,10,26.195,BAL,@,MIA,W 33-17,6,6,1.00,3,1,32,32.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,18
64,1975,1975-11-30,11,26.202,BAL,,KAN,W 28-14,2,1,0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,0,0
65,1975,1975-12-07,12,26.209,BAL,@,NYG,W 21-0,4,11,2.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
66,1975,1975-12-14,13,26.216,BAL,,MIA,W 10-7,3,17,5.67,0,3,19,6.33,0,0,0,,0,0,0,,0,0,,,1,12,12.00,0,0,0
67,1975,1975-12-21,14,26.223,BAL,,NWE,W 34-21,1,5,5.00,0,2,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
