ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
20,2010,2010-10-10,5,23.259,NYG,@,HOU,W 34-10,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
21,2010,2010-10-17,6,23.266,NYG,,DET,W 28-20,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6,0.0,0,0
22,2010,2010-10-25,7,23.274,NYG,@,DAL,W 41-35,,1,,,,,0.0%,,,,,,,,,,
23,2010,2010-11-07,8,23.287,NYG,@,SEA,W 41-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
24,2010,2010-11-14,9,23.294,NYG,,DAL,L 20-33,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
25,2010,2010-11-21,10,23.301,NYG,@,PHI,L 17-27,,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6,0.0,0,0
26,2010,2010-11-28,11,23.308,NYG,,JAX,W 24-20,*,1,1,29,29.00,0,100.0%,29.00,0,0,,0,0,0,0.0,0,0
27,2010,2010-12-05,12,23.315,NYG,,WAS,W 31-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2010,2010-12-13,13,23.323,NYG,@,MIN,W 21-3,,0,,,,,0.0%,,,,,,,,,,
29,2010,2010-12-19,14,23.329,NYG,,PHI,L 31-38,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
30,2010,2010-12-26,15,23.336,NYG,@,GNB,L 17-45,,,,,,,0.0%,,,,,,,,,,
31,2010,2011-01-02,16,23.343,NYG,@,WAS,W 17-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,1
32,2011,2011-09-25,3,24.244,NYG,@,PHI,W 29-16,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
33,2011,2011-10-02,4,24.251,NYG,@,ARI,W 31-27,,,,,,,0.0%,,,,,,,,,,
34,2011,2011-10-09,5,24.258,NYG,,SEA,L 25-36,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
35,2011,2011-10-16,6,24.265,NYG,,BUF,W 27-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
36,2011,2011-10-30,7,24.279,NYG,,MIA,W 20-17,,,,,,,0.0%,,,,,,,,,,
37,2011,2011-11-06,8,24.286,NYG,@,NWE,W 24-20,,,,,,,0.0%,,,,,,,,,,
38,2011,2011-11-13,9,24.293,NYG,@,SFO,L 20-27,,,,,,,0.0%,,,,,,,,,,
39,2011,2011-11-20,10,24.300,NYG,,PHI,L 10-17,,,,,,,0.0%,,,,,,,,,,
40,2011,2011-11-28,11,24.308,NYG,@,NOR,L 24-49,,,,,,,0.0%,,,,,,,,,,
41,2011,2011-12-04,12,24.314,NYG,,GNB,L 35-38,,1,1,67,67.00,1,100.0%,67.00,0,0,,0,1,6,0.0,0,1
42,2011,2011-12-11,13,24.321,NYG,@,DAL,W 37-34,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,0,0
43,2011,2011-12-24,15,24.334,NYG,@,NYJ,W 29-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
44,2011,2012-01-01,16,24.342,NYG,,DAL,W 31-14,,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,0.0,0,0
45,2012,2012-11-04,9,25.285,NYG,,PIT,L 20-24,,,,,,,0.0%,,,,,,,,,,
46,2012,2012-11-11,10,25.292,NYG,@,CIN,L 13-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
47,2012,2012-11-25,11,25.306,NYG,,GNB,W 38-10,,,,,,,0.0%,,,,,,,,,,
48,2012,2012-12-16,14,25.327,NYG,@,ATL,L 0-34,,,,,,,0.0%,,,,,,,,,,
