ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-24,2,24.043,BAL,,CLE,L 0-31,1,0,0.00,0,0,0,,0
2,1950,1950-12-03,11,24.113,BAL,,DET,L 21-45,8,55,6.88,0,1,0,0.00,0
3,1950,1950-12-10,12,24.120,BAL,@,NYY,L 14-51,3,-11,-3.67,0,0,0,,0
4,1952,1952-10-19,4,26.068,WAS,@,PIT,W 28-24,2,0,0.00,0,2,3,1.50,0
5,1952,1952-11-02,6,26.082,WAS,,PIT,L 23-24,1,3,3.00,0,0,0,,0
