ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,21.260,GNB,@,HOU,W 41-38,6,116,19.33,0,0,0,0,0,0
2,1983,1983-09-11,2,21.267,GNB,,PIT,L 21-25,4,96,24.00,0,0,0,0,0,0
3,1983,1983-09-18,3,21.274,GNB,,RAM,W 27-24,2,38,19.00,0,0,0,0,0,0
4,1983,1983-09-26,4,21.282,GNB,@,NYG,L 3-27,4,54,13.50,0,0,0,0,0,0
5,1983,1983-10-02,5,21.288,GNB,,TAM,W 55-14,0,0,,0,,,,,
6,1983,1983-10-09,6,21.295,GNB,@,DET,L 14-38,0,0,,0,,,,,
7,1983,1983-10-17,7,21.303,GNB,,WAS,W 48-47,0,0,,0,,,,,
8,1983,1983-10-23,8,21.309,GNB,,MIN,L 17-20,0,0,,0,,,,,
9,1983,1983-10-30,9,21.316,GNB,@,CIN,L 14-34,1,9,9.00,0,0,0,0,0,0
10,1983,1983-11-06,10,21.323,GNB,,CLE,W 35-21,0,0,,0,0,0,2,49,0
11,1983,1983-11-13,11,21.330,GNB,@,MIN,W 29-21,0,0,,0,,,,,
12,1983,1983-11-20,12,21.337,GNB,,DET,L 20-23,0,0,,0,,,,,
13,1983,1983-11-27,13,21.344,GNB,@,ATL,L 41-47,1,19,19.00,0,0,0,1,0,0
14,1983,1983-12-04,14,21.351,GNB,,CHI,W 31-28,0,0,,0,,,,,
15,1983,1983-12-12,15,21.359,GNB,@,TAM,W 12-9,2,26,13.00,0,0,0,0,0,0
16,1983,1983-12-18,16,22.000,GNB,@,CHI,L 21-23,0,0,,0,0,0,2,62,0
17,1984,1984-09-02,1,22.259,GNB,,STL,W 24-23,,,,,,,,,
18,1984,1984-09-09,2,22.266,GNB,@,RAI,L 7-28,0,0,,0,0,0,1,0,0
19,1984,1984-09-16,3,22.273,GNB,,CHI,L 7-9,0,0,,0,0,0,1,0,0
20,1984,1984-09-23,4,22.280,GNB,@,DAL,L 6-20,,,,,,,,,
21,1984,1984-09-30,5,22.287,GNB,@,TAM,L 27-30,0,0,,0,0,0,2,40,0
22,1984,1984-10-07,6,22.294,GNB,,SDG,L 28-34,,,,,,,,,
23,1984,1984-10-15,7,22.302,GNB,@,DEN,L 14-17,,,,,,,,,
24,1984,1984-10-21,8,22.308,GNB,,SEA,L 24-30,,,,,,,,,
25,1984,1984-10-28,9,22.315,GNB,,DET,W 41-9,,,,,,,,,
26,1984,1984-11-04,10,22.322,GNB,@,NOR,W 23-13,,,,,,,,,
27,1984,1984-11-11,11,22.329,GNB,,MIN,W 45-17,0,0,,0,0,0,1,0,0
28,1984,1984-11-18,12,22.336,GNB,,RAM,W 31-6,0,0,,0,1,6,1,99,1
29,1984,1984-11-22,13,22.340,GNB,@,DET,L 28-31,,,,,,,,,
30,1984,1984-12-02,14,22.350,GNB,,TAM,W 27-14,0,0,,0,0,0,1,12,0
31,1984,1984-12-09,15,22.357,GNB,@,CHI,W 20-14,,,,,,,,,
32,1984,1984-12-16,16,22.364,GNB,@,MIN,W 38-14,,,,,,,,,
33,1985,1985-09-08,1,23.264,GNB,@,NWE,L 20-26,,,,,,,,,
34,1985,1985-09-15,2,23.271,GNB,,NYG,W 23-20,,,,,,,,,
35,1985,1985-09-22,3,23.278,GNB,,NYJ,L 3-24,,,,,,,,,
36,1985,1985-09-29,4,23.285,GNB,@,STL,L 28-43,,,,,,,,,
37,1985,1985-10-06,5,23.292,GNB,,DET,W 43-10,,,,,,,,,
38,1985,1985-10-13,6,23.299,GNB,,MIN,W 20-17,,,,,,,,,
39,1985,1985-10-21,7,23.307,GNB,@,CHI,L 7-23,,,,,,,,,
40,1985,1985-10-27,8,23.313,GNB,@,IND,L 10-37,,,,,,,,,
41,1985,1985-11-03,9,23.320,GNB,,CHI,L 10-16,,,,,,,,,
42,1985,1985-11-10,10,23.327,GNB,@,MIN,W 27-17,0,0,,0,0,0,1,0,0
43,1985,1985-11-17,11,23.334,GNB,,NOR,W 38-14,,,,,,,,,
44,1985,1985-11-24,12,23.341,GNB,@,RAM,L 17-34,,,,,,,,,
45,1985,1985-12-01,13,23.348,GNB,,TAM,W 21-0,0,0,,0,0,0,1,0,0
46,1985,1985-12-08,14,23.355,GNB,,MIA,L 24-34,0,0,,0,0,0,1,0,0
47,1985,1985-12-15,15,23.362,GNB,@,DET,W 26-23,0,0,,0,0,0,1,4,0
48,1985,1985-12-22,16,24.004,GNB,@,TAM,W 20-17,,,,,,,,,
49,1986,1986-09-07,1,24.263,GNB,,HOU,L 3-31,,,,,,,,,
50,1986,1986-09-14,2,24.270,GNB,@,NOR,L 10-24,,,,,,,,,
51,1986,1986-09-22,3,24.278,GNB,,CHI,L 12-25,,,,,,,,,
