ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2007,2007-09-30,4,26.271,DET,,CHI,W 37-27,,0,0,0,,0,0.0%,,3,70,23.33,0,0,0
2,2007,2007-12-09,13,26.341,DET,,DAL,L 27-28,,2,2,12,6.00,0,100.0%,6.00,1,13,13.00,0,0,0
3,2007,2007-12-16,14,26.348,DET,@,SDG,L 14-51,,5,4,32,8.00,1,80.0%,6.40,0,0,,0,1,6
4,2007,2007-12-23,15,26.355,DET,,KAN,W 25-20,,,0,0,,0,0.0%,,0,0,,0,0,0
5,2007,2007-12-30,16,26.362,DET,@,GNB,L 13-34,,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0
6,2008,2008-09-14,2,27.256,DET,,GNB,L 25-48,,0,0,0,,0,0.0%,,6,143,23.83,0,0,0
7,2008,2008-09-21,3,27.263,DET,@,SFO,L 13-31,,0,0,0,,0,0.0%,,6,140,23.33,0,0,0
8,2008,2008-10-05,4,27.277,DET,,CHI,L 7-34,,1,0,0,,0,0.0%,0.00,5,101,20.20,0,0,0
9,2008,2008-10-12,5,27.284,DET,@,MIN,L 10-12,,0,0,0,,0,0.0%,,2,34,17.00,0,0,0
10,2008,2008-10-19,6,27.291,DET,@,HOU,L 21-28,,0,0,0,,0,0.0%,,4,82,20.50,0,0,0
11,2008,2008-10-26,7,27.298,DET,,WAS,L 17-25,,1,0,0,,0,0.0%,0.00,5,115,23.00,0,0,0
12,2008,2008-11-02,8,27.305,DET,@,CHI,L 23-27,,0,0,0,,0,0.0%,,6,137,22.83,0,0,0
13,2008,2008-11-09,9,27.312,DET,,JAX,L 14-38,,1,1,23,23.00,0,100.0%,23.00,5,112,22.40,0,0,0
