ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1970,1970-10-03,3,21.293,PIT,@,CLE,L 7-15,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,10,10.00,0,0,0
2,1970,1970-10-11,4,21.301,PIT,,BUF,W 23-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,28,28.00,0,2,3,1.50,0,0,0
3,1970,1970-10-18,5,21.308,PIT,@,HOU,W 7-3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,25,8.33,0,0,0
4,1970,1970-10-25,6,21.315,PIT,@,OAK,L 14-31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0,,0,0,0
5,1970,1970-11-02,7,21.323,PIT,,CIN,W 21-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,7,3.50,0,0,0
6,1970,1970-11-08,8,21.329,PIT,,NYJ,W 21-17,1,24,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,38,19.00,0,2,-2,-1.00,0,0,0
7,1970,1970-11-15,9,21.336,PIT,,KAN,L 14-31,2,29,14.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,4,124,31.00,0,0,0,,0,1,6
8,1970,1970-11-22,10,21.343,PIT,@,CIN,L 7-34,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,32,16.00,0,2,19,9.50,0,0,0
9,1970,1970-11-29,11,21.350,PIT,,CLE,W 28-9,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0,0,0,,0,0,0
10,1970,1970-12-06,12,21.357,PIT,,GNB,L 12-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,0,0,,0,0,0
11,1970,1970-12-13,13,21.364,PIT,@,ATL,L 16-27,1,31,31.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,1,8,8.00,0,0,0
12,1970,1970-12-20,14,22.006,PIT,@,PHI,L 20-30,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0,,0,0,0
13,1971,1971-09-19,1,22.279,PIT,@,CHI,L 15-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,18,9.00,0,0,0
14,1971,1971-09-26,2,22.286,PIT,,CIN,W 21-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,7,92,13.14,1,1,6
15,1971,1971-10-03,3,22.293,PIT,,SDG,W 21-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
16,1971,1971-10-10,4,22.300,PIT,@,CLE,L 17-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,45,45.00,0,0,0
17,1971,1971-10-18,5,22.308,PIT,@,KAN,L 16-38,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,25,8.33,0,0,0
18,1971,1971-10-24,6,22.314,PIT,,HOU,W 23-16,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
19,1971,1971-10-31,7,22.321,PIT,@,BAL,L 21-34,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,15,3.75,0,0,0
20,1971,1971-11-07,8,22.328,PIT,,CLE,W 26-9,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,13,6.50,0,0,0
21,1971,1971-11-14,9,22.335,PIT,@,MIA,L 21-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-4,-2.00,0,0,0
22,1971,1971-11-21,10,22.342,PIT,,NYG,W 17-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1971,1971-11-28,11,22.349,PIT,,DEN,L 10-22,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,102,25.50,0,4,31,7.75,0,0,0
24,1971,1971-12-05,12,22.356,PIT,@,HOU,L 3-29,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,50,25.00,0,3,21,7.00,0,0,0
25,1971,1971-12-12,13,22.363,PIT,@,CIN,W 21-13,2,33,16.50,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,2,67,33.50,0,1,6,6.00,0,0,0
26,1971,1971-12-19,14,23.005,PIT,,RAM,L 14-23,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,42,21.00,0,0,0,,0,0,0
27,1972,1972-10-01,3,23.292,GNB,,DAL,W 16-13,0,0,,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,0,0.00,0,0,0
28,1972,1972-10-08,4,23.299,GNB,,CHI,W 20-17,2,63,31.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,3,86,28.67,0,1,-1,-1.00,0,1,6
29,1972,1972-10-16,5,23.307,GNB,@,DET,W 24-23,4,41,10.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0,,0,0,0
30,1972,1972-10-22,6,23.313,GNB,,ATL,L 9-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,39,19.50,0,0,0,,0,0,0
31,1972,1972-10-29,7,23.320,GNB,,MIN,L 13-27,0,0,,0,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,0,0,,0,0,0
32,1972,1972-11-05,8,23.327,GNB,,SFO,W 34-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,73,24.33,0,1,1,1.00,0,0,0
33,1972,1972-11-12,9,23.334,GNB,@,CHI,W 23-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,10,10.00,0,0,0
34,1972,1972-11-19,10,23.341,GNB,@,HOU,W 23-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,100,50.00,1,1,6
35,1972,1972-11-26,11,23.348,GNB,@,WAS,L 16-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,0,0
36,1972,1972-12-03,12,23.355,GNB,,DET,W 33-7,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,27,13.50,0,0,0
37,1972,1972-12-10,13,23.362,GNB,@,MIN,W 23-7,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,11,11.00,0,0,0
38,1973,1973-09-17,1,24.277,GNB,,NYJ,W 23-7,1,24,24.00,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,0.50,0,0,0
39,1973,1973-09-23,2,24.283,GNB,,DET,T 13-13,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
40,1973,1973-09-30,3,24.290,GNB,@,MIN,L 3-11,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
41,1973,1973-10-07,4,24.297,GNB,@,NYG,W 16-14,2,32,16.00,0,1,20,20.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,22,22.00,0,1,6
42,1973,1973-10-14,5,24.304,GNB,,KAN,T 10-10,2,39,19.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,17,5.67,0,1,6
43,1973,1973-10-21,6,24.311,GNB,@,RAM,L 7-24,2,30,15.00,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
44,1973,1973-10-28,7,24.318,GNB,@,DET,L 0-34,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,29,14.50,0,0,0
45,1973,1973-11-04,8,24.325,GNB,,CHI,L 17-31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,20,6.67,0,0,0
46,1973,1973-11-11,9,24.332,GNB,,STL,W 25-21,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
47,1973,1973-11-18,10,24.339,GNB,@,NWE,L 24-33,4,87,21.75,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
48,1973,1973-11-26,11,24.347,GNB,@,SFO,L 6-20,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,-1,-0.50,0,0,0
49,1973,1973-12-02,12,24.353,GNB,,NOR,W 30-10,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
50,1973,1973-12-08,13,24.359,GNB,,MIN,L 7-31,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,0.67,0,0,0
51,1973,1973-12-16,14,25.002,GNB,@,CHI,W 21-0,3,72,24.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
52,1974,1974-09-15,1,25.275,GNB,,MIN,L 17-32,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,0,0
53,1974,1974-09-22,2,25.282,GNB,@,BAL,W 20-13,3,52,17.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,18,18.00,0,0,0
54,1974,1974-09-29,3,25.289,GNB,,DET,W 21-19,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,21,7.00,0,0,0
55,1974,1974-10-06,4,25.296,GNB,,BUF,L 7-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,0,0
