ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1963,1963-10-20,7,23.341,OAK,,NYJ,W 49-26,1,9,9.00,0,0,0
2,1964,1964-09-19,2,24.311,OAK,@,HOU,L 28-42,2,53,26.50,0,0,0
3,1964,1964-09-27,3,24.319,OAK,,KAN,L 9-21,1,18,18.00,0,0,0
4,1964,1964-10-10,5,24.332,OAK,@,NYJ,L 13-35,2,22,11.00,0,0,0
5,1964,1964-10-16,6,24.338,OAK,@,BOS,T 43-43,1,5,5.00,0,0,0
6,1964,1964-10-25,7,24.347,OAK,,DEN,W 40-7,2,24,12.00,1,1,6
7,1964,1964-11-01,8,24.354,OAK,@,SDG,L 17-31,1,41,41.00,1,1,6
8,1964,1964-11-08,9,24.361,OAK,@,KAN,L 7-42,2,33,16.50,0,0,0
9,1964,1964-11-15,10,25.002,OAK,,HOU,W 20-10,1,16,16.00,0,0,0
