ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1983,1983-09-04,1,22.201,HOU,,GNB,L 38-41
2,1983,1983-09-11,2,22.208,HOU,@,RAI,L 6-20
3,1983,1983-09-18,3,22.215,HOU,,PIT,L 28-40
4,1983,1983-09-25,4,22.222,HOU,@,BUF,L 13-30
5,1983,1983-10-02,5,22.229,HOU,@,PIT,L 10-17
6,1983,1983-10-09,6,22.236,HOU,,DEN,L 14-26
7,1983,1983-10-16,7,22.243,HOU,@,MIN,L 14-34
8,1983,1983-10-23,8,22.250,HOU,,KAN,L 10-13
9,1983,1983-10-30,9,22.257,HOU,@,CLE,L 19-25
10,1983,1983-11-06,10,22.264,HOU,,CIN,L 14-55
11,1983,1983-11-13,11,22.271,HOU,,DET,W 27-17
12,1983,1983-11-20,12,22.278,HOU,@,CIN,L 10-38
13,1983,1983-11-27,13,22.285,HOU,@,TAM,L 24-33
14,1983,1983-12-04,14,22.292,HOU,,MIA,L 17-24
15,1983,1983-12-11,15,22.299,HOU,,CLE,W 34-27
16,1983,1983-12-18,16,22.306,HOU,@,BAL,L 10-20
17,1984,1984-09-02,1,23.200,HOU,,RAI,L 14-24
18,1984,1984-09-09,2,23.207,HOU,,IND,L 21-35
19,1984,1984-09-16,3,23.214,HOU,@,SDG,L 14-31
20,1984,1984-09-23,4,23.221,HOU,@,ATL,L 10-42
21,1984,1984-09-30,5,23.228,HOU,,NOR,L 10-27
22,1984,1984-10-14,7,23.242,HOU,@,MIA,L 10-28
23,1984,1984-10-21,8,23.249,HOU,,SFO,L 21-34
24,1984,1984-11-11,11,23.270,HOU,@,KAN,W 17-16
25,1984,1984-11-18,12,23.277,HOU,,NYJ,W 31-20
26,1984,1984-11-25,13,23.284,HOU,@,CLE,L 10-27
27,1984,1984-12-02,14,23.291,HOU,,PIT,W 23-20
28,1984,1984-12-09,15,23.298,HOU,@,RAM,L 16-27
29,1984,1984-12-16,16,23.305,HOU,,CLE,L 20-27
