ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1994,1994-09-04,1,21.289,MIN,@,GNB,L 10-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,5,37,7.40,0,0,0
2,1994,1994-09-11,2,21.296,MIN,,DET,W 10-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,,,0,6,20,3.33,0,0,0
3,1994,1994-09-18,3,21.303,MIN,@,CHI,W 42-14,,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
4,1994,1994-09-25,4,21.310,MIN,,MIA,W 38-35,,1,1,39,39.00,0,100.0%,39.00,1,1,1.00,0,0,0,,0,1,6,6.00,0,0,0
5,1994,1994-10-02,5,21.317,MIN,@,ARI,L 7-17,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,1,12,12.00,0,0,0
6,1994,1994-10-10,6,21.325,MIN,@,NYG,W 27-10,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,7,3.50,0,0,0
7,1994,1994-10-20,7,21.335,MIN,,GNB,W 13-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,8,4.00,0,0,0
8,1994,1994-11-13,10,21.359,MIN,@,NWE,L 20-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,4,23,5.75,0,0,0
9,1994,1994-11-20,11,22.001,MIN,,NYJ,L 21-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,8,8.00,0,0,0
10,1994,1994-12-01,13,22.012,MIN,,CHI,W 33-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,0,0.00,0,0,0
11,1994,1994-12-11,14,22.022,MIN,@,BUF,W 21-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,10,10.00,0,0,0
12,1994,1994-12-17,15,22.028,MIN,@,DET,L 19-41,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,,,0,2,33,16.50,0,0,0
13,1994,1994-12-26,16,22.037,MIN,,SFO,W 21-14,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,4,29,7.25,0,0,0
14,1995,1995-09-03,1,22.288,MIN,@,CHI,L 14-31,,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,3,35,11.67,0,0,0
15,1995,1995-09-10,2,22.295,MIN,,DET,W 20-10,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,2,28,14.00,0,0,0
16,1995,1995-09-17,3,22.302,MIN,,DAL,L 17-23,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,4,88,22.00,0,1,6,6.00,0,0,0
17,1995,1995-09-24,4,22.309,MIN,@,PIT,W 44-24,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,5,109,21.80,0,0,0,,0,0,0
18,1995,1995-10-08,5,22.323,MIN,,HOU,W 23-17,,0,0,0,,0,0.0%,,0,0,,0,6,118,19.67,0,2,4,2.00,0,0,0
19,1995,1995-10-15,6,22.330,MIN,@,TAM,L 17-20,,0,0,0,,0,0.0%,,1,3,3.00,0,1,24,24.00,0,1,6,6.00,0,0,0
20,1995,1995-11-05,9,22.351,MIN,,GNB,W 27-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,11,11.00,0,0,0
21,1995,1995-11-12,10,22.358,MIN,@,ARI,W 30-24,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,3,53,17.67,0,0,0
22,1995,1995-11-19,11,23.000,MIN,,NOR,W 43-24,,0,0,0,,0,0.0%,,1,9,9.00,0,0,0,,0,3,13,4.33,0,0,0
23,1995,1995-11-23,12,23.004,MIN,@,DET,L 38-44,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,2,90,45.00,1,1,6
24,1995,1995-12-03,13,23.014,MIN,,TAM,W 31-17,,0,0,0,,0,0.0%,,1,-5,-5.00,0,0,0,,0,4,28,7.00,0,0,0
25,1995,1995-12-09,14,23.020,MIN,,CLE,W 27-11,,0,0,0,,0,0.0%,,2,6,3.00,0,1,15,15.00,0,2,22,11.00,0,0,0
26,1995,1995-12-18,15,23.029,MIN,@,SFO,L 30-37,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,1,43,43.00,0,0,0
27,1995,1995-12-24,16,23.035,MIN,@,CIN,L 24-27,,6,3,34,11.33,0,50.0%,5.67,1,0,0.00,0,0,0,,0,1,3,3.00,0,0,0
28,1996,1996-09-01,1,23.287,MIN,,DET,W 17-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,7,7.00,0,0,0
29,1996,1996-09-08,2,23.294,MIN,@,ATL,W 23-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,6,6.00,0,0,0
30,1996,1996-09-22,4,23.308,MIN,,GNB,W 30-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,32,10.67,0,0,0
31,1996,1996-09-29,5,23.315,MIN,@,NYG,L 10-15,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,69,69.00,1,1,6
32,1996,1996-10-06,6,23.322,MIN,,CAR,W 14-12,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,19,19.00,0,0,0
33,1996,1996-10-13,7,23.329,MIN,@,TAM,L 13-24,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,1,20,20.00,0,3,5,1.67,0,0,0
34,1996,1996-10-28,8,23.344,MIN,,CHI,L 13-15,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,11,5.50,0,0,0
35,1996,1996-11-03,9,23.350,MIN,,KAN,L 6-21,,2,2,7,3.50,0,100.0%,3.50,1,8,8.00,0,4,50,12.50,0,3,17,5.67,0,0,0
36,1996,1996-11-10,10,23.357,MIN,@,SEA,L 23-42,,3,1,20,20.00,0,33.3%,6.67,1,1,1.00,0,4,114,28.50,0,2,4,2.00,0,0,0
37,1996,1996-12-08,14,24.019,MIN,@,DET,W 24-22,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,2,60,30.00,0,1,11,11.00,0,0,0
38,1996,1996-12-15,15,24.026,MIN,,TAM,W 21-10,,1,0,0,,0,0.0%,0.00,0,0,,0,2,48,24.00,0,4,35,8.75,0,0,0
39,1997,1997-08-31,1,24.285,MIN,@,BUF,W 34-13,,4,2,13,6.50,0,50.0%,3.25,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
40,1997,1997-09-07,2,24.292,MIN,@,CHI,W 27-24,,4,4,18,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,5,85,17.00,0,0,0
41,1997,1997-09-14,3,24.299,MIN,,TAM,L 14-28,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,4,58,14.50,0,2,14,7.00,0,0,0
