ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1977,1977-09-18,1,23.104,DAL,@,MIN,W 16-10,0,0,,0,0,0,,0,1,15,15.00,0,0,0
2,1977,1977-09-25,2,23.111,DAL,,NYG,W 41-21,3,5,1.67,0,0,0,,0,2,43,21.50,0,0,0
3,1977,1977-10-02,3,23.118,DAL,,TAM,W 23-7,,,,,,,,,,,,,,
4,1977,1977-10-09,4,23.125,DAL,@,STL,W 30-24,0,0,,0,0,0,,0,1,35,35.00,0,0,0
5,1977,1977-10-16,5,23.132,DAL,,WAS,W 34-16,0,0,,0,0,0,,0,2,46,23.00,0,0,0
6,1977,1977-10-23,6,23.139,DAL,@,PHI,W 16-10,0,0,,0,0,0,,0,2,42,21.00,0,0,0
7,1977,1977-10-30,7,23.146,DAL,,DET,W 37-0,3,22,7.33,1,0,0,,0,0,0,,0,1,6
8,1977,1977-11-06,8,23.153,DAL,@,NYG,W 24-10,0,0,,0,0,0,,0,2,41,20.50,0,0,0
9,1977,1977-11-14,9,23.161,DAL,,STL,L 17-24,0,0,,0,0,0,,0,1,28,28.00,0,0,0
10,1977,1977-11-20,10,23.167,DAL,@,PIT,L 13-28,0,0,,0,0,0,,0,2,65,32.50,0,0,0
11,1977,1977-11-27,11,23.174,DAL,@,WAS,W 14-7,0,0,,0,0,0,,0,1,20,20.00,0,0,0
12,1977,1977-12-04,12,23.181,DAL,,PHI,W 24-14,1,3,3.00,0,0,0,,0,1,23,23.00,0,0,0
13,1977,1977-12-12,13,23.189,DAL,@,SFO,W 42-35,0,0,,0,0,0,,0,2,51,25.50,0,0,0
14,1977,1977-12-18,14,23.195,DAL,,DEN,W 14-6,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
15,1978,1978-10-15,7,24.131,DAL,@,STL,W 24-21,0,0,,0,0,0,,0,1,0,0.00,0,0,0
16,1978,1978-10-22,8,24.138,DAL,,PHI,W 14-7,0,0,,0,0,0,,0,2,59,29.50,0,0,0
17,1978,1978-10-26,9,24.142,DAL,,MIN,L 10-21,0,0,,0,0,0,,0,2,19,9.50,0,0,0
18,1978,1978-11-05,10,24.152,DAL,@,MIA,L 16-23,,,,,,,,,,,,,,
19,1978,1978-11-12,11,24.159,DAL,@,GNB,W 42-14,3,-2,-0.67,0,0,0,,0,0,0,,0,0,0
20,1978,1978-11-19,12,24.166,DAL,,NOR,W 27-7,1,0,0.00,0,0,0,,0,0,0,,0,0,0
21,1978,1978-11-23,13,24.170,DAL,,WAS,W 37-10,4,51,12.75,1,0,0,,0,0,0,,0,1,6
22,1978,1978-12-03,14,24.180,DAL,,NWE,W 17-10,,,,,,,,,,,,,,
23,1978,1978-12-10,15,24.187,DAL,@,PHI,W 31-13,2,11,5.50,0,0,0,,0,0,0,,0,0,0
24,1978,1978-12-17,16,24.194,DAL,@,NYJ,W 30-7,8,36,4.50,1,0,0,,0,1,15,15.00,0,1,6
25,1979,1979-09-02,1,25.088,DAL,@,STL,W 22-21,2,9,4.50,0,0,0,,0,0,0,,0,0,0
26,1979,1979-09-24,4,25.110,DAL,@,CLE,L 7-26,,,,,,,,,,,,,,
27,1979,1979-09-30,5,25.116,DAL,,CIN,W 38-13,5,13,2.60,0,0,0,,0,1,17,17.00,0,0,0
28,1979,1979-10-07,6,25.123,DAL,@,MIN,W 36-20,4,22,5.50,0,0,0,,0,0,0,,0,0,0
29,1979,1979-10-14,7,25.130,DAL,,RAM,W 30-6,,,,,,,,,,,,,,
30,1979,1979-10-21,8,25.137,DAL,,STL,W 22-13,,,,,,,,,,,,,,
31,1979,1979-10-28,9,25.144,DAL,@,PIT,L 3-14,,,,,,,,,,,,,,
32,1979,1979-11-04,10,25.151,DAL,@,NYG,W 16-14,,,,,,,,,,,,,,
33,1979,1979-11-12,11,25.159,DAL,,PHI,L 21-31,,,,,,,,,,,,,,
34,1979,1979-11-18,12,25.165,DAL,@,WAS,L 20-34,,,,,,,,,,,,,,
35,1979,1979-11-22,13,25.169,DAL,,HOU,L 24-30,0,0,,0,0,0,,0,1,6,6.00,0,0,0
36,1979,1979-12-02,14,25.179,DAL,,NYG,W 28-7,2,3,1.50,0,0,0,,0,0,0,,0,0,0
37,1979,1979-12-08,15,25.185,DAL,@,PHI,W 24-17,1,1,1.00,0,0,0,,0,0,0,,0,0,0
38,1979,1979-12-16,16,25.193,DAL,,WAS,W 35-34,,,,,,,,,,,,,,
39,1980,1980-10-26,8,26.142,SEA,@,OAK,L 14-33,,,,,,,,,,,,,,
40,1980,1980-11-02,9,26.149,SEA,,PHI,L 20-27,1,-4,-4.00,0,0,0,,0,0,0,,0,0,0
41,1980,1980-11-09,10,26.156,SEA,,KAN,L 30-31,3,21,7.00,1,0,0,,0,0,0,,0,1,6
42,1980,1980-11-17,11,26.164,SEA,,OAK,L 17-19,9,34,3.78,0,0,0,,0,0,0,,0,0,0
43,1980,1980-11-23,12,26.170,SEA,@,DEN,L 20-36,3,6,2.00,0,1,9,9.00,0,0,0,,0,0,0
44,1980,1980-11-27,13,26.174,SEA,@,DAL,L 7-51,,,,,,,,,,,,,,
45,1980,1980-12-21,16,26.198,SEA,,DEN,L 17-25,,,,,,,,,,,,,,
