ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,22.287,SDG,@,KAN,L 14-27,,,,,
2,2003,2003-09-14,2,22.294,SDG,,DEN,L 13-37,,,,,
3,2003,2003-09-21,3,22.301,SDG,,BAL,L 10-24,,,,,
4,2003,2003-09-28,4,22.308,SDG,@,OAK,L 31-34,,,,,
5,2003,2003-10-05,5,22.315,SDG,@,JAX,L 21-27,,,,,
6,2003,2003-10-19,6,22.329,SDG,@,CLE,W 26-20,,0.0,1,15,0
7,2003,2003-10-27,7,22.337,SDG,,MIA,L 10-26,,,,,
8,2003,2003-11-02,8,22.343,SDG,@,CHI,L 7-20,*,,,,
9,2003,2003-11-09,9,22.350,SDG,,MIN,W 42-28,*,0.0,1,0,0
10,2003,2003-11-16,10,22.357,SDG,@,DEN,L 8-37,,,,,
11,2003,2003-11-23,11,22.364,SDG,,CIN,L 27-34,*,,,,
12,2003,2003-11-30,12,23.006,SDG,,KAN,L 24-28,*,,,,
13,2003,2003-12-07,13,23.013,SDG,@,DET,W 14-7,*,,,,
14,2003,2003-12-14,14,23.020,SDG,,GNB,L 21-38,*,,,,
15,2003,2003-12-21,15,23.027,SDG,@,PIT,L 24-40,*,,,,
16,2003,2003-12-28,16,23.034,SDG,,OAK,W 21-14,*,,,,
17,2004,2004-09-12,1,23.293,SDG,@,HOU,W 27-20,*,1.0,0,0,0
18,2004,2004-09-19,2,23.300,SDG,,NYJ,L 28-34,*,,,,
19,2004,2004-09-26,3,23.307,SDG,@,DEN,L 13-23,*,,,,
20,2004,2004-10-03,4,23.314,SDG,,TEN,W 38-17,*,,,,
21,2004,2004-10-10,5,23.321,SDG,,JAX,W 34-21,*,,,,
22,2004,2004-10-17,6,23.328,SDG,@,ATL,L 20-21,*,,,,
23,2004,2004-10-24,7,23.335,SDG,@,CAR,W 17-6,*,0.0,1,0,0
24,2004,2004-10-31,8,23.342,SDG,,OAK,W 42-14,*,,,,
25,2004,2004-11-07,9,23.349,SDG,,NOR,W 43-17,*,,,,
26,2004,2004-11-21,10,23.363,SDG,@,OAK,W 23-17,*,,,,
27,2004,2004-11-28,11,24.004,SDG,@,KAN,W 34-31,*,,,,
28,2004,2004-12-05,12,24.011,SDG,,DEN,W 20-17,*,,,,
29,2004,2004-12-12,13,24.018,SDG,,TAM,W 31-24,*,,,,
30,2004,2004-12-19,14,24.025,SDG,@,CLE,W 21-0,*,,,,
31,2004,2004-12-26,15,24.032,SDG,@,IND,L 31-34,*,,,,
32,2004,2005-01-02,16,24.039,SDG,,KAN,W 24-17,*,0.0,1,31,0
33,2005,2005-09-11,1,24.291,SDG,,DAL,L 24-28,*,,,,
34,2005,2005-09-18,2,24.298,SDG,@,DEN,L 17-20,*,1.0,0,0,0
35,2005,2005-09-25,3,24.305,SDG,,NYG,W 45-23,*,,,,
36,2005,2005-10-02,4,24.312,SDG,@,NWE,W 41-17,*,,,,
37,2005,2005-10-10,5,24.320,SDG,,PIT,L 22-24,*,,,,
38,2005,2005-10-16,6,24.326,SDG,@,OAK,W 27-14,*,,,,
39,2005,2005-10-23,7,24.333,SDG,@,PHI,L 17-20,*,,,,
40,2005,2005-10-30,8,24.340,SDG,,KAN,W 28-20,*,,,,
41,2005,2005-11-20,10,24.361,SDG,,BUF,W 48-10,*,,,,
42,2005,2005-11-27,11,25.003,SDG,@,WAS,W 23-17,*,,,,
43,2005,2005-12-11,13,25.017,SDG,,MIA,L 21-23,*,,,,
44,2005,2005-12-18,14,25.024,SDG,@,IND,W 26-17,*,,,,
45,2006,2006-09-11,1,25.291,SDG,@,OAK,W 27-0,*,,,,
46,2006,2006-09-17,2,25.297,SDG,,TEN,W 40-7,*,,,,
47,2006,2006-10-08,4,25.318,SDG,,PIT,W 23-13,*,,,,
48,2006,2006-10-15,5,25.325,SDG,@,SFO,W 48-19,*,,,,
49,2006,2006-10-22,6,25.332,SDG,@,KAN,L 27-30,*,,,,
50,2006,2006-10-29,7,25.339,SDG,,STL,W 38-24,*,,,,
51,2006,2006-11-05,8,25.346,SDG,,CLE,W 32-25,*,,,,
52,2006,2006-11-12,9,25.353,SDG,@,CIN,W 49-41,*,,,,
53,2006,2006-11-19,10,25.360,SDG,@,DEN,W 35-27,*,,,,
54,2006,2006-11-26,11,26.002,SDG,,OAK,W 21-14,*,,,,
55,2006,2006-12-03,12,26.009,SDG,@,BUF,W 24-21,*,,,,
56,2006,2006-12-10,13,26.016,SDG,,DEN,W 48-20,*,,,,
57,2006,2006-12-17,14,26.023,SDG,,KAN,W 20-9,*,,,,
58,2006,2006-12-24,15,26.030,SDG,@,SEA,W 20-17,*,,,,
59,2006,2006-12-31,16,26.037,SDG,,ARI,W 27-20,*,,,,
