ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1980,1980-09-07,1,25.070,NOR,,SFO,L 23-26,0,0,,0,0,0,,0,1,10,10.00,0,0,0
2,1980,1980-09-14,2,25.077,NOR,@,CHI,L 3-22,,,,,,,,,,,,,,
3,1980,1980-09-21,3,25.084,NOR,,BUF,L 26-35,,,,,,,,,,,,,,
4,1980,1980-09-28,4,25.091,NOR,@,MIA,L 16-21,0,0,,0,0,0,,0,1,18,18.00,0,0,0
5,1980,1980-10-05,5,25.098,NOR,,STL,L 7-40,,,,,,,,,,,,,,
6,1980,1980-10-12,6,25.105,NOR,@,DET,L 13-24,,,,,,,,,,,,,,
7,1980,1980-10-19,7,25.112,NOR,,ATL,L 14-41,4,21,5.25,0,4,33,8.25,0,0,0,,0,0,0
8,1980,1980-10-26,8,25.119,NOR,@,WAS,L 14-22,15,114,7.60,1,4,48,12.00,0,1,11,11.00,0,1,6
9,1980,1980-11-02,9,25.126,NOR,@,RAM,L 31-45,9,22,2.44,0,3,6,2.00,1,5,129,25.80,0,1,6
10,1980,1980-11-09,10,25.133,NOR,,PHI,L 21-34,13,49,3.77,0,3,20,6.67,0,6,138,23.00,0,0,0
11,1980,1980-11-16,11,25.140,NOR,@,ATL,L 13-31,9,49,5.44,0,5,31,6.20,0,4,88,22.00,0,0,0
12,1980,1980-11-24,12,25.148,NOR,,RAM,L 7-27,5,8,1.60,0,2,19,9.50,0,5,173,34.60,0,0,0
13,1980,1980-11-30,13,25.154,NOR,,MIN,L 20-23,7,25,3.57,0,1,11,11.00,0,4,74,18.50,0,0,0
14,1980,1980-12-07,14,25.161,NOR,@,SFO,L 35-38,6,11,1.83,0,1,13,13.00,0,6,127,21.17,0,0,0
15,1980,1980-12-14,15,25.168,NOR,@,NYJ,W 21-20,8,52,6.50,0,1,11,11.00,0,2,44,22.00,0,0,0
16,1980,1980-12-21,16,25.175,NOR,,NWE,L 27-38,4,15,3.75,0,3,75,25.00,1,6,118,19.67,0,1,6
17,1981,1981-09-13,2,26.076,NOR,,RAM,W 23-17,0,0,,0,0,0,,0,3,64,21.33,0,0,0
18,1981,1981-09-20,3,26.083,NOR,@,NYG,L 7-20,0,0,,0,0,0,,0,2,41,20.50,0,0,0
19,1981,1981-09-27,4,26.090,NOR,@,SFO,L 14-21,0,0,,0,0,0,,0,1,16,16.00,0,0,0
20,1981,1981-10-04,5,26.097,NOR,,PIT,L 6-20,0,0,,0,0,0,,0,3,97,32.33,0,0,0
21,1981,1981-10-11,6,26.104,NOR,,PHI,L 14-31,0,0,,0,0,0,,0,3,83,27.67,0,0,0
22,1981,1981-10-18,7,26.111,NOR,@,CLE,L 17-20,3,12,4.00,0,0,0,,0,1,25,25.00,0,0,0
23,1981,1981-10-25,8,26.118,NOR,,CIN,W 17-7,0,0,,0,0,0,,0,0,0,,0,0,
24,1981,1981-11-01,9,26.125,NOR,,ATL,L 10-41,0,0,,0,0,0,,0,1,22,22.00,0,0,0
