ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1991,1991-10-06,6,23.257,IND,,PIT,L 3-21,
2,1991,1991-10-13,7,23.264,IND,@,BUF,L 6-42,
3,1991,1991-10-20,8,23.271,IND,,NYJ,L 6-17,
4,1991,1991-11-03,9,23.285,IND,,MIA,L 6-10,
5,1991,1991-11-10,10,23.292,IND,@,NYJ,W 28-27,
6,1991,1991-11-17,11,23.299,IND,,CHI,L 17-31,
7,1991,1991-11-24,12,23.306,IND,@,GNB,L 10-14,
8,1991,1991-12-01,13,23.313,IND,,CLE,L 0-31,
9,1991,1991-12-08,14,23.320,IND,@,NWE,L 17-23,
10,1991,1991-12-15,15,23.327,IND,,BUF,L 7-35,
11,1991,1991-12-22,16,23.334,IND,@,TAM,L 3-17,
12,1995,1995-09-03,1,27.224,NOR,,SFO,L 22-24,
13,1995,1995-09-10,2,27.231,NOR,@,STL,L 13-17,
14,1995,1995-09-17,3,27.238,NOR,,ATL,L 24-27,
15,1995,1995-09-24,4,27.245,NOR,@,NYG,L 29-45,
16,1995,1995-10-01,5,27.252,NOR,,PHI,L 10-15,
17,1995,1995-10-15,6,27.266,NOR,,MIA,W 33-30,
18,1995,1995-10-22,7,27.273,NOR,@,CAR,L 3-20,
19,1995,1995-10-29,8,27.280,NOR,@,SFO,W 11-7,
20,1995,1995-11-05,9,27.287,NOR,,STL,W 19-10,
21,1995,1995-11-12,10,27.294,NOR,,IND,W 17-14,
22,1995,1995-11-19,11,27.301,NOR,@,MIN,L 24-43,
23,1995,1995-11-26,12,27.308,NOR,,CAR,W 34-26,
24,1995,1995-12-03,13,27.315,NOR,@,NWE,W 31-17,
25,1995,1995-12-10,14,27.322,NOR,@,ATL,L 14-19,
26,1995,1995-12-16,15,27.328,NOR,,GNB,L 23-34,
27,1995,1995-12-24,16,27.336,NOR,@,NYJ,W 12-0,1.0
28,1996,1996-09-01,1,28.223,NOR,@,SFO,L 11-27,
29,1996,1996-09-08,2,28.230,NOR,,CAR,L 20-22,
30,1996,1996-09-15,3,28.237,NOR,@,CIN,L 15-30,
31,1996,1996-09-22,4,28.244,NOR,,ARI,L 14-28,
32,1996,1996-10-06,6,28.258,NOR,,JAX,W 17-13,
33,1996,1996-10-13,7,28.265,NOR,,CHI,W 27-24,
34,1996,1996-10-20,8,28.272,NOR,@,CAR,L 7-19,
35,1996,1996-11-03,9,28.286,NOR,,SFO,L 17-24,
36,1996,1996-11-10,10,28.293,NOR,,HOU,L 14-31,
37,1996,1996-11-17,11,28.300,NOR,@,ATL,L 15-17,
38,1996,1996-11-24,12,28.307,NOR,@,TAM,L 7-13,
39,1996,1996-12-01,13,28.314,NOR,,STL,L 10-26,
40,1996,1996-12-08,14,28.321,NOR,,ATL,L 15-31,
41,1996,1996-12-15,15,28.328,NOR,@,NYG,W 17-3,
42,1996,1996-12-21,16,28.334,NOR,@,STL,L 13-14,
43,1998,1998-09-06,1,30.227,NOR,@,STL,W 24-17,
