ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
16,2004,2004-09-12,1,24.242,JAX,@,BUF,W 13-10,*,18,36,50.00,147,1,2,46.9,2,5,4.08,2.14,2,11,5.50,0,0,0,0,,0,0.0%,,0,0
17,2004,2004-09-19,2,24.249,JAX,,DEN,W 7-6,*,8,16,50.00,120,1,0,95.8,1,4,7.50,8.75,2,8,4.00,0,0,0,0,,0,0.0%,,0,0
18,2004,2004-09-26,3,24.256,JAX,@,TEN,W 15-12,*,14,20,70.00,124,1,0,102.9,2,7,6.20,7.20,3,5,1.67,0,0,0,0,,0,0.0%,,0,0
19,2004,2004-10-03,4,24.263,JAX,,IND,L 17-24,*,29,41,70.73,318,1,0,101.5,1,7,7.76,8.24,0,0,,0,0,0,0,,0,0.0%,,0,0
20,2004,2004-10-10,5,24.270,JAX,@,SDG,L 21-34,*,36,54,66.67,357,1,2,75.9,3,8,6.61,5.31,3,10,3.33,1,0,0,0,,0,0.0%,,1,6
21,2004,2004-10-17,6,24.277,JAX,,KAN,W 22-16,*,24,36,66.67,298,2,0,110.6,4,21,8.28,9.39,3,25,8.33,1,0,0,0,,0,0.0%,,1,6
22,2004,2004-10-24,7,24.284,JAX,@,IND,W 27-24,*,23,30,76.67,300,2,1,116.0,3,14,10.00,9.83,2,3,1.50,0,0,0,0,,0,0.0%,,0,0
23,2004,2004-10-31,8,24.291,JAX,@,HOU,L 6-20,*,25,40,62.50,227,0,2,57.0,1,7,5.68,3.43,2,5,2.50,0,0,0,0,,0,0.0%,,0,0
24,2004,2004-11-28,11,24.319,JAX,@,MIN,L 16-27,*,19,34,55.88,235,1,0,87.3,2,10,6.91,7.50,0,0,,0,0,0,0,,0,0.0%,,0,0
25,2004,2004-12-05,12,24.326,JAX,,PIT,L 16-17,*,16,27,59.26,268,1,0,105.2,2,9,9.93,10.67,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
26,2004,2004-12-12,13,24.333,JAX,,CHI,W 22-3,*,25,45,55.56,242,2,1,76.3,0,0,5.38,5.27,4,8,2.00,0,0,0,0,,0,0.0%,,0,0
27,2004,2004-12-19,14,24.340,JAX,@,GNB,W 28-25,*,9,20,45.00,121,2,0,98.1,1,6,6.05,8.05,3,9,3.00,0,0,0,0,,0,0.0%,,0,0
28,2004,2004-12-26,15,24.347,JAX,,HOU,L 0-21,*,6,14,42.86,35,0,1,20.5,2,16,2.50,-0.71,4,19,4.75,0,0,0,0,,0,0.0%,,0,0
29,2004,2005-01-02,16,24.354,JAX,@,OAK,W 13-6,*,15,28,53.57,149,0,1,54.0,1,0,5.32,3.71,10,41,4.10,0,1,1,-7,-7.00,0,100.0%,-7.00,0,0
30,2005,2005-09-11,1,25.240,JAX,,SEA,W 26-14,*,17,31,54.84,252,2,0,103.2,3,15,8.13,9.42,4,9,2.25,0,0,0,0,,0,0.0%,,0,0
31,2005,2005-09-18,2,25.247,JAX,@,IND,L 3-10,*,16,29,55.17,198,0,0,76.5,6,23,6.83,6.83,3,11,3.67,0,0,0,0,,0,0.0%,,0,0
32,2005,2005-09-25,3,25.254,JAX,@,NYJ,W 26-20,*,16,23,69.57,177,2,1,103.0,2,8,7.70,7.48,2,12,6.00,0,0,0,0,,0,0.0%,,0,0
33,2005,2005-10-02,4,25.261,JAX,,DEN,L 7-20,*,20,34,58.82,240,1,2,65.8,2,11,7.06,5.00,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
34,2005,2005-10-09,5,25.268,JAX,,CIN,W 23-20,*,10,24,41.67,161,2,0,92.5,0,0,6.71,8.38,5,0,0.00,0,0,0,0,,0,0.0%,,0,0
35,2005,2005-10-16,6,25.275,JAX,@,PIT,W 23-17,*,19,35,54.29,177,1,1,66.0,3,24,5.06,4.34,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
36,2005,2005-10-30,7,25.289,JAX,@,STL,L 21-24,*,18,31,58.06,213,2,1,87.2,2,7,6.87,6.71,1,9,9.00,0,0,0,0,,0,0.0%,,0,0
37,2005,2005-11-06,8,25.296,JAX,,HOU,W 21-14,*,19,25,76.00,218,1,0,115.1,2,4,8.72,9.52,4,10,2.50,1,0,0,0,,0,0.0%,,1,6
38,2005,2005-11-13,9,25.303,JAX,,BAL,W 30-3,*,16,30,53.33,211,1,0,86.9,1,6,7.03,7.70,4,3,0.75,0,0,0,0,,0,0.0%,,0,0
39,2005,2005-11-20,10,25.310,JAX,@,TEN,W 31-28,*,22,38,57.89,258,3,0,104.9,2,12,6.79,8.37,6,9,1.50,1,0,0,0,,0,0.0%,,1,6
40,2005,2005-11-27,11,25.317,JAX,@,ARI,W 24-17,*,2,2,100.00,18,0,0,104.2,0,0,9.00,9.00,0,0,,0,0,0,0,,0,0.0%,,0,0
41,2006,2006-09-10,1,26.239,JAX,,DAL,W 24-17,*,23,34,67.65,237,1,1,85.0,1,8,6.97,6.24,5,7,1.40,1,0,0,0,,0,0.0%,,1,6
42,2006,2006-09-18,2,26.247,JAX,,PIT,W 9-0,*,26,39,66.67,260,0,1,74.7,1,8,6.67,5.51,5,4,0.80,0,0,0,0,,0,0.0%,,0,0
43,2006,2006-09-24,3,26.253,JAX,@,IND,L 14-21,*,16,28,57.14,107,1,2,47.8,1,1,3.82,1.32,6,14,2.33,1,0,0,0,,0,0.0%,,1,6
44,2006,2006-10-01,4,26.260,JAX,@,WAS,L 30-36,*,20,34,58.82,290,3,1,103.8,4,15,8.53,8.97,5,14,2.80,0,0,0,0,,0,0.0%,,0,0
45,2006,2006-10-08,5,26.267,JAX,,NYJ,W 41-0,*,9,20,45.00,140,2,0,102.1,1,9,7.00,9.00,4,2,0.50,0,0,0,0,,0,0.0%,,0,0
46,2006,2006-10-22,6,26.281,JAX,@,HOU,L 7-27,*,14,28,50.00,125,0,0,62.4,1,7,4.46,4.46,0,0,,0,0,0,0,,0,0.0%,,0,0
47,2007,2007-09-23,3,27.252,ATL,,CAR,L 20-27,,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,,0,0.0%,,0,0
48,2007,2007-10-07,5,27.266,ATL,@,TEN,L 13-20,,2,8,25.00,28,0,1,2.1,1,8,3.50,-2.13,3,1,0.33,0,0,0,0,,0,0.0%,,0,0
49,2007,2007-10-21,7,27.280,ATL,@,NOR,L 16-22,*,15,23,65.22,145,1,0,97.2,1,7,6.30,7.17,3,6,2.00,0,0,0,0,,0,0.0%,,0,0
50,2007,2007-11-18,10,27.308,ATL,,TAM,L 7-31,*,15,27,55.56,106,0,1,49.3,4,22,3.93,2.26,0,0,,0,0,0,0,,0,0.0%,,0,0
51,2008,2008-09-07,1,28.237,PIT,,HOU,W 38-17,,0,4,0.00,0,0,0,39.6,0,0,0.00,0.00,2,0,0.00,0,0,0,0,,0,0.0%,,0,0
52,2008,2008-09-21,3,28.251,PIT,@,PHI,L 6-15,,4,7,57.14,60,0,0,85.4,1,9,8.57,8.57,0,0,,0,0,0,0,,0,0.0%,,0,0
53,2008,2008-10-19,6,28.279,PIT,@,CIN,W 38-10,,3,3,100.00,34,1,0,153.5,0,0,11.33,18.00,0,0,,0,0,0,0,,0,0.0%,,0,0
54,2008,2008-11-03,8,28.294,PIT,@,WAS,W 23-6,,7,10,70.00,129,1,0,145.8,2,13,12.90,14.90,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
55,2008,2008-12-28,16,28.349,PIT,,CLE,W 31-0,,7,12,58.33,80,0,0,78.5,0,0,6.67,6.67,1,8,8.00,1,0,0,0,,0,0.0%,,1,6
56,2009,2009-09-13,1,29.242,TAM,,DAL,L 21-34,*,25,41,60.98,276,1,0,89.1,0,0,6.73,7.22,3,3,1.00,0,0,0,0,,0,0.0%,,0,0
57,2009,2009-09-20,2,29.249,TAM,@,BUF,L 20-33,*,26,50,52.00,296,3,2,73.4,2,0,5.92,5.32,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
58,2009,2009-09-27,3,29.256,TAM,,NYG,L 0-24,*,7,16,43.75,22,0,1,25.0,0,0,1.38,-1.44,2,3,1.50,0,0,0,0,,0,0.0%,,0,0
59,2010,2011-01-02,16,30.353,PIT,@,CLE,W 41-9,,5,7,71.43,42,0,0,86.6,2,7,6.00,6.00,0,0,,0,0,0,0,,0,0.0%,,0,0
60,2012,2012-11-12,9,32.303,PIT,,KAN,W 16-13,,7,14,50.00,73,0,0,65.5,0,0,5.21,5.21,0,0,,0,0,0,0,,0,0.0%,,0,0
61,2012,2012-11-18,10,32.309,PIT,,BAL,L 10-13,*,18,39,46.15,199,0,1,51.1,3,24,5.10,3.95,1,31,31.00,1,0,0,0,,0,0.0%,,1,6
