ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
19,2014,2014-10-20,7,23.255,PIT,,HOU,W 30-23,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
20,2014,2014-10-26,8,23.261,PIT,,IND,W 51-34,*,5,5,56,11.20,1,100.0%,11.20,0,0,,0,0,0,,0,,1,6,0.0,0,0
21,2014,2014-11-02,9,23.268,PIT,,BAL,W 43-23,*,4,2,62,31.00,1,50.0%,15.50,1,4,4.00,0,0,0,,0,,1,6,0.0,0,0
22,2014,2014-11-09,10,23.275,PIT,@,NYJ,L 13-20,,7,4,41,10.25,0,57.1%,5.86,0,0,,0,3,82,27.33,0,,0,0,0.0,1,0
23,2014,2014-11-17,11,23.283,PIT,@,TEN,W 27-24,*,5,1,6,6.00,0,20.0%,1.20,0,0,,0,5,123,24.60,0,,0,0,0.0,0,0
24,2014,2014-11-30,12,23.296,PIT,,NOR,L 32-35,*,9,5,61,12.20,0,55.6%,6.78,0,0,,0,3,87,29.00,0,,0,0,0.0,0,0
25,2014,2014-12-07,13,23.303,PIT,@,CIN,W 42-21,,3,2,31,15.50,0,66.7%,10.33,0,0,,0,1,19,19.00,0,,0,0,0.0,0,0
26,2014,2014-12-14,14,23.310,PIT,@,ATL,W 27-20,,5,5,66,13.20,0,100.0%,13.20,0,0,,0,2,50,25.00,0,,0,0,0.0,0,0
27,2014,2014-12-21,15,23.317,PIT,,KAN,W 20-12,,3,2,27,13.50,0,66.7%,9.00,0,0,,0,3,70,23.33,0,,0,0,0.0,0,0
28,2014,2014-12-28,16,23.324,PIT,,CIN,W 27-17,*,4,3,17,5.67,0,75.0%,4.25,0,0,,0,2,52,26.00,0,,0,0,0.0,0,0
29,2015,2015-09-10,1,24.215,PIT,@,NWE,L 21-28,*,7,3,55,18.33,0,42.9%,7.86,0,0,,0,0,0,,0,1,0,2,0.0,0,0
30,2015,2015-09-20,2,24.225,PIT,,SFO,W 43-18,,4,2,67,33.50,0,50.0%,16.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
31,2015,2015-09-27,3,24.232,PIT,@,STL,W 12-6,*,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
32,2015,2015-10-01,4,24.236,PIT,,BAL,L 20-23,*,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
33,2015,2015-10-12,5,24.247,PIT,@,SDG,W 24-20,,3,1,72,72.00,1,33.3%,24.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
34,2015,2015-10-18,6,24.253,PIT,,ARI,W 25-13,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
35,2015,2015-10-25,7,24.260,PIT,@,KAN,L 13-23,*,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
36,2015,2015-11-01,8,24.267,PIT,,CIN,L 10-16,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
37,2015,2015-11-08,9,24.274,PIT,,OAK,W 38-35,*,4,1,-2,-2.00,0,25.0%,-0.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
38,2015,2015-11-15,10,24.281,PIT,,CLE,W 30-9,,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
39,2015,2015-11-29,11,24.295,PIT,@,SEA,L 30-39,,13,9,201,22.33,1,69.2%,15.46,0,0,,0,0,0,,0,,1,6,0.0,0,0
40,2015,2015-12-06,12,24.302,PIT,,IND,W 45-10,,6,3,50,16.67,1,50.0%,8.33,0,0,,0,0,0,,0,,1,6,0.0,0,0
41,2015,2015-12-13,13,24.309,PIT,@,CIN,W 33-20,*,7,4,65,16.25,0,57.1%,9.29,0,0,,0,1,17,17.00,0,,0,0,0.0,0,0
42,2015,2015-12-20,14,24.316,PIT,,DEN,W 34-27,,11,6,62,10.33,1,54.5%,5.64,0,0,,0,2,49,24.50,0,,1,6,0.0,0,0
43,2015,2015-12-27,15,24.323,PIT,@,BAL,L 17-20,,5,3,41,13.67,0,60.0%,8.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
44,2015,2016-01-03,16,24.330,PIT,@,CLE,W 28-12,*,5,3,57,19.00,1,60.0%,11.40,0,0,,0,2,39,19.50,0,,1,6,0.0,0,0
45,2016,2016-09-25,3,25.231,PIT,@,PHI,L 3-34,*,5,1,2,2.00,0,20.0%,0.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
46,2016,2016-10-02,4,25.238,PIT,,KAN,W 43-14,,1,1,30,30.00,1,100.0%,30.00,0,0,,0,0,0,,0,1,1,8,0.0,0,0
47,2016,2016-10-09,5,25.245,PIT,,NYJ,W 31-13,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
48,2017,2017-09-24,3,26.229,CHI,,PIT,W 23-17,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
49,2017,2017-09-28,4,26.233,CHI,@,GNB,L 14-35,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
50,2017,2017-10-09,5,26.244,CHI,,MIN,L 17-20,,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2017,2017-11-12,9,26.278,CHI,,GNB,L 16-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
52,2017,2017-11-19,10,26.285,CHI,,DET,L 24-27,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2017,2017-11-26,11,26.292,CHI,@,PHI,L 3-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2017,2017-12-03,12,26.299,CHI,,SFO,L 14-15,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2017,2017-12-10,13,26.306,CHI,@,CIN,W 33-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
56,2017,2017-12-16,14,26.312,CHI,@,DET,L 10-20,,4,2,42,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2017,2017-12-24,15,26.320,CHI,,CLE,W 20-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2017,2017-12-31,16,26.327,CHI,@,MIN,L 10-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2018,2018-09-06,1,27.211,PHI,,ATL,W 18-12,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
