ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1971,1971-10-24,6,23.237,DET,,CHI,L 23-28,,,,,,,,,,,
2,1971,1971-11-01,7,23.245,DET,@,GNB,T 14-14,3,104,34.67,0,0,0,,0,0,0,0
3,1971,1971-11-07,8,23.251,DET,@,DEN,W 24-20,1,18,18.00,0,0,0,,0,0,0,0
4,1971,1971-11-14,9,23.258,DET,,RAM,L 13-21,2,35,17.50,0,0,0,,0,0,0,0
5,1971,1971-11-21,10,23.265,DET,@,CHI,W 28-3,1,27,27.00,0,0,0,,0,0,0,0
6,1971,1971-11-25,11,23.269,DET,,KAN,W 32-21,1,32,32.00,0,0,0,,0,0,0,0
7,1971,1971-12-05,12,23.279,DET,,PHI,L 20-23,,,,,,,,,,,
8,1971,1971-12-11,13,23.285,DET,@,MIN,L 10-29,,,,,,,,,,,
9,1971,1971-12-19,14,23.293,DET,@,SFO,L 27-31,,,,,,,,,,,
10,1972,1972-09-17,1,24.201,RAM,,NOR,W 34-14,,,,,,,,,,,
11,1972,1972-09-24,2,24.208,RAM,@,CHI,T 13-13,1,21,21.00,0,0,0,,0,0,0,0
12,1972,1972-10-01,3,24.215,RAM,@,ATL,L 3-31,1,28,28.00,0,0,0,,0,0,0,0
13,1972,1972-10-08,4,24.222,RAM,,SFO,W 31-7,1,10,10.00,0,0,0,,0,0,0,0
14,1972,1972-10-15,5,24.229,RAM,@,PHI,W 34-3,,,,,,,,,,,
15,1972,1972-10-22,6,24.236,RAM,,CIN,W 15-12,,,,,,,,,,,
16,1972,1972-10-29,7,24.243,RAM,@,OAK,L 17-45,,,,,,,,,,,
17,1972,1972-11-05,8,24.250,RAM,,ATL,W 20-7,,,,,,,,,,,
18,1972,1972-11-12,9,24.257,RAM,,DEN,L 10-16,,,,,,,,,,,
19,1972,1972-11-19,10,24.264,RAM,,MIN,L 41-45,,,,,,,,,,,
20,1972,1972-11-26,11,24.271,RAM,@,NOR,L 16-19,,,,,,,,,,,
21,1972,1972-12-04,12,24.279,RAM,@,SFO,W 26-16,0,0,,0,0,0,,0,1,18,0
22,1972,1972-12-10,13,24.285,RAM,@,STL,L 14-24,,,,,,,,,,,
23,1972,1972-12-17,14,24.292,RAM,,DET,L 17-34,,,,,,,,,,,
24,1973,1973-09-16,1,25.199,RAM,@,KAN,W 23-13,,,,,,,,,,,
25,1973,1973-09-23,2,25.206,RAM,,ATL,W 31-0,,,,,,,,,,,
26,1973,1973-09-30,3,25.213,RAM,@,SFO,W 40-20,,,,,,,,,,,
27,1973,1973-10-07,4,25.220,RAM,@,HOU,W 31-26,,,,,,,,,,,
28,1973,1973-10-14,5,25.227,RAM,,DAL,W 37-31,0,0,,0,0,0,,0,1,5,0
29,1973,1973-10-21,6,25.234,RAM,,GNB,W 24-7,,,,,,,,,,,
30,1973,1973-10-28,7,25.241,RAM,@,MIN,L 9-10,,,,,,,,,,,
31,1973,1973-11-04,8,25.248,RAM,@,ATL,L 13-15,,,,,,,,,,,
32,1973,1973-11-11,9,25.255,RAM,,NOR,W 29-7,,,,,,,,,,,
33,1973,1973-11-18,10,25.262,RAM,,SFO,W 31-13,,,,,,,,,,,
34,1973,1973-11-25,11,25.269,RAM,@,NOR,W 24-13,,,,,,,,,,,
35,1973,1973-12-02,12,25.276,RAM,@,CHI,W 26-0,,,,,,,,,,,
36,1973,1973-12-10,13,25.284,RAM,,NYG,W 40-6,,,,,,,,,,,
37,1973,1973-12-16,14,25.290,RAM,,CLE,W 30-17,2,80,40.00,0,0,0,,0,0,0,0
38,1974,1974-09-15,1,26.198,RAM,@,DEN,W 17-10,,,,,,,,,,,
39,1974,1974-09-22,2,26.205,RAM,,NOR,W 24-0,,,,,,,,,,,
40,1974,1974-09-29,3,26.212,RAM,@,NWE,L 14-20,,,,,,,,,,,
41,1974,1974-10-06,4,26.219,RAM,,DET,W 16-13,,,,,,,,,,,
42,1974,1974-10-13,5,26.226,RAM,@,GNB,L 6-17,,,,,,,,,,,
43,1974,1974-10-20,6,26.233,RAM,,SFO,W 37-14,,,,,,,,,,,
44,1974,1974-10-27,7,26.240,RAM,@,NYJ,W 20-13,,,,,,,,,,,
45,1974,1974-11-04,8,26.248,RAM,@,SFO,W 15-13,,,,,,,,,,,
46,1974,1974-11-10,9,26.254,RAM,,ATL,W 21-0,,,,,,,,,,,
47,1974,1974-11-17,10,26.261,RAM,@,NOR,L 7-20,,,,,,,,,,,
48,1974,1974-11-24,11,26.268,RAM,,MIN,W 20-17,,,,,,,,,,,
49,1974,1974-12-01,12,26.275,RAM,@,ATL,W 30-7,,,,,,,,,,,
50,1974,1974-12-09,13,26.283,RAM,,WAS,L 17-23,,,,,,,,,,,
51,1974,1974-12-15,14,26.289,RAM,,BUF,W 19-14,,,,,,,,,,,
52,1975,1975-09-21,1,27.204,RAM,@,DAL,L 7-18,,,,,,,,,,,
53,1975,1975-09-28,2,27.211,RAM,@,SFO,W 23-14,,,,,,,,,,,
54,1975,1975-10-05,3,27.218,RAM,,BAL,W 24-13,,,,,,,,,,,
55,1975,1975-10-12,4,27.225,RAM,@,SDG,W 13-10,,,,,,,,,,,
56,1976,1976-09-12,1,28.196,PHI,@,DAL,L 7-27,,,,,,,,,,,
57,1976,1976-09-19,2,28.203,PHI,,NYG,W 20-7,,,,,,,,,,,
58,1976,1976-09-27,3,28.211,PHI,,WAS,L 17-20,,,,,,,,,,,
59,1976,1976-10-03,4,28.217,PHI,@,ATL,W 14-13,0,0,,0,0,0,,0,1,0,0
60,1976,1976-10-10,5,28.224,PHI,@,STL,L 14-33,,,,,,,,,,,
61,1976,1976-10-17,6,28.231,PHI,@,GNB,L 13-28,,,,,,,,,,,
62,1976,1976-10-24,7,28.238,PHI,,MIN,L 12-31,,,,,,,,,,,
63,1976,1976-10-31,8,28.245,PHI,@,NYG,W 10-0,,,,,,,,,,,
64,1976,1976-11-07,9,28.252,PHI,,STL,L 14-17,,,,,,,,,,,
65,1976,1976-11-14,10,28.259,PHI,@,CLE,L 3-24,,,,,,,,,,,
66,1976,1976-11-21,11,28.266,PHI,,OAK,L 7-26,,,,,,,,,,,
67,1976,1976-11-28,12,28.273,PHI,@,WAS,L 0-24,,,,,,,,,,,
68,1976,1976-12-05,13,28.280,PHI,,DAL,L 7-26,,,,,,,,,,,
69,1976,1976-12-12,14,28.287,PHI,,SEA,W 27-10,0,0,,0,4,57,14.25,0,0,0,0
