ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2003,2003-10-19,6,25.094,STL,,GNB,W 34-24,,,,,,,0.0%,,,,,,,,,,,,,,
2,2003,2003-10-26,7,25.101,STL,@,PIT,W 33-21,,,,,,,0.0%,,,,,,,,,,,,,,
3,2003,2003-11-02,8,25.108,STL,@,SFO,L 10-30,,5,4,13,3.25,0,80.0%,2.60,0,0,,0,0,0,,0,0,0,0.0,,
4,2003,2003-11-09,9,25.115,STL,,BAL,W 33-22,*,,,,,,0.0%,,,,,,,,,,,,,,
5,2004,2004-09-19,2,26.064,STL,@,ATL,L 17-34,,,,,,,0.0%,,,,,,,,,,,,,,
6,2004,2004-09-26,3,26.071,STL,,NOR,L 25-28,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,0.0,,
7,2004,2004-10-03,4,26.078,STL,@,SFO,W 24-14,,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,,0,0,0,0.0,,
8,2004,2004-10-10,5,26.085,STL,@,SEA,W 33-27,,2,2,45,22.50,1,100.0%,22.50,0,0,,0,0,0,,0,1,6,0.0,,
9,2004,2004-10-18,6,26.093,STL,,TAM,W 28-21,,2,1,32,32.00,0,50.0%,16.00,1,7,7.00,0,0,0,,0,0,0,0.0,,
10,2004,2004-10-24,7,26.099,STL,@,MIA,L 14-31,,2,,,,,0.0%,,,,,,,,,,,,,,
11,2004,2004-11-07,8,26.113,STL,,NWE,L 22-40,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,,
12,2004,2004-11-14,9,26.120,STL,,SEA,W 23-12,,3,3,39,13.00,1,100.0%,13.00,1,15,15.00,0,0,0,,0,1,6,0.0,,
13,2004,2004-11-21,10,26.127,STL,@,BUF,L 17-37,,6,5,51,10.20,0,83.3%,8.50,0,0,,0,0,0,,0,0,0,0.0,,
14,2004,2004-11-29,11,26.135,STL,@,GNB,L 17-45,,8,6,67,11.17,0,75.0%,8.38,0,0,,0,0,0,,0,0,0,0.0,,
15,2004,2004-12-05,12,26.141,STL,,SFO,W 16-6,,1,0,0,,0,0.0%,0.00,1,2,2.00,0,0,0,,0,0,0,0.0,,
16,2004,2004-12-12,13,26.148,STL,@,CAR,L 7-20,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,0.0,,
17,2004,2004-12-19,14,26.155,STL,@,ARI,L 7-31,,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,,
18,2004,2004-12-27,15,26.163,STL,,PHI,W 20-7,,3,2,35,17.50,0,66.7%,11.67,0,0,,0,0,0,,0,0,0,0.0,,
19,2004,2005-01-02,16,26.169,STL,,NYJ,W 32-29,,8,6,99,16.50,0,75.0%,12.38,0,0,,0,0,0,,0,0,0,0.0,,
20,2005,2005-09-11,1,27.056,STL,@,SFO,L 25-28,*,14,7,63,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,0.0,,
21,2005,2005-09-18,2,27.063,STL,@,ARI,W 17-12,,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,,0,0,0,0.0,,
22,2005,2005-09-25,3,27.070,STL,,TEN,W 31-27,,5,5,56,11.20,1,100.0%,11.20,0,0,,0,0,0,,0,1,6,0.0,,
23,2005,2005-10-02,4,27.077,STL,@,NYG,L 24-44,*,7,6,78,13.00,0,85.7%,11.14,0,0,,0,0,0,,0,0,0,0.0,,
24,2005,2005-10-09,5,27.084,STL,,SEA,L 31-37,*,9,5,63,12.60,1,55.6%,7.00,0,0,,0,0,0,,0,1,6,0.0,,
25,2005,2005-10-17,6,27.092,STL,@,IND,L 28-45,*,5,3,73,24.33,1,60.0%,14.60,0,0,,0,0,0,,0,1,6,0.0,,
26,2005,2005-10-23,7,27.098,STL,,NOR,W 28-17,*,4,3,69,23.00,0,75.0%,17.25,1,5,5.00,1,0,0,,0,1,6,0.0,,
27,2005,2005-10-30,8,27.105,STL,,JAX,W 24-21,*,7,3,105,35.00,1,42.9%,15.00,0,0,,0,0,0,,0,1,6,0.0,,
28,2005,2005-11-13,9,27.119,STL,@,SEA,L 16-31,*,9,6,51,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,0.0,,
29,2005,2005-11-20,10,27.126,STL,,ARI,L 28-38,*,12,9,98,10.89,1,75.0%,8.17,0,0,,0,0,0,,0,1,6,0.0,,
30,2005,2005-11-27,11,27.133,STL,@,HOU,W 33-27,,3,1,56,56.00,1,33.3%,18.67,0,0,,0,0,0,,0,1,6,0.0,,
31,2005,2005-12-04,12,27.140,STL,,WAS,L 9-24,,5,2,6,3.00,0,40.0%,1.20,0,0,,0,0,0,,0,0,0,0.0,,
32,2005,2005-12-11,13,27.147,STL,@,MIN,L 13-27,,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0,,0,0,0,0.0,,
33,2005,2005-12-18,14,27.154,STL,,PHI,L 16-17,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,,
