ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1976,1976-09-13,1,23.092,BUF,,MIA,L 21-30,,,,,,,,,,,,,
2,1976,1976-09-19,2,23.098,BUF,,HOU,L 3-13,2,34,17.00,0,3,24,8.00,0,0,0,0,0,0
3,1976,1976-09-26,3,23.105,BUF,@,TAM,W 14-9,1,24,24.00,0,1,0,0.00,0,0,0,0,0,0
4,1976,1976-10-03,4,23.112,BUF,,KAN,W 50-17,1,41,41.00,0,1,12,12.00,0,0,0,0,0,0
5,1976,1976-10-10,5,23.119,BUF,@,NYJ,L 14-17,3,52,17.33,0,2,71,35.50,1,1,6,0,0,0
6,1976,1976-10-17,6,23.126,BUF,,BAL,L 13-31,4,85,21.25,0,2,10,5.00,0,0,0,0,0,0
7,1976,1976-10-24,7,23.133,BUF,,NWE,L 22-26,4,109,27.25,0,1,16,16.00,0,0,0,1,44,0
8,1976,1976-10-31,8,23.140,BUF,,NYJ,L 14-19,1,27,27.00,0,5,33,6.60,0,0,0,0,0,0
9,1976,1976-11-07,9,23.147,BUF,@,NWE,L 10-20,4,107,26.75,0,0,0,,0,0,0,0,0,0
10,1976,1976-11-15,10,23.155,BUF,@,DAL,L 10-17,1,15,15.00,0,0,0,,0,0,0,0,0,0
11,1976,1976-11-21,11,23.161,BUF,,SDG,L 13-34,,,,,,,,,,,,,
12,1976,1976-11-25,12,23.165,BUF,@,DET,L 14-27,5,111,22.20,0,1,0,0.00,0,0,0,1,19,0
13,1976,1976-12-05,13,23.175,BUF,@,MIA,L 27-45,0,0,,0,0,0,,0,0,0,1,0,0
14,1976,1976-12-12,14,23.182,BUF,@,BAL,L 20-58,,,,,,,,,,,,,
15,1977,1977-09-18,1,24.097,BUF,,MIA,L 0-13,0,0,,0,1,24,24.00,0,0,0,0,0,0
