ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1979,1979-12-02,14,22.306,NYG,@,DAL,L 7-28,,,,,,
2,1979,1979-12-16,16,22.320,NYG,,BAL,L 7-31,,,,,,
3,1980,1980-09-07,1,23.221,NYG,@,STL,W 41-35,1,14,14.00,0,0,0
4,1980,1980-09-14,2,23.228,NYG,,WAS,L 21-23,1,35,35.00,1,1,6
5,1980,1980-09-22,3,23.236,NYG,@,PHI,L 3-35,7,65,9.29,0,0,0
6,1980,1980-09-28,4,23.242,NYG,,RAM,L 7-28,3,65,21.67,0,0,0
7,1980,1980-10-05,5,23.249,NYG,@,DAL,L 3-24,1,8,8.00,0,0,0
8,1980,1980-10-12,6,23.256,NYG,,PHI,L 16-31,1,3,3.00,0,0,0
9,1980,1980-10-19,7,23.263,NYG,@,SDG,L 7-44,2,42,21.00,0,0,0
10,1980,1980-10-26,8,23.270,NYG,,DEN,L 9-14,1,4,4.00,0,0,0
11,1980,1980-11-02,9,23.277,NYG,@,TAM,L 13-30,,,,,,
12,1980,1980-11-09,10,23.284,NYG,,DAL,W 38-35,3,57,19.00,1,1,6
13,1980,1980-11-16,11,23.291,NYG,,GNB,W 27-21,2,55,27.50,0,0,0
14,1980,1980-11-23,12,23.298,NYG,@,SFO,L 0-12,2,13,6.50,0,0,0
15,1980,1980-11-30,13,23.305,NYG,,STL,L 7-23,3,24,8.00,0,0,0
16,1980,1980-12-07,14,23.312,NYG,@,SEA,W 27-21,,,,,,
17,1980,1980-12-13,15,23.318,NYG,@,WAS,L 13-16,,,,,,
18,1980,1980-12-21,16,23.326,NYG,,OAK,L 17-33,1,6,6.00,0,0,0
19,1981,1981-09-06,1,24.219,NYG,,PHI,L 10-24,2,33,16.50,0,0,0
20,1981,1981-09-13,2,24.226,NYG,@,WAS,W 17-7,0,0,,0,,
21,1981,1981-09-20,3,24.233,NYG,,NOR,W 20-7,0,0,,0,,
22,1981,1981-09-27,4,24.240,NYG,@,DAL,L 10-18,2,17,8.50,0,0,0
23,1981,1981-10-04,5,24.247,NYG,,GNB,L 14-27,0,0,,0,,
24,1981,1981-10-11,6,24.254,NYG,,STL,W 34-14,2,14,7.00,0,0,0
25,1981,1981-10-18,7,24.261,NYG,@,SEA,W 32-0,2,14,7.00,0,0,0
26,1981,1981-10-25,8,24.268,NYG,@,ATL,W 27-24,0,0,,0,,
27,1981,1981-11-01,9,24.275,NYG,,NYJ,L 7-26,1,5,5.00,0,0,0
28,1981,1981-11-08,10,24.282,NYG,@,GNB,L 24-26,3,20,6.67,0,0,0
29,1981,1981-11-15,11,24.289,NYG,,WAS,L 27-30,0,0,,0,,
30,1981,1981-11-22,12,24.296,NYG,@,PHI,W 20-10,0,0,,0,,
31,1981,1981-11-29,13,24.303,NYG,@,SFO,L 10-17,1,13,13.00,0,0,0
32,1981,1981-12-06,14,24.310,NYG,,RAM,W 10-7,0,0,,0,,
33,1981,1981-12-13,15,24.317,NYG,@,STL,W 20-10,0,0,,0,,
34,1981,1981-12-19,16,24.323,NYG,,DAL,W 13-10,1,20,20.00,1,1,6
35,1982,1982-09-12,1,25.225,NYG,,ATL,L 14-16,7,99,14.14,0,0,0
36,1982,1982-09-20,2,25.233,NYG,,GNB,L 19-27,5,39,7.80,0,0,0
37,1982,1982-11-21,3,25.295,NYG,,WAS,L 17-27,1,22,22.00,0,0,0
38,1982,1982-11-25,4,25.299,NYG,@,DET,W 13-6,0,0,,0,,
39,1982,1982-12-05,5,25.309,NYG,,HOU,W 17-14,2,19,9.50,0,0,0
40,1982,1982-12-11,6,25.315,NYG,,PHI,W 23-7,4,26,6.50,0,0,0
41,1982,1982-12-19,7,25.323,NYG,@,WAS,L 14-15,1,6,6.00,0,0,0
42,1982,1982-12-26,8,25.330,NYG,@,STL,L 21-24,3,49,16.33,0,0,0
43,1982,1983-01-02,9,25.337,NYG,@,PHI,W 26-24,4,27,6.75,0,0,0
44,1983,1983-09-04,1,26.217,NYG,,RAM,L 6-16,0,0,,0,,
45,1983,1983-09-11,2,26.224,NYG,@,ATL,W 16-13,1,35,35.00,0,0,0
46,1983,1983-09-18,3,26.231,NYG,@,DAL,L 13-28,2,20,10.00,0,0,0
47,1983,1983-09-26,4,26.239,NYG,,GNB,W 27-3,0,0,,0,,
48,1983,1983-10-02,5,26.245,NYG,,SDG,L 34-41,3,37,12.33,1,1,6
