ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-09-03,1,22.298,NOR,,SFO,L 22-24,,,,,
2,1995,1995-09-10,2,22.305,NOR,@,STL,L 13-17,,,,,
3,1995,1995-09-17,3,22.312,NOR,,ATL,L 24-27,,1.0,0,0,0
4,1995,1995-09-24,4,22.319,NOR,@,NYG,L 29-45,,,,,
5,1995,1995-10-01,5,22.326,NOR,,PHI,L 10-15,,,,,
6,1995,1995-10-15,6,22.340,NOR,,MIA,W 33-30,,,,,
7,1995,1995-10-22,7,22.347,NOR,@,CAR,L 3-20,,,,,
8,1995,1995-10-29,8,22.354,NOR,@,SFO,W 11-7,,,,,
9,1995,1995-11-05,9,22.361,NOR,,STL,W 19-10,,,,,
10,1995,1995-11-12,10,23.003,NOR,,IND,W 17-14,,,,,
11,1995,1995-11-19,11,23.010,NOR,@,MIN,L 24-43,,,,,
12,1995,1995-11-26,12,23.017,NOR,,CAR,W 34-26,,,,,
13,1995,1995-12-03,13,23.024,NOR,@,NWE,W 31-17,,,,,
14,1995,1995-12-10,14,23.031,NOR,@,ATL,L 14-19,,,,,
15,1995,1995-12-16,15,23.037,NOR,,GNB,L 23-34,,,,,
16,1995,1995-12-24,16,23.045,NOR,@,NYJ,W 12-0,,,,,
17,1996,1996-09-01,1,23.297,NOR,@,SFO,L 11-27,,,,,
18,1996,1996-09-08,2,23.304,NOR,,CAR,L 20-22,,,,,
19,1996,1996-09-15,3,23.311,NOR,@,CIN,L 15-30,,,,,
20,1996,1996-09-22,4,23.318,NOR,,ARI,L 14-28,,,,,
21,1996,1996-10-06,6,23.332,NOR,,JAX,W 17-13,,,,,
22,1996,1996-10-13,7,23.339,NOR,,CHI,W 27-24,,,,,
23,1996,1996-10-20,8,23.346,NOR,@,CAR,L 7-19,,1.0,0,0,0
24,1996,1996-11-03,9,23.360,NOR,,SFO,L 17-24,,,,,
25,1996,1996-11-10,10,24.001,NOR,,HOU,L 14-31,,,,,
26,1996,1996-11-17,11,24.008,NOR,@,ATL,L 15-17,,,,,
27,1996,1996-11-24,12,24.015,NOR,@,TAM,L 7-13,,,,,
