ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1974,1974-09-15,1,22.010,KAN,,NYJ,W 24-16,2,4,2.00,0,0,0,,0,0,0,,0,0,0
2,1974,1974-09-22,2,22.017,KAN,@,OAK,L 7-27,1,2,2.00,0,0,0,,0,0,0,,0,0,0
3,1974,1974-09-29,3,22.024,KAN,@,HOU,W 17-7,,,,,,,,,,,,,,
4,1974,1974-10-06,4,22.031,KAN,,DEN,L 14-17,,,,,,,,,,,,,,
5,1974,1974-10-13,5,22.038,KAN,,PIT,L 24-34,0,0,,0,0,0,,0,1,28,28.00,0,0,0
6,1974,1974-10-20,6,22.045,KAN,@,MIA,L 3-9,0,0,,0,0,0,,0,1,22,22.00,0,0,0
7,1974,1974-10-27,7,22.052,KAN,@,SDG,W 24-14,,,,,,,,,,,,,,
8,1974,1974-11-03,8,22.059,KAN,,NYG,L 27-33,0,0,,0,0,0,,0,3,68,22.67,0,0,0
9,1974,1974-11-10,9,22.066,KAN,,SDG,L 7-14,0,0,,0,1,8,8.00,0,3,80,26.67,0,0,0
10,1974,1974-11-18,10,22.074,KAN,@,DEN,W 42-34,0,0,,0,0,0,,0,4,67,16.75,0,0,0
11,1974,1974-11-24,11,22.080,KAN,@,CIN,L 6-33,0,0,,0,1,4,4.00,0,1,21,21.00,0,0,0
12,1974,1974-12-01,12,22.087,KAN,@,STL,W 17-13,15,95,6.33,0,2,12,6.00,0,0,0,,0,0,0
13,1974,1974-12-08,13,22.094,KAN,,OAK,L 6-7,10,40,4.00,0,6,59,9.83,0,0,0,,0,0,0
14,1974,1974-12-14,14,22.100,KAN,,MIN,L 15-35,12,45,3.75,0,4,66,16.50,0,1,24,24.00,0,0,0
15,1975,1975-09-21,1,23.016,KAN,@,DEN,L 33-37,0,0,,0,0,0,,0,3,56,18.67,0,0,0
16,1975,1975-09-28,2,23.023,KAN,,NYJ,L 24-30,,,,,,,,,,,,,,
17,1975,1975-10-05,3,23.030,KAN,,SFO,L 3-20,0,0,,0,0,0,,0,2,38,19.00,0,0,0
18,1975,1975-10-12,4,23.037,KAN,,OAK,W 42-10,5,22,4.40,0,0,0,,0,3,53,17.67,0,0,0
19,1975,1975-10-19,5,23.044,KAN,@,SDG,W 12-10,,,,,,,,,,,,,,
20,1975,1975-10-26,6,23.051,KAN,,DEN,W 26-13,2,-2,-1.00,0,0,0,,0,1,24,24.00,0,0,0
21,1975,1975-11-09,8,23.065,CLE,@,DET,L 10-21,,,,,,,,,,,,,,
22,1975,1975-11-16,9,23.072,CLE,@,OAK,L 17-38,5,5,1.00,1,2,20,10.00,0,1,21,21.00,0,1,6
23,1975,1975-11-23,10,23.079,CLE,,CIN,W 35-23,1,-2,-2.00,0,0,0,,0,1,18,18.00,0,0,0
24,1975,1975-11-30,11,23.086,CLE,,NOR,W 17-16,0,0,,0,0,0,,0,1,31,31.00,0,0,0
25,1975,1975-12-14,13,23.100,CLE,,KAN,W 40-14,,,,,,,,,,,,,,
26,1976,1976-09-12,1,24.007,CLE,,NYJ,W 38-17,15,47,3.13,0,2,8,4.00,0,1,23,23.00,0,0,0
27,1976,1976-10-03,4,24.028,CLE,,CIN,L 24-45,5,24,4.80,1,0,0,,0,0,0,,0,1,6
28,1976,1976-10-10,5,24.035,CLE,,PIT,W 18-16,23,57,2.48,1,1,8,8.00,0,0,0,,0,1,6
29,1976,1976-10-17,6,24.042,CLE,@,ATL,W 20-17,22,82,3.73,1,1,2,2.00,0,0,0,,0,1,6
30,1976,1976-10-24,7,24.049,CLE,,SDG,W 21-17,8,34,4.25,0,0,0,,0,0,0,,0,0,0
31,1976,1976-10-31,8,24.056,CLE,@,CIN,L 6-21,11,57,5.18,0,2,46,23.00,0,0,0,,0,0,0
32,1976,1976-11-07,9,24.063,CLE,@,HOU,W 21-7,8,29,3.63,0,2,9,4.50,0,0,0,,0,0,0
33,1976,1976-11-14,10,24.070,CLE,,PHI,W 24-3,11,51,4.64,0,1,19,19.00,0,0,0,,0,0,0
34,1976,1976-11-21,11,24.077,CLE,@,TAM,W 24-7,14,49,3.50,1,1,15,15.00,0,0,0,,0,1,6
35,1976,1976-11-28,12,24.084,CLE,,MIA,W 17-13,11,57,5.18,0,3,24,8.00,0,0,0,,0,0,0
36,1976,1976-12-05,13,24.091,CLE,,HOU,W 13-10,17,99,5.82,0,3,14,4.67,0,0,0,,0,0,0
37,1976,1976-12-12,14,24.098,CLE,@,KAN,L 14-39,8,27,3.38,0,0,0,,0,0,0,,0,0,0
38,1977,1977-09-18,1,25.013,CLE,@,CIN,W 13-3,11,47,4.27,0,1,0,0.00,0,0,0,,0,0,0
39,1977,1977-09-26,2,25.021,CLE,,NWE,W 30-27,11,31,2.82,0,4,19,4.75,0,0,0,,0,0,0
40,1977,1977-10-02,3,25.027,CLE,,PIT,L 14-28,11,49,4.45,1,4,8,2.00,0,0,0,,0,1,6
41,1977,1977-10-09,4,25.034,CLE,,OAK,L 10-26,5,19,3.80,0,2,35,17.50,0,0,0,,0,0,0
42,1977,1977-10-16,5,25.041,CLE,@,HOU,W 24-23,12,42,3.50,1,2,17,8.50,0,0,0,,0,1,6
43,1977,1977-10-23,6,25.048,CLE,@,BUF,W 27-16,21,117,5.57,0,5,20,4.00,1,0,0,,0,1,6
44,1977,1977-10-30,7,25.055,CLE,,KAN,W 44-7,9,42,4.67,0,2,21,10.50,0,0,0,,0,0,0
45,1977,1977-11-06,8,25.062,CLE,,CIN,L 7-10,11,70,6.36,0,4,37,9.25,0,0,0,,0,0,0
46,1977,1977-11-13,9,25.069,CLE,@,PIT,L 31-35,6,18,3.00,1,3,22,7.33,0,0,0,,0,1,6
47,1977,1977-11-20,10,25.076,CLE,@,NYG,W 21-7,14,44,3.14,0,3,33,11.00,0,0,0,,0,0,0
48,1977,1977-11-27,11,25.083,CLE,,RAM,L 0-9,9,50,5.56,0,3,7,2.33,0,0,0,,0,0,0
49,1977,1977-12-04,12,25.090,CLE,@,SDG,L 14-37,10,45,4.50,1,5,48,9.60,0,0,0,,0,1,6
50,1977,1977-12-11,13,25.097,CLE,,HOU,L 15-19,15,84,5.60,0,3,24,8.00,0,0,0,,0,0,0
51,1977,1977-12-18,14,25.104,CLE,@,SEA,L 19-20,18,98,5.44,0,0,0,,0,0,0,,0,0,0
52,1978,1978-09-03,1,25.363,CLE,,SFO,W 24-7,10,31,3.10,0,3,15,5.00,0,0,0,,0,0,0
53,1978,1978-09-10,2,26.005,CLE,,CIN,W 13-10,3,3,1.00,0,0,0,,0,0,0,,0,0,0
54,1978,1978-09-17,3,26.012,CLE,@,ATL,W 24-16,7,24,3.43,0,2,13,6.50,0,0,0,,0,0,0
55,1978,1978-09-24,4,26.019,CLE,@,PIT,L 9-15,6,17,2.83,0,1,12,12.00,0,0,0,,0,0,0
56,1978,1978-10-01,5,26.026,CLE,,HOU,L 13-16,5,18,3.60,0,2,4,2.00,0,0,0,,0,0,0
57,1978,1978-10-08,6,26.033,CLE,@,NOR,W 24-16,21,93,4.43,1,1,2,2.00,0,0,0,,0,1,6
58,1978,1978-10-15,7,26.040,CLE,,PIT,L 14-34,11,24,2.18,0,3,11,3.67,0,1,15,15.00,0,0,0
59,1978,1978-10-22,8,26.047,CLE,@,KAN,L 3-17,2,4,2.00,0,0,0,,0,0,0,,0,0,0
60,1978,1978-11-05,10,26.061,CLE,@,HOU,L 10-14,,,,,,,,,,,,,,
61,1978,1978-11-12,11,26.068,CLE,,DEN,L 7-19,0,0,,0,1,15,15.00,0,0,0,,0,0,0
62,1978,1978-11-19,12,26.075,CLE,@,BAL,W 45-24,2,3,1.50,0,1,23,23.00,0,0,0,,0,0,0
63,1978,1978-11-26,13,26.082,CLE,,RAM,W 30-19,2,9,4.50,0,1,-4,-4.00,0,0,0,,0,0,0
64,1978,1978-12-03,14,26.089,CLE,@,SEA,L 24-47,5,36,7.20,0,2,19,9.50,0,0,0,,0,0,0
65,1978,1978-12-10,15,26.096,CLE,,NYJ,W 37-34,11,62,5.64,0,3,42,14.00,0,0,0,,0,0,0
66,1978,1978-12-17,16,26.103,CLE,@,CIN,L 16-48,4,12,3.00,0,0,0,,0,0,0,,0,0,0
67,1979,1979-09-02,1,26.362,CLE,@,NYJ,W 25-22,,,,,,,,,,,,,,
