ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,21.338,KAN,@,JAX,W 28-2,,4,12,3.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
2,2013,2013-09-15,2,21.345,KAN,,DAL,W 17-16,,0,0,,0,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,0.0,0,0
3,2013,2013-09-19,3,21.349,KAN,@,PHI,W 26-16,,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
4,2013,2013-09-29,4,21.359,KAN,,NYG,W 31-7,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
5,2013,2013-10-06,5,22.001,KAN,@,TEN,W 26-17,,1,2,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
6,2013,2013-10-13,6,22.008,KAN,,OAK,W 24-7,,0,0,,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,0,0
7,2013,2013-10-20,7,22.015,KAN,,HOU,W 17-16,,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
8,2013,2013-10-27,8,22.022,KAN,,CLE,W 23-17,,3,13,4.33,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
9,2013,2013-11-03,9,22.029,KAN,@,BUF,W 23-13,,0,0,,0,0,0,0,,0,0.0%,,1,24,24.00,0,0,0,0.0,0,0
10,2013,2013-11-17,10,22.043,KAN,@,DEN,L 17-27,,3,13,4.33,0,1,1,11,11.00,0,100.0%,11.00,1,23,23.00,0,0,0,0.0,0,0
11,2013,2013-11-24,11,22.050,KAN,,SDG,L 38-41,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
12,2013,2013-12-01,12,22.057,KAN,,DEN,L 28-35,,1,20,20.00,0,2,2,18,9.00,0,100.0%,9.00,2,130,65.00,1,0,6,0.0,0,0
13,2013,2013-12-08,13,22.064,KAN,@,WAS,W 45-10,,11,30,2.73,1,2,1,17,17.00,0,50.0%,8.50,0,0,,0,1,6,0.0,1,0
14,2013,2013-12-15,14,22.071,KAN,@,OAK,W 56-31,,9,34,3.78,1,2,2,8,4.00,0,100.0%,4.00,1,25,25.00,0,1,6,0.0,0,0
15,2013,2013-12-22,15,22.078,KAN,,IND,L 7-23,,1,2,2.00,0,0,0,0,,0,0.0%,,3,94,31.33,0,0,0,0.0,0,0
16,2013,2013-12-29,16,22.085,KAN,@,SDG,L 24-27,*,27,81,3.00,2,4,2,5,2.50,0,50.0%,1.25,1,25,25.00,0,2,12,0.0,0,0
17,2014,2014-09-07,1,22.337,KAN,,TEN,L 10-26,,1,3,3.00,0,1,1,3,3.00,0,100.0%,3.00,2,57,28.50,0,0,0,0.0,0,0
18,2014,2014-09-14,2,22.344,KAN,@,DEN,L 17-24,,22,79,3.59,2,9,6,26,4.33,0,66.7%,2.89,0,0,,0,2,12,0.0,0,0
19,2014,2014-09-21,3,22.351,KAN,@,MIA,W 34-15,*,32,132,4.13,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,0
20,2014,2014-09-29,4,22.359,KAN,,NWE,W 41-14,,16,107,6.69,0,2,1,12,12.00,0,50.0%,6.00,2,36,18.00,0,0,0,0.0,0,0
21,2014,2014-10-05,5,23.000,KAN,@,SFO,L 17-22,,2,6,3.00,0,1,0,0,,0,0.0%,0.00,5,119,23.80,0,0,0,0.0,0,0
22,2014,2014-10-19,6,23.014,KAN,@,SDG,W 23-20,,10,25,2.50,0,1,1,11,11.00,0,100.0%,11.00,3,56,18.67,0,0,0,0.0,0,0
23,2014,2014-10-26,7,23.021,KAN,,STL,W 34-7,,16,49,3.06,1,1,0,0,,0,0.0%,0.00,1,99,99.00,1,1,12,0.0,0,0
24,2014,2014-11-02,8,23.028,KAN,,NYJ,W 24-10,,3,9,3.00,0,0,0,0,,0,0.0%,,1,27,27.00,0,0,0,0.0,0,0
25,2014,2014-11-09,9,23.035,KAN,@,BUF,W 17-13,,4,1,0.25,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
26,2014,2014-11-16,10,23.042,KAN,,SEA,W 24-20,,5,10,2.00,1,1,1,8,8.00,0,100.0%,8.00,2,63,31.50,0,1,6,0.0,0,0
