ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
61,1986,1986-12-19,16,28.152,RAM,@,SFO,L 14-24,2,2,100.0,,,,0,2
62,1987,1987-09-13,1,29.055,RAM,@,HOU,L 16-20,1,1,100.0,3,3,100.0,0,10
63,1987,1987-09-20,2,29.062,RAM,,MIN,L 16-21,1,2,50.0,1,1,100.0,0,4
64,1987,1987-10-04,3,29.076,RAM,@,NOR,L 10-37,1,1,100.0,1,1,100.0,0,4
65,1987,1987-10-11,4,29.083,RAM,,PIT,W 31-21,4,4,100.0,1,2,50.0,0,7
66,1987,1987-10-18,5,29.090,RAM,@,ATL,L 20-24,2,2,100.0,2,2,100.0,0,8
67,1987,1987-10-26,6,29.098,RAM,@,CLE,L 17-30,2,2,100.0,1,1,100.0,0,5
68,1987,1987-11-01,7,29.104,RAM,,SFO,L 10-31,1,1,100.0,1,1,100.0,0,4
69,1987,1987-11-08,8,29.111,RAM,,NOR,L 14-31,2,2,100.0,,,,0,2
70,1987,1987-11-15,9,29.118,RAM,@,STL,W 27-24,3,3,100.0,2,2,100.0,0,9
71,1987,1987-11-23,10,29.126,RAM,@,WAS,W 30-26,3,4,75.0,1,1,100.0,0,6
72,1987,1987-11-29,11,29.132,RAM,,TAM,W 35-3,5,5,100.0,,1,0.0,0,5
73,1987,1987-12-06,12,29.139,RAM,@,DET,W 37-16,4,4,100.0,3,3,100.0,0,13
74,1987,1987-12-13,13,29.146,RAM,,ATL,W 33-0,4,4,100.0,1,2,50.0,0,7
75,1987,1987-12-21,14,29.154,RAM,,DAL,L 21-29,3,3,100.0,,1,0.0,0,3
76,1987,1987-12-27,15,29.160,RAM,@,SFO,L 0-48,,,,,,,,
77,1988,1988-09-04,1,30.046,RAM,@,GNB,W 34-7,4,4,100.0,2,3,66.7,0,10
78,1988,1988-09-11,2,30.053,RAM,,DET,W 17-10,2,2,100.0,1,1,100.0,0,5
79,1988,1988-09-18,3,30.060,RAM,@,RAI,W 22-17,2,2,100.0,2,2,100.0,0,8
80,1988,1988-09-25,4,30.067,RAM,@,NYG,W 45-31,6,6,100.0,1,2,50.0,0,9
81,1988,1988-10-02,5,30.074,RAM,,PHO,L 27-41,3,4,75.0,,1,0.0,0,3
82,1988,1988-10-09,6,30.081,RAM,@,ATL,W 33-0,3,4,75.0,2,2,100.0,0,9
83,1988,1988-10-16,7,30.088,RAM,,SFO,L 21-24,3,3,100.0,,,,0,3
84,1988,1988-10-23,8,30.095,RAM,,SEA,W 31-10,4,4,100.0,1,2,50.0,0,7
85,1988,1988-10-30,9,30.102,RAM,@,NOR,W 12-10,,,,4,5,80.0,0,12
86,1988,1988-11-06,10,30.109,RAM,@,PHI,L 24-30,3,3,100.0,1,2,50.0,0,6
87,1988,1988-11-13,11,30.116,RAM,,NOR,L 10-14,1,1,100.0,1,1,100.0,0,4
88,1988,1988-11-20,12,30.123,RAM,,SDG,L 24-38,3,3,100.0,1,1,100.0,0,6
89,1988,1988-11-27,13,30.130,RAM,@,DEN,L 24-35,3,3,100.0,1,3,33.3,0,6
90,1988,1988-12-05,14,30.138,RAM,,CHI,W 23-3,2,2,100.0,3,3,100.0,0,11
91,1988,1988-12-11,15,30.144,RAM,,ATL,W 22-7,1,2,50.0,3,3,100.0,0,10
92,1988,1988-12-18,16,30.151,RAM,@,SFO,W 38-16,5,5,100.0,1,1,100.0,0,8
93,1989,1989-09-10,1,31.052,RAM,@,ATL,W 31-21,4,4,100.0,1,2,50.0,0,7
94,1989,1989-09-17,2,31.059,RAM,,IND,W 31-17,4,4,100.0,1,1,100.0,0,7
95,1989,1989-09-24,3,31.066,RAM,,GNB,W 41-38,5,5,100.0,2,2,100.0,0,11
96,1989,1989-10-01,4,31.073,RAM,@,SFO,W 13-12,1,1,100.0,2,3,66.7,0,7
97,1989,1989-10-08,5,31.080,RAM,,ATL,W 26-14,2,2,100.0,4,4,100.0,0,14
98,1989,1989-10-16,6,31.088,RAM,@,BUF,L 20-23,2,2,100.0,2,2,100.0,0,8
99,1989,1989-10-22,7,31.094,RAM,,NOR,L 21-40,3,3,100.0,,,,0,3
100,1989,1989-10-29,8,31.101,RAM,@,CHI,L 10-20,1,1,100.0,1,1,100.0,0,4
101,1989,1989-11-05,9,31.108,RAM,@,MIN,L 21-23,3,3,100.0,,1,0.0,0,3
102,1989,1989-11-12,10,31.115,RAM,,NYG,W 31-10,4,4,100.0,1,1,100.0,0,7
103,1989,1989-11-19,11,31.122,RAM,,PHO,W 37-14,4,4,100.0,3,3,100.0,0,13
104,1989,1989-11-26,12,31.129,RAM,@,NOR,W 20-17,2,2,100.0,2,4,50.0,0,8
105,1989,1989-12-03,13,31.136,RAM,@,DAL,W 35-31,5,5,100.0,,,,0,5
106,1989,1989-12-11,14,31.144,RAM,,SFO,L 27-30,3,3,100.0,2,2,100.0,0,9
107,1989,1989-12-17,15,31.150,RAM,,NYJ,W 38-14,5,5,100.0,1,1,100.0,0,8
108,1989,1989-12-24,16,31.157,RAM,@,NWE,W 24-20,3,3,100.0,1,3,33.3,0,6
109,1990,1990-09-09,1,32.051,RAM,@,GNB,L 24-36,3,3,100.0,1,2,50.0,0,6
110,1990,1990-09-16,2,32.058,RAM,@,TAM,W 35-14,5,5,100.0,,2,0.0,0,5
111,1990,1990-09-23,3,32.065,RAM,,PHI,L 21-27,3,3,100.0,,1,0.0,0,3
112,1990,1990-10-07,4,32.079,RAM,,CIN,L 31-34,4,4,100.0,1,1,100.0,0,7
113,1990,1990-10-14,5,32.086,RAM,@,CHI,L 9-38,,1,0.0,1,1,100.0,0,3
114,1990,1990-10-21,6,32.093,RAM,,ATL,W 44-24,5,5,100.0,3,3,100.0,0,14
115,1990,1990-10-29,7,32.101,RAM,@,PIT,L 10-41,1,1,100.0,1,3,33.3,0,4
116,1990,1990-11-04,8,32.107,RAM,,HOU,W 17-13,2,2,100.0,1,1,100.0,0,5
117,1990,1990-11-11,9,32.114,RAM,,NYG,L 7-31,1,1,100.0,,1,0.0,0,1
118,1990,1990-11-18,10,32.121,RAM,,DAL,L 21-24,3,3,100.0,,,,0,3
119,1990,1990-11-25,11,32.128,RAM,@,SFO,W 28-17,4,4,100.0,,,,0,4
120,1990,1990-12-02,12,32.135,RAM,@,CLE,W 38-23,5,5,100.0,1,1,100.0,0,8
121,1990,1990-12-09,13,32.142,RAM,,NOR,L 20-24,2,2,100.0,2,2,100.0,0,8
122,1990,1990-12-17,14,32.150,RAM,,SFO,L 10-26,1,1,100.0,1,1,100.0,0,4
123,1990,1990-12-23,15,32.156,RAM,@,ATL,L 13-20,1,1,100.0,2,3,66.7,0,7
124,1990,1990-12-31,16,32.164,RAM,@,NOR,L 17-20,2,2,100.0,1,2,50.0,0,5
