ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
38,2006,2006-10-22,7,23.225,CAR,@,CIN,L 14-17,*,2,15,7.50,0,0,0,0.0,,,0,0,0
39,2006,2006-10-29,8,23.232,CAR,,DAL,L 14-35,*,1,6,6.00,0,0,0,0.0,,,1,2,0
40,2006,2006-11-13,9,23.247,CAR,,TAM,W 24-10,*,3,20,6.67,0,0,0,0.0,,,0,0,0
41,2006,2006-11-19,10,23.253,CAR,,STL,W 15-0,*,3,13,4.33,0,0,0,0.0,,,0,0,0
42,2006,2006-11-26,11,23.260,CAR,@,WAS,L 13-17,*,3,16,5.33,0,0,0,0.0,,,0,0,0
43,2006,2006-12-04,12,23.268,CAR,@,PHI,L 24-27,*,2,8,4.00,0,0,0,0.0,,,0,0,0
44,2006,2006-12-17,14,23.281,CAR,,PIT,L 3-37,,0,0,,0,0,0,1.0,,,0,0,0
45,2006,2006-12-24,15,23.288,CAR,@,ATL,W 10-3,,2,5,2.50,0,0,0,0.0,,,0,0,0
46,2006,2006-12-31,16,23.295,CAR,@,NOR,W 31-21,*,2,11,5.50,0,1,6,0.0,,,1,18,1
47,2007,2007-09-09,1,24.182,CAR,@,STL,W 27-13,*,,,,,,,,,,,,
48,2007,2007-09-16,2,24.189,CAR,,HOU,L 21-34,*,,,,,,,,,,,,
49,2007,2007-09-23,3,24.196,CAR,@,ATL,W 27-20,*,,,,,,,,,,,,
50,2007,2007-09-30,4,24.203,CAR,,TAM,L 7-20,*,,,,,,,,,,,,
51,2007,2007-10-07,5,24.210,CAR,@,NOR,W 16-13,*,,,,,,,,,,,,
52,2007,2007-10-14,6,24.217,CAR,@,ARI,W 25-10,*,,,,,,,,,,,,
53,2007,2007-10-28,7,24.231,CAR,,IND,L 7-31,*,,,,,,,,,,,,
54,2007,2007-11-04,8,24.238,CAR,@,TEN,L 7-20,*,,,,,,,,,,,,
55,2007,2007-11-11,9,24.245,CAR,,ATL,L 13-20,*,,,,,,,,,,,,
56,2007,2007-11-18,10,24.252,CAR,@,GNB,L 17-31,*,,,,,,,,,,,,
57,2007,2007-12-02,12,24.266,CAR,,SFO,W 31-14,*,0,0,,0,0,0,0.0,,,1,2,0
58,2007,2007-12-09,13,24.273,CAR,@,JAX,L 6-37,*,,,,,,,,,,,,
59,2007,2007-12-16,14,24.280,CAR,,SEA,W 13-10,,,,,,,,,,,,,
60,2007,2007-12-22,15,24.286,CAR,,DAL,L 13-20,,,,,,,,,,,,,
61,2007,2007-12-30,16,24.294,CAR,@,TAM,W 31-23,,,,,,,,,,,,,
62,2008,2008-09-07,1,25.180,CAR,@,SDG,W 26-24,*,0,0,,0,1,6,0.0,5,0,0,0,0
63,2008,2008-09-14,2,25.187,CAR,,CHI,W 20-17,*,0,0,,0,0,0,0.0,7,1,0,0,0
64,2008,2008-09-21,3,25.194,CAR,@,MIN,L 10-20,*,0,0,,0,0,0,0.0,2,2,1,19,0
65,2008,2008-09-28,4,25.201,CAR,,ATL,W 24-9,*,0,0,,0,0,0,0.0,6,1,0,0,0
66,2008,2008-10-05,5,25.208,CAR,,KAN,W 34-0,*,0,0,,0,0,0,0.0,1,0,0,0,0
67,2008,2008-10-12,6,25.215,CAR,@,TAM,L 3-27,*,0,0,,0,0,0,0.0,6,1,0,0,0
68,2008,2008-10-19,7,25.222,CAR,,NOR,W 30-7,*,0,0,,0,0,0,0.0,8,0,0,0,0
69,2008,2008-10-26,8,25.229,CAR,,ARI,W 27-23,*,0,0,,0,0,0,0.0,7,1,0,0,0
70,2008,2008-11-09,9,25.243,CAR,@,OAK,W 17-6,*,0,0,,0,0,0,0.0,5,0,1,0,0
71,2008,2008-11-16,10,25.250,CAR,,DET,W 31-22,*,0,0,,0,0,0,0.0,9,1,0,0,0
72,2008,2008-11-23,11,25.257,CAR,@,ATL,L 28-45,*,0,0,,0,0,0,0.0,2,0,0,0,0
73,2008,2008-11-30,12,25.264,CAR,@,GNB,W 35-31,*,0,0,,0,0,0,0.0,6,0,0,0,0
74,2008,2008-12-08,13,25.272,CAR,,TAM,W 38-23,*,0,0,,0,0,0,0.0,4,0,0,0,0
75,2008,2008-12-14,14,25.278,CAR,,DEN,W 30-10,*,0,0,,0,0,0,0.0,6,1,1,4,0
76,2008,2008-12-21,15,25.285,CAR,@,NYG,L 28-34,*,0,0,,0,0,0,0.0,4,2,0,0,0
77,2008,2008-12-28,16,25.292,CAR,@,NOR,W 33-31,*,0,0,,0,0,0,0.0,5,0,0,0,0
78,2009,2009-09-13,1,26.186,CAR,,PHI,L 10-38,*,0,0,,0,0,0,0.0,3,1,0,0,0
79,2009,2009-09-20,2,26.193,CAR,@,ATL,L 20-28,*,0,0,,0,0,0,0.0,4,0,0,0,0
80,2009,2009-09-28,3,26.201,CAR,@,DAL,L 7-21,*,0,0,,0,0,0,0.0,2,1,0,0,0
81,2009,2009-10-11,4,26.214,CAR,,WAS,W 20-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
82,2009,2009-10-18,5,26.221,CAR,@,TAM,W 28-21,*,0,0,,0,0,0,0.0,1,0,0,0,0
83,2009,2009-10-25,6,26.228,CAR,,BUF,L 9-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
84,2009,2009-11-01,7,26.235,CAR,@,ARI,W 34-21,*,0,0,,0,0,0,0.0,0,0,0,0,0
85,2009,2009-11-08,8,26.242,CAR,@,NOR,L 20-30,*,0,0,,0,0,0,0.0,6,0,1,41,0
86,2009,2009-11-15,9,26.249,CAR,,ATL,W 28-19,*,0,0,,0,0,0,0.0,8,0,0,0,0
87,2009,2009-11-19,10,26.253,CAR,,MIA,L 17-24,*,0,0,,0,0,0,0.0,6,0,0,0,0
88,2009,2009-11-29,11,26.263,CAR,@,NYJ,L 6-17,*,0,0,,0,0,0,0.0,1,0,1,2,0
89,2009,2009-12-06,12,26.270,CAR,,TAM,W 16-6,*,1,0,0.00,0,0,0,0.0,4,2,1,12,0
90,2009,2009-12-13,13,26.277,CAR,@,NWE,L 10-20,*,0,0,,0,0,0,0.0,2,1,1,0,0
91,2009,2009-12-20,14,26.284,CAR,,MIN,W 26-7,*,0,0,,0,0,0,0.0,3,1,0,0,0
92,2009,2009-12-27,15,26.291,CAR,@,NYG,W 41-9,*,0,0,,0,0,0,0.0,2,0,0,0,0
93,2009,2010-01-03,16,26.298,CAR,,NOR,W 23-10,*,0,0,,0,0,0,0.0,2,2,0,0,0
94,2010,2010-09-12,1,27.185,CAR,@,NYG,L 18-31,*,0,0,,0,0,0,0.0,3,0,0,0,0
95,2010,2010-09-19,2,27.192,CAR,,TAM,L 7-20,*,0,0,,0,0,0,0.0,6,0,0,0,0
96,2010,2010-09-26,3,27.199,CAR,,CIN,L 7-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
97,2010,2010-10-03,4,27.206,CAR,@,NOR,L 14-16,*,0,0,,0,0,0,0.0,9,0,0,0,0
98,2010,2010-10-10,5,27.213,CAR,,CHI,L 6-23,*,0,0,,0,0,0,0.0,0,1,0,0,0
99,2010,2010-10-24,6,27.227,CAR,,SFO,W 23-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
100,2010,2010-10-31,7,27.234,CAR,@,STL,L 10-20,*,0,0,,0,0,0,0.0,1,0,0,0,0
101,2010,2010-11-07,8,27.241,CAR,,NOR,L 3-34,*,0,0,,0,0,0,0.0,5,1,0,0,0
102,2010,2010-11-14,9,27.248,CAR,@,TAM,L 16-31,*,0,0,,0,0,0,0.0,1,1,0,0,0
103,2010,2010-11-21,10,27.255,CAR,,BAL,L 13-37,*,0,0,,0,0,0,0.0,1,0,0,0,0
104,2010,2010-11-28,11,27.262,CAR,@,CLE,L 23-24,,,,,,,,,,,,,
105,2011,2011-09-11,1,28.184,CAR,@,ARI,L 21-28,*,0,0,,0,0,0,0.0,2,0,0,0,0
106,2011,2011-09-18,2,28.191,CAR,,GNB,L 23-30,*,0,0,,0,0,0,0.0,3,0,0,0,0
107,2011,2011-09-25,3,28.198,CAR,,JAX,W 16-10,*,0,0,,0,0,0,0.0,0,0,0,0,0
108,2011,2011-10-09,5,28.212,CAR,,NOR,L 27-30,*,0,0,,0,0,0,0.0,3,0,0,0,0
109,2011,2011-10-16,6,28.219,CAR,@,ATL,L 17-31,*,0,0,,0,0,0,0.0,2,1,0,0,0
110,2011,2011-10-23,7,28.226,CAR,,WAS,W 33-20,*,0,0,,0,0,0,0.0,0,0,1,19,0
111,2011,2011-10-30,8,28.233,CAR,,MIN,L 21-24,*,0,0,,0,0,0,0.0,3,1,0,0,0
112,2011,2011-11-13,9,28.247,CAR,,TEN,L 3-30,*,0,0,,0,0,0,0.0,0,1,1,24,0
113,2011,2011-11-20,10,28.254,CAR,@,DET,L 35-49,*,0,0,,0,0,0,0.0,5,1,0,0,0
114,2011,2011-11-27,11,28.261,CAR,@,IND,W 27-19,*,0,0,,0,0,0,0.0,1,1,1,0,0
115,2011,2011-12-04,12,28.268,CAR,@,TAM,W 38-19,*,0,0,,0,0,0,0.0,5,1,0,0,0
116,2011,2011-12-11,13,28.275,CAR,,ATL,L 23-31,*,0,0,,0,0,0,0.0,3,0,0,0,0
117,2011,2011-12-18,14,28.282,CAR,@,HOU,W 28-13,*,0,0,,0,0,0,0.0,3,0,0,0,0
118,2011,2011-12-24,15,28.288,CAR,,TAM,W 48-16,*,0,0,,0,0,0,0.0,3,0,0,0,0
119,2011,2012-01-01,16,28.296,CAR,@,NOR,L 17-45,*,0,0,,0,0,0,0.0,4,1,0,0,0
120,2012,2012-09-09,1,29.182,CAR,@,TAM,L 10-16,*,0,0,,0,0,0,0.0,0,0,0,0,0
121,2012,2012-09-16,2,29.189,CAR,,NOR,W 35-27,*,0,0,,0,0,0,0.0,4,3,0,0,0
122,2012,2012-09-20,3,29.193,CAR,,NYG,L 7-36,*,0,0,,0,0,0,0.0,2,3,0,0,0
123,2012,2012-09-30,4,29.203,CAR,@,ATL,L 28-30,*,0,0,,0,0,0,0.0,2,1,0,0,0
