ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2009,2009-12-06,12,23.068,PHI,@,ATL,W 34-7,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
2,2011,2011-09-11,1,24.347,CLE,,CIN,L 17-27,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2011,2011-09-18,2,24.354,CLE,@,IND,W 27-19,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
4,2011,2011-09-25,3,24.361,CLE,,MIA,W 17-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,6,6.00,0,0,0,0.0,0,0
5,2011,2011-10-02,4,25.003,CLE,,TEN,L 13-31,,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
6,2011,2011-10-16,5,25.017,CLE,@,OAK,L 17-24,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,
7,2011,2011-10-23,6,25.024,CLE,,SEA,W 6-3,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
8,2011,2011-10-30,7,25.031,CLE,@,SFO,L 10-20,,6,5,32,6.40,0,83.3%,5.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
9,2011,2011-11-06,8,25.038,CLE,@,HOU,L 12-30,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2011,2011-11-13,9,25.045,CLE,,STL,L 12-13,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2011,2011-11-20,10,25.052,CLE,,JAX,W 14-10,*,2,1,51,51.00,0,50.0%,25.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2011,2011-11-27,11,25.059,CLE,@,CIN,L 20-23,,5,4,69,17.25,1,80.0%,13.80,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
13,2011,2011-12-04,12,25.066,CLE,,BAL,L 10-24,*,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2011,2011-12-08,13,25.070,CLE,@,PIT,L 3-14,,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,3,29,9.67,0,0,0,0.0,0,0
15,2011,2011-12-18,14,25.080,CLE,@,ARI,L 17-20,*,6,3,21,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2012,2012-09-27,4,25.364,CLE,@,BAL,L 16-23,,10,4,56,14.00,0,40.0%,5.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2012,2012-10-07,5,26.008,CLE,@,NYG,L 27-41,,9,9,81,9.00,0,100.0%,9.00,1,1,1.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2015,2015-09-13,1,28.349,DEN,,BAL,W 19-13,*,5,2,25,12.50,0,40.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2015,2015-09-17,2,28.353,DEN,@,KAN,W 31-24,,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2015,2015-09-27,3,28.363,DEN,@,DET,W 24-12,*,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
