ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1993,1993-09-05,1,22.143,NOR,,HOU,W 33-21,12,52,4.33,1,3,3,28,9.33,0,100.0%,9.33,1,18,18.00,0,1,6
2,1993,1993-09-12,2,22.150,NOR,@,ATL,W 34-31,18,82,4.56,0,4,3,36,12.00,0,75.0%,9.00,2,40,20.00,0,0,0
3,1993,1993-09-19,3,22.157,NOR,,DET,W 14-3,25,125,5.00,0,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
4,1993,1993-09-26,4,22.164,NOR,,SFO,W 16-13,21,88,4.19,1,5,3,16,5.33,0,60.0%,3.20,0,0,,0,1,6
5,1993,1993-10-03,5,22.171,NOR,@,RAM,W 37-6,14,57,4.07,0,3,2,26,13.00,1,66.7%,8.67,0,0,,0,1,6
6,1993,1993-10-17,6,22.185,NOR,@,PIT,L 14-37,10,7,0.70,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
7,1993,1993-10-24,7,22.192,NOR,,ATL,L 15-26,9,20,2.22,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
8,1993,1993-10-31,8,22.199,NOR,@,PHO,W 20-17,14,32,2.29,0,4,1,2,2.00,0,25.0%,0.50,0,0,,0,0,0
9,1993,1993-11-14,9,22.213,NOR,,GNB,L 17-19,21,106,5.05,0,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0
10,1993,1993-11-22,10,22.221,NOR,@,SFO,L 7-42,5,27,5.40,0,,0,0,,0,0.0%,,0,0,,0,0,0
11,1993,1993-12-20,14,22.249,NOR,,NYG,L 14-24,6,9,1.50,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0
12,1993,1993-12-26,15,22.255,NOR,@,PHI,L 26-37,13,62,4.77,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
13,1993,1994-01-02,16,22.262,NOR,,CIN,W 20-13,12,38,3.17,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
14,1994,1994-09-04,1,23.142,NOR,,KAN,L 17-30,9,35,3.89,0,6,4,57,14.25,1,66.7%,9.50,0,0,,0,1,6
15,1994,1994-09-11,2,23.149,NOR,,WAS,L 24-38,9,17,1.89,0,7,5,30,6.00,0,71.4%,4.29,0,0,,0,0,0
16,1994,1994-09-18,3,23.156,NOR,@,TAM,W 9-7,16,31,1.94,0,5,4,34,8.50,0,80.0%,6.80,0,0,,0,0,0
17,1994,1994-09-25,4,23.163,NOR,@,SFO,L 13-24,8,1,0.13,0,4,2,33,16.50,0,50.0%,8.25,0,0,,0,0,0
18,1994,1994-10-02,5,23.170,NOR,,NYG,W 27-22,22,64,2.91,1,2,2,10,5.00,0,100.0%,5.00,0,0,,0,1,6
19,1994,1994-10-09,6,23.177,NOR,@,CHI,L 7-17,8,25,3.13,0,7,4,34,8.50,0,57.1%,4.86,0,0,,0,0,0
20,1994,1994-10-16,7,23.184,NOR,,SDG,L 22-36,13,81,6.23,0,6,5,33,6.60,0,83.3%,5.50,0,0,,0,0,0
21,1994,1994-10-23,8,23.191,NOR,,RAM,W 37-34,26,86,3.31,1,2,1,14,14.00,0,50.0%,7.00,0,0,,0,1,6
22,1994,1994-11-06,9,23.205,NOR,@,MIN,L 20-21,3,0,0.00,0,1,1,37,37.00,0,100.0%,37.00,1,3,3.00,0,0,0
23,1994,1994-11-13,10,23.212,NOR,,ATL,W 33-32,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
24,1994,1994-11-20,11,23.219,NOR,@,RAI,L 19-24,0,0,,0,8,8,64,8.00,0,100.0%,8.00,0,0,,0,0,0
25,1994,1994-11-28,12,23.227,NOR,,SFO,L 14-35,1,3,3.00,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
26,1994,1994-12-04,13,23.233,NOR,@,RAM,W 31-15,7,30,4.29,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
27,1994,1994-12-11,14,23.240,NOR,@,ATL,W 29-20,9,52,5.78,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
