ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1966,1966-09-04,1,25.231,SDG,,BUF,W 27-7,1,0,0.00,0
2,1970,1970-09-20,1,29.247,SDG,,BAL,L 14-16,,,,
3,1970,1970-09-27,2,29.254,SDG,,OAK,T 27-27,,,,
4,1970,1970-10-04,3,29.261,SDG,@,RAM,L 10-37,,,,
5,1970,1970-10-12,4,29.269,SDG,,GNB,L 20-22,,,,
6,1970,1970-10-18,5,29.275,SDG,@,CHI,W 20-7,,,,
7,1970,1970-10-25,6,29.282,SDG,,HOU,T 31-31,,,,
8,1970,1970-11-01,7,29.289,SDG,@,CLE,W 27-10,,,,
9,1970,1970-11-08,8,29.296,SDG,,DEN,W 24-21,,,,
10,1970,1970-11-15,9,29.303,SDG,@,BOS,W 16-14,,,,
11,1970,1970-11-22,10,29.310,SDG,@,OAK,L 17-20,,,,
12,1970,1970-11-29,11,29.317,SDG,@,KAN,L 14-26,,,,
13,1970,1970-12-06,12,29.324,SDG,,CIN,L 14-17,,,,
14,1970,1970-12-13,13,29.331,SDG,@,DEN,T 17-17,,,,
15,1970,1970-12-20,14,29.338,SDG,,KAN,W 31-13,,,,
16,1971,1971-09-19,1,30.246,SDG,,KAN,W 21-14,,,,
17,1971,1971-09-26,2,30.253,SDG,,OAK,L 0-34,,,,
18,1972,1972-09-17,1,31.245,SDG,@,SFO,L 3-34,,,,
19,1972,1972-09-24,2,31.252,SDG,,DEN,W 37-14,,,,
20,1972,1972-10-01,3,31.259,SDG,@,OAK,T 17-17,,,,
21,1972,1972-10-08,4,31.266,SDG,@,BAL,W 23-20,,,,
22,1972,1972-10-15,5,31.273,SDG,@,MIA,L 10-24,,,,
23,1972,1972-10-22,6,31.280,SDG,@,DET,L 20-34,,,,
24,1972,1972-10-29,7,31.287,SDG,,KAN,L 14-26,,,,
25,1973,1973-10-14,5,32.271,HOU,,DEN,L 20-48,,,,
26,1973,1973-10-21,6,32.278,HOU,@,CLE,L 13-42,,,,
27,1973,1973-10-28,7,32.285,HOU,@,CHI,L 14-35,,,,
28,1973,1973-11-04,8,32.292,HOU,@,BAL,W 31-27,,,,
29,1973,1973-11-11,9,32.299,HOU,,CLE,L 13-23,,,,
30,1973,1973-11-18,10,32.306,HOU,@,KAN,L 14-38,,,,
31,1973,1973-11-25,11,32.313,HOU,,NWE,L 0-32,,,,
32,1973,1973-12-02,12,32.320,HOU,,OAK,L 6-17,,,,
33,1973,1973-12-09,13,32.327,HOU,@,PIT,L 7-33,,,,
34,1973,1973-12-16,14,32.334,HOU,,CIN,L 24-27,,,,
