ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2004,2004-09-12,1,22.203,BUF,,JAX,L 10-13,,,,,,,
2,2004,2004-09-19,2,22.210,BUF,@,OAK,L 10-13,,,,,,,
3,2004,2004-10-03,3,22.224,BUF,,NWE,L 17-31,,,,,,,
4,2004,2004-10-10,4,22.231,BUF,@,NYJ,L 14-16,,,,,,,
5,2004,2004-10-17,5,22.238,BUF,,MIA,W 20-13,,,,,,,
6,2004,2004-11-07,8,22.259,BUF,,NYJ,W 22-17,,,,,,,
7,2004,2004-11-14,9,22.266,BUF,@,NWE,L 6-29,,,,,,,
8,2004,2004-11-21,10,22.273,BUF,,STL,W 37-17,*,,,,,,
9,2004,2004-11-28,11,22.280,BUF,@,SEA,W 38-9,*,,,,,,
10,2004,2004-12-05,12,22.287,BUF,@,MIA,W 42-32,*,0.0,,,1,26,0
11,2004,2004-12-12,13,22.294,BUF,,CLE,W 37-7,,,,,,,
12,2004,2004-12-19,14,22.301,BUF,@,CIN,W 33-17,,,,,,,
13,2004,2004-12-26,15,22.308,BUF,@,SFO,W 41-7,,,,,,,
14,2004,2005-01-02,16,22.315,BUF,,PIT,L 24-29,,,,,,,
15,2005,2005-09-11,1,23.201,BUF,,HOU,W 22-7,,,,,,,
16,2005,2005-09-18,2,23.208,BUF,@,TAM,L 3-19,,,,,,,
17,2005,2005-09-25,3,23.215,BUF,,ATL,L 16-24,,,,,,,
18,2005,2005-10-02,4,23.222,BUF,@,NOR,L 7-19,,,,,,,
19,2005,2005-10-09,5,23.229,BUF,,MIA,W 20-14,,,,,,,
20,2005,2005-10-16,6,23.236,BUF,,NYJ,W 27-17,,,,,,,
21,2005,2005-10-23,7,23.243,BUF,@,OAK,L 17-38,,,,,,,
22,2005,2005-10-30,8,23.250,BUF,@,NWE,L 16-21,,,,,,,
23,2005,2005-11-13,9,23.264,BUF,,KAN,W 14-3,,0.0,,,1,18,0
24,2005,2005-11-20,10,23.271,BUF,@,SDG,L 10-48,,,,,,,
25,2005,2005-11-27,11,23.278,BUF,,CAR,L 9-13,,,,,,,
26,2005,2005-12-04,12,23.285,BUF,@,MIA,L 23-24,,,,,,,
27,2005,2005-12-11,13,23.292,BUF,,NWE,L 7-35,,,,,,,
28,2005,2006-01-01,16,23.313,BUF,@,NYJ,L 26-30,,1.0,,,0,0,0
29,2006,2006-10-01,4,24.221,MIN,@,BUF,L 12-17,,,,,,,
30,2006,2006-11-12,9,24.263,NWE,,NYJ,L 14-17,,,,,,,
31,2006,2006-11-19,10,24.270,NWE,@,GNB,W 35-0,,,,,,,
32,2006,2006-11-26,11,24.277,NWE,,CHI,W 17-13,,,,,,,
33,2006,2006-12-03,12,24.284,NWE,,DET,W 28-21,,,,,,,
34,2006,2006-12-31,16,24.312,NWE,@,TEN,W 40-23,,,,,,,
35,2007,2007-09-23,3,25.213,NWE,,BUF,W 38-7,,,,,,,
36,2007,2007-10-01,4,25.221,NWE,@,CIN,W 34-13,,,,,,,
37,2007,2007-10-21,7,25.241,NWE,@,MIA,W 49-28,,,,,,,
38,2007,2007-10-28,8,25.248,NWE,,WAS,W 52-7,,,,,,,
39,2007,2007-11-04,9,25.255,NWE,@,IND,W 24-20,,,,,,,
40,2007,2007-11-18,10,25.269,NWE,@,BUF,W 56-10,,,,,,,
41,2007,2007-11-25,11,25.276,NWE,,PHI,W 31-28,,,,,,,
42,2007,2007-12-03,12,25.284,NWE,@,BAL,W 27-24,,,,,,,
43,2008,2008-09-21,3,26.212,OAK,@,BUF,L 23-24,,,,,,,
44,2008,2008-09-28,4,26.219,OAK,,SDG,L 18-28,,,,,,,
45,2008,2008-11-09,9,26.261,OAK,,CAR,L 6-17,,0.0,0,2,2,8,0
46,2008,2008-11-16,10,26.268,OAK,@,MIA,L 15-17,,,,,,,
47,2008,2008-11-23,11,26.275,OAK,@,DEN,W 31-10,,0.0,5,0,0,0,0
48,2008,2008-11-30,12,26.282,OAK,,KAN,L 13-20,,0.0,4,0,0,0,0
49,2008,2008-12-04,13,26.286,OAK,@,SDG,L 7-34,,0.0,4,0,0,0,0
50,2008,2008-12-14,14,26.296,OAK,,NWE,L 26-49,*,0.0,4,1,0,0,0
51,2008,2008-12-21,15,26.303,OAK,,HOU,W 27-16,,,,,,,
52,2008,2008-12-28,16,26.310,OAK,@,TAM,W 31-24,,0.0,4,0,1,0,0
