ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
24,1992,1992-11-01,8,24.218,RAM,@,ATL,L 28-30,1,-2,-2.00,0,2,2,84,42.00,1,100.0%,42.00,0,0,,0,1,6
25,1992,1992-11-08,9,24.225,RAM,,PHO,L 14-20,0,0,,0,4,1,24,24.00,0,25.0%,6.00,2,38,19.00,0,0,0
26,1992,1992-11-15,10,24.232,RAM,@,DAL,W 27-23,0,0,,0,1,1,7,7.00,0,100.0%,7.00,1,11,11.00,0,0,0
27,1992,1992-11-22,11,24.239,RAM,,SFO,L 10-27,11,62,5.64,0,,0,0,,0,0.0%,,1,17,17.00,0,0,0
28,1992,1992-11-29,12,24.246,RAM,,MIN,L 17-31,4,13,3.25,0,2,1,19,19.00,0,50.0%,9.50,1,18,18.00,0,0,0
29,1992,1992-12-06,13,24.253,RAM,@,TAM,W 31-27,1,1,1.00,1,1,2,26,13.00,0,200.0%,26.00,2,40,20.00,0,1,6
30,1992,1992-12-13,14,24.260,RAM,,NOR,L 14-37,0,0,,0,6,3,17,5.67,0,50.0%,2.83,0,0,,0,0,0
31,1992,1992-12-20,15,24.267,RAM,@,GNB,L 13-28,4,72,18.00,0,5,4,36,9.00,0,80.0%,7.20,1,23,23.00,0,0,0
32,1992,1992-12-27,16,24.274,RAM,,ATL,W 38-27,8,53,6.63,3,2,2,32,16.00,0,100.0%,16.00,5,81,16.20,0,3,18
33,1993,1993-11-14,9,25.231,RAM,,ATL,L 0-13,2,29,14.50,0,4,0,0,,0,0.0%,0.00,0,0,,0,0,0
34,1993,1993-11-21,10,25.238,RAM,,WAS,W 10-6,1,-4,-4.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
35,1993,1993-12-05,12,25.252,RAM,@,PHO,L 10-38,6,4,0.67,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
36,1993,1993-12-19,14,25.266,RAM,@,CIN,L 3-15,0,0,,0,,0,0,,0,0.0%,,,,,,0,
37,1993,1993-12-26,15,25.273,RAM,,CLE,L 14-42,0,0,,0,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0
38,1993,1994-01-02,16,25.280,RAM,,CHI,W 20-6,0,0,,0,,0,0,,0,0.0%,,,,,,0,
39,1994,1994-09-04,1,26.160,RAM,,ARI,W 14-12,0,0,,0,0,0,0,,0,0.0%,,4,76,19.00,0,0,0
40,1994,1994-09-11,2,26.167,RAM,@,ATL,L 13-31,1,17,17.00,0,4,2,17,8.50,0,50.0%,4.25,1,14,14.00,0,0,0
41,1994,1994-09-18,3,26.174,RAM,,SFO,L 19-34,0,0,,0,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
42,1994,1994-09-25,4,26.181,RAM,@,KAN,W 16-0,1,1,1.00,0,0,0,0,,0,0.0%,,1,23,23.00,0,0,0
43,1994,1994-10-02,5,26.188,RAM,,ATL,L 5-8,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
44,1994,1994-11-06,9,26.223,RAM,,DEN,W 27-21,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,
45,1994,1994-11-13,10,26.230,RAM,,RAI,L 17-20,0,0,,0,1,0,0,,0,0.0%,0.00,3,59,19.67,0,0,0
46,1994,1994-11-20,11,26.237,RAM,@,SFO,L 27-31,1,5,5.00,0,5,2,14,7.00,0,40.0%,2.80,2,45,22.50,0,0,0
47,1994,1994-11-27,12,26.244,RAM,@,SDG,L 17-31,0,0,,0,1,1,12,12.00,0,100.0%,12.00,5,151,30.20,0,0,0
48,1994,1994-12-04,13,26.251,RAM,,NOR,L 15-31,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
49,1994,1994-12-11,14,26.258,RAM,@,TAM,L 14-24,0,0,,0,0,0,0,,0,0.0%,,3,104,34.67,0,0,0
50,1994,1994-12-18,15,26.265,RAM,@,CHI,L 13-27,0,0,,0,0,0,0,,0,0.0%,,4,85,21.25,0,0,0
51,1994,1994-12-24,16,26.271,RAM,,WAS,L 21-24,0,0,,0,3,3,17,5.67,0,100.0%,5.67,3,55,18.33,0,0,0
52,1995,1995-09-04,1,27.160,DAL,@,NYG,W 35-0,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
53,1995,1995-09-10,2,27.166,DAL,,DEN,W 31-21,0,0,,0,,,,,,0.0%,,,,,,,
54,1995,1995-09-17,3,27.173,DAL,@,MIN,W 23-17,0,0,,0,,,,,,0.0%,,,,,,,
55,1995,1995-09-24,4,27.180,DAL,,ARI,W 34-20,0,0,,0,,,,,,0.0%,,,,,,,
56,1995,1995-10-01,5,27.187,DAL,@,WAS,L 23-27,0,0,,0,,,,,,0.0%,,,,,,,
57,1995,1995-10-08,6,27.194,DAL,,GNB,W 34-24,0,0,,0,0,,,,,0.0%,,,,,,,
58,1995,1995-10-15,7,27.201,DAL,@,SDG,W 23-9,0,0,,0,,,,,,0.0%,,,,,,,
59,1995,1995-10-29,8,27.215,DAL,@,ATL,W 28-13,0,0,,0,,,,,,0.0%,,,,,,,
60,1995,1995-11-06,9,27.223,DAL,,PHI,W 34-12,0,0,,0,,,,,,0.0%,,,,,,,
61,1995,1995-11-12,10,27.229,DAL,,SFO,L 20-38,0,0,,0,,,,,,0.0%,,,,,,,
62,1995,1995-11-19,11,27.236,DAL,@,OAK,W 34-21,0,0,,0,0,,,,,0.0%,,,,,,,
63,1995,1995-11-23,12,27.240,DAL,,KAN,W 24-12,0,0,,0,,,,,,0.0%,,,,,,,
64,1995,1995-12-03,13,27.250,DAL,,WAS,L 17-24,0,0,,0,0,,,,,0.0%,,,,,,,
65,1995,1995-12-10,14,27.257,DAL,@,PHI,L 17-20,0,0,,0,,,,,,0.0%,,,,,,,
66,1995,1995-12-17,15,27.264,DAL,,NYG,W 21-20,0,0,,0,,,,,,0.0%,,,,,,,
67,1995,1995-12-25,16,27.272,DAL,@,ARI,W 37-13,0,0,,0,,,,,,0.0%,,,,,,,
