ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2000,2000-09-03,1,22.303,CLE,,JAX,L 7-27,*,7,6,83,13.83,1,85.7%,11.86,1,6
2,2000,2000-09-10,2,22.310,CLE,@,CIN,W 24-7,*,7,3,14,4.67,0,42.9%,2.00,0,0
3,2001,2001-09-09,1,23.308,CLE,,SEA,L 6-9,,8,5,46,9.20,0,62.5%,5.75,0,0
4,2001,2001-09-23,2,23.322,CLE,,DET,W 24-14,,2,1,3,3.00,0,50.0%,1.50,0,0
5,2001,2001-09-30,3,23.329,CLE,@,JAX,W 23-14,,4,3,33,11.00,0,75.0%,8.25,0,0
6,2001,2001-10-07,4,23.336,CLE,,SDG,W 20-16,,3,2,38,19.00,0,66.7%,12.67,0,0
7,2001,2001-10-14,5,23.343,CLE,@,CIN,L 14-24,,3,1,5,5.00,0,33.3%,1.67,0,0
8,2001,2001-10-21,6,23.350,CLE,,BAL,W 24-14,,,,,,,0.0%,,,
9,2001,2001-11-04,7,23.364,CLE,@,CHI,L 21-27,,,,,,,0.0%,,,
10,2001,2001-11-25,10,24.020,CLE,,CIN,W 18-0,,1,1,2,2.00,0,100.0%,2.00,0,0
11,2001,2001-12-02,11,24.027,CLE,,TEN,L 15-31,,4,3,28,9.33,0,75.0%,7.00,0,0
12,2001,2001-12-09,12,24.034,CLE,@,NWE,L 16-27,,3,2,26,13.00,0,66.7%,8.67,0,0
13,2001,2001-12-16,13,24.041,CLE,,JAX,L 10-15,,3,1,44,44.00,0,33.3%,14.67,0,0
14,2001,2001-12-23,14,24.048,CLE,@,GNB,L 7-30,,,,,,,0.0%,,,
15,2001,2001-12-30,15,24.055,CLE,@,TEN,W 41-38,,2,2,37,18.50,1,100.0%,18.50,1,6
16,2001,2002-01-06,16,24.062,CLE,@,PIT,L 7-28,,1,1,19,19.00,0,100.0%,19.00,0,0
17,2002,2002-09-15,2,24.314,HOU,@,SDG,L 3-24,,3,1,14,14.00,0,33.3%,4.67,0,0
18,2002,2002-09-22,3,24.321,HOU,,IND,L 3-23,,4,3,32,10.67,0,75.0%,8.00,0,0
19,2002,2002-09-29,4,24.328,HOU,@,PHI,L 17-35,,1,,,,,0.0%,,,
20,2002,2002-10-20,6,24.349,HOU,@,CLE,L 17-34,,2,1,25,25.00,0,50.0%,12.50,0,0
21,2002,2002-10-27,7,24.356,HOU,@,JAX,W 21-19,,1,,,,,0.0%,,,
22,2002,2002-11-03,8,24.363,HOU,,CIN,L 3-38,,4,3,43,14.33,0,75.0%,10.75,0,0
23,2002,2002-11-10,9,25.005,HOU,@,TEN,L 10-17,*,5,4,75,18.75,0,80.0%,15.00,0,0
24,2002,2002-11-17,10,25.012,HOU,,JAX,L 21-24,,1,1,21,21.00,0,100.0%,21.00,0,0
25,2002,2002-11-24,11,25.019,HOU,,NYG,W 16-14,,1,,,,,0.0%,,,
26,2002,2002-12-01,12,25.026,HOU,@,IND,L 3-19,,4,2,20,10.00,0,50.0%,5.00,0,0
27,2002,2002-12-08,13,25.033,HOU,@,PIT,W 24-6,,,,,,,0.0%,,,
28,2002,2002-12-15,14,25.040,HOU,,BAL,L 19-23,,5,3,38,12.67,0,60.0%,7.60,0,0
29,2002,2002-12-22,15,25.047,HOU,@,WAS,L 10-26,,3,1,5,5.00,0,33.3%,1.67,0,0
30,2002,2002-12-29,16,25.054,HOU,,TEN,L 3-13,*,5,2,13,6.50,0,40.0%,2.60,0,0
