ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
53,2015,2015-11-01,7,26.110,DAL,,SEA,L 12-13,*,2,1,0,0.00,0,50.0%,0.00,0,0,0.0,0,0
54,2015,2015-11-08,8,26.117,DAL,,PHI,L 27-33,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
55,2015,2015-11-15,9,26.124,DAL,@,TAM,L 6-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
56,2015,2015-11-22,10,26.131,DAL,@,MIA,W 24-14,,0,0,0,,0,0.0%,,0,0,0.0,0,0
57,2015,2015-11-26,11,26.135,DAL,,CAR,L 14-33,,0,0,0,,0,0.0%,,0,0,0.0,0,0
58,2015,2015-12-07,12,26.146,DAL,@,WAS,W 19-16,*,1,1,11,11.00,0,100.0%,11.00,0,0,0.0,0,0
59,2015,2015-12-13,13,26.152,DAL,@,GNB,L 7-28,,0,0,0,,0,0.0%,,0,0,0.0,0,0
60,2015,2015-12-19,14,26.158,DAL,,NYJ,L 16-19,,1,1,17,17.00,0,100.0%,17.00,0,0,0.0,0,0
61,2015,2015-12-27,15,26.166,DAL,@,BUF,L 6-16,*,4,1,10,10.00,0,25.0%,2.50,0,0,0.0,0,0
62,2015,2016-01-03,16,26.173,DAL,,WAS,L 23-34,*,3,3,28,9.33,0,100.0%,9.33,0,0,0.0,0,0
63,2017,2017-09-10,1,28.058,DAL,,NYG,W 19-3,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
64,2017,2017-09-17,2,28.065,DAL,@,DEN,L 17-42,,0,0,0,,0,0.0%,,0,0,0.0,0,0
65,2017,2017-09-25,3,28.073,DAL,@,ARI,W 28-17,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
66,2017,2017-10-01,4,28.079,DAL,,LAR,L 30-35,*,1,1,28,28.00,1,100.0%,28.00,1,6,0.0,0,0
67,2017,2017-10-08,5,28.086,DAL,,GNB,L 31-35,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
68,2017,2017-10-22,6,28.100,DAL,@,SFO,W 40-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
69,2017,2017-10-29,7,28.107,DAL,@,WAS,W 33-19,,0,0,0,,0,0.0%,,0,0,0.0,0,0
70,2017,2017-11-05,8,28.114,DAL,,KAN,W 28-17,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
71,2017,2017-11-12,9,28.121,DAL,@,ATL,L 7-27,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
72,2017,2017-11-19,10,28.128,DAL,,PHI,L 9-37,,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
73,2017,2017-11-23,11,28.132,DAL,,LAC,L 6-28,,0,0,0,,0,0.0%,,0,0,0.0,0,0
74,2017,2017-11-30,12,28.139,DAL,,WAS,W 38-14,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
75,2017,2017-12-10,13,28.149,DAL,@,NYG,W 30-10,,1,1,16,16.00,0,100.0%,16.00,0,0,0.0,0,0
76,2017,2017-12-17,14,28.156,DAL,@,OAK,W 20-17,*,1,1,31,31.00,0,100.0%,31.00,0,0,0.0,0,0
77,2017,2017-12-24,15,28.163,DAL,,SEA,L 12-21,,0,0,0,,0,0.0%,,0,0,0.0,0,0
78,2017,2017-12-31,16,28.170,DAL,@,PHI,W 6-0,*,2,1,13,13.00,0,50.0%,6.50,0,0,0.0,0,0
