ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1960,1960-09-10,1,23.349,LAC,,DTX,W 21-20,8,20,2.50,0,3,14,4.67,0,1,1,100.00,24,0,0,118.7,0,0,24.00,24.00,2,36,18.00,0,0,0,,0,0,0
2,1960,1960-09-18,2,23.357,LAC,@,HOU,L 28-38,1,1,1.00,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,3,85,28.33,0,0,0,,0,0,0
3,1960,1960-09-25,3,23.364,LAC,@,DTX,L 0-17,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,47,23.50,0,0,0,,0,0,0
4,1960,1960-10-02,4,24.005,LAC,@,BUF,W 24-10,1,-5,-5.00,0,3,32,10.67,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0,1,0,0.00,0,0,0
5,1960,1960-10-08,5,24.011,LAC,,BOS,L 0-35,5,14,2.80,0,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,2,35,17.50,0,0,0,,0,0,0
6,1960,1960-10-16,6,24.019,LAC,@,DEN,W 23-19,11,72,6.55,2,4,95,23.75,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,2,12
7,1960,1960-10-28,7,24.031,LAC,@,BOS,W 45-16,8,137,17.13,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,31,31.00,0,0,0,,0,1,6
8,1960,1960-11-04,8,24.038,LAC,@,NYT,W 21-7,10,80,8.00,1,2,28,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
9,1960,1960-11-13,9,24.047,LAC,,HOU,W 24-21,12,85,7.08,1,2,53,26.50,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,6,6.00,0,0,0,,0,1,6
10,1960,1960-11-20,10,24.054,LAC,,BUF,L 3-32,5,35,7.00,0,2,1,0.50,0,0,0,,0,0,0,,0,0,,,4,81,20.25,0,0,0,,0,0,0
11,1960,1960-11-27,11,24.061,LAC,,OAK,W 52-28,26,149,5.73,1,2,96,48.00,1,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,2,12
12,1960,1960-12-04,12,24.068,LAC,@,OAK,W 41-17,18,90,5.00,0,1,49,49.00,1,0,0,,0,0,0,,0,0,,,2,29,14.50,0,0,0,,0,1,6
13,1960,1960-12-10,13,24.074,LAC,,DEN,W 41-33,19,106,5.58,1,1,2,2.00,0,0,0,,0,0,0,,0,0,,,4,88,22.00,0,0,0,,0,1,6
14,1960,1960-12-18,14,24.082,LAC,,NYT,W 50-43,11,63,5.73,1,1,18,18.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,95,23.75,0,0,0,,0,1,6
15,1961,1961-09-10,1,24.348,SDG,@,DTX,W 26-10,13,100,7.69,1,1,17,17.00,0,1,2,50.00,34,0,0,95.8,0,0,17.00,17.00,1,30,30.00,0,0,0,,0,1,6
16,1961,1961-09-17,2,24.355,SDG,,OAK,W 44-0,17,72,4.24,1,3,4,1.33,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,1,6
17,1961,1961-09-24,3,24.362,SDG,,HOU,W 34-24,17,23,1.35,1,0,0,,0,0,0,,0,0,0,,0,0,,,2,64,32.00,0,1,0,0.00,0,1,6
18,1961,1961-09-30,4,25.003,SDG,@,BUF,W 19-11,22,128,5.82,1,3,6,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
19,1961,1961-10-07,5,25.010,SDG,@,BOS,W 38-27,12,31,2.58,0,2,15,7.50,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,14,14.00,0,0,0,,0,0,0
20,1961,1961-10-15,6,25.018,SDG,@,NYT,W 25-10,14,58,4.14,1,3,44,14.67,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,,0,1,6
21,1961,1961-10-22,7,25.025,SDG,@,OAK,W 41-10,11,106,9.64,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
22,1961,1961-10-29,8,25.032,SDG,,DEN,W 37-0,10,27,2.70,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,0,0,,0,0,0
23,1961,1961-11-05,9,25.039,SDG,,NYT,W 48-13,9,110,12.22,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0,,0,1,6
24,1961,1961-11-12,10,25.046,SDG,@,DEN,W 19-16,18,15,0.83,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
25,1961,1961-11-19,11,25.053,SDG,,DTX,W 24-14,2,-1,-0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0,,0,0,0
26,1961,1961-12-03,12,25.067,SDG,@,HOU,L 13-33,9,20,2.22,0,1,-9,-9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
27,1961,1961-12-10,13,25.074,SDG,,BUF,W 28-10,14,57,4.07,1,2,17,8.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
28,1961,1961-12-17,14,25.081,SDG,,BOS,L 0-41,7,21,3.00,0,1,8,8.00,0,1,1,100.00,36,0,0,118.7,0,0,36.00,36.00,1,21,21.00,0,0,0,,0,0,0
29,1963,1963-09-08,1,26.346,SDG,,BUF,W 14-10,10,96,9.60,1,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
30,1963,1963-09-14,2,26.352,SDG,,BOS,W 17-13,4,6,1.50,0,0,0,,0,1,1,100.00,71,1,0,158.3,0,0,71.00,91.00,0,0,,0,0,0,,0,0,0
31,1963,1963-09-29,3,27.002,SDG,,KAN,W 24-10,17,91,5.35,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
32,1963,1963-10-06,4,27.009,SDG,@,DEN,L 34-50,6,42,7.00,0,2,28,14.00,1,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,1,6
33,1963,1963-10-13,5,27.016,SDG,,NYJ,W 24-20,16,161,10.06,1,4,18,4.50,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,,0,1,6
34,1963,1963-10-20,6,27.023,SDG,@,KAN,W 38-17,11,24,2.18,2,3,11,3.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
35,1963,1963-10-27,7,27.030,SDG,,OAK,L 33-34,12,82,6.83,0,0,0,,0,1,1,100.00,29,0,0,118.7,0,0,29.00,29.00,1,22,22.00,0,0,0,,0,0,0
36,1963,1963-11-02,8,27.036,SDG,@,NYJ,W 53-7,16,79,4.94,1,5,40,8.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
37,1963,1963-11-10,9,27.044,SDG,@,BOS,W 7-6,8,0,0.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
38,1963,1963-11-17,10,27.051,SDG,@,BUF,W 23-13,14,65,4.64,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
39,1963,1963-12-01,11,27.065,SDG,,HOU,W 27-0,21,80,3.81,1,3,25,8.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
40,1963,1963-12-08,12,27.072,SDG,@,OAK,L 27-41,6,5,0.83,0,2,12,6.00,0,0,0,,0,0,0,,0,0,,,1,41,41.00,0,0,0,,0,0,0
41,1963,1963-12-15,13,27.079,SDG,@,HOU,W 20-14,19,96,5.05,0,3,21,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
42,1963,1963-12-22,14,27.086,SDG,,DEN,W 58-20,17,183,10.76,2,1,12,12.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,47,23.50,0,0,0,,0,2,12
43,1964,1964-09-12,1,27.351,SDG,,HOU,W 27-21,6,18,3.00,0,1,17,17.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
44,1964,1964-10-03,4,28.006,SDG,@,NYJ,T 17-17,19,64,3.37,0,3,31,10.33,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
45,1964,1964-10-09,5,28.012,SDG,@,BOS,W 26-17,15,69,4.60,0,1,17,17.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
46,1964,1964-10-18,6,28.021,SDG,,DEN,W 42-14,15,83,5.53,0,1,-12,-12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
47,1964,1964-10-25,7,28.028,SDG,@,HOU,W 20-17,9,3,0.33,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
48,1964,1964-11-01,8,28.035,SDG,,OAK,W 31-17,7,26,3.71,0,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
49,1964,1964-11-15,10,28.049,SDG,@,KAN,W 28-14,7,41,5.86,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
50,1964,1964-11-26,11,28.060,SDG,,BUF,L 24-27,9,5,0.56,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
51,1964,1964-12-06,12,28.070,SDG,,NYJ,W 38-3,18,96,5.33,1,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6
52,1964,1964-12-13,13,28.077,SDG,,KAN,L 6-49,12,16,1.33,0,2,33,16.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
53,1964,1964-12-20,14,28.084,SDG,@,OAK,L 20-21,13,85,6.54,1,4,80,20.00,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,2,12
54,1965,1965-09-11,1,28.349,SDG,,DEN,W 34-31,18,124,6.89,1,1,12,12.00,0,1,1,100.00,42,0,0,118.7,0,0,42.00,42.00,0,0,,0,0,0,,0,1,6
55,1965,1965-09-19,2,28.357,SDG,@,OAK,W 17-6,18,69,3.83,1,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
56,1965,1965-09-26,3,28.364,SDG,,KAN,T 10-10,13,55,4.23,0,2,3,1.50,0,1,1,100.00,22,0,0,118.7,0,0,22.00,22.00,0,0,,0,0,0,,0,0,0
57,1965,1965-10-03,4,29.006,SDG,,HOU,W 31-14,20,157,7.85,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
58,1965,1965-10-10,5,29.013,SDG,@,BUF,W 34-3,19,37,1.95,0,0,0,,0,1,1,100.00,17,0,0,118.7,0,0,17.00,17.00,0,0,,0,0,0,,0,0,0
59,1965,1965-10-17,6,29.020,SDG,@,BOS,T 13-13,21,91,4.33,0,4,31,7.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
60,1965,1965-10-23,7,29.026,SDG,@,NYJ,W 34-9,16,110,6.88,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
61,1965,1965-10-31,8,29.034,SDG,,BOS,L 6-22,12,47,3.92,0,3,13,4.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
62,1965,1965-11-07,9,29.041,SDG,@,DEN,W 35-21,17,112,6.59,0,4,57,14.25,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
63,1965,1965-11-14,10,29.048,SDG,@,KAN,L 7-31,12,48,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
64,1965,1965-11-25,11,29.059,SDG,,BUF,T 20-20,20,69,3.45,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
65,1965,1965-12-04,12,29.068,SDG,,NYJ,W 38-7,14,71,5.07,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
66,1965,1965-12-12,13,29.076,SDG,@,HOU,W 37-26,19,99,5.21,1,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
67,1965,1965-12-19,14,29.083,SDG,,OAK,W 24-14,3,32,10.67,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
68,1966,1966-09-04,1,29.342,SDG,,BUF,W 27-7,15,36,2.40,0,3,7,2.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
69,1966,1966-09-10,2,29.348,SDG,,BOS,W 24-0,10,21,2.10,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
70,1966,1966-09-25,3,29.363,SDG,@,OAK,W 29-20,15,35,2.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,52,26.00,0,0,0,,0,0,0
71,1966,1966-10-02,4,30.005,SDG,,MIA,W 44-10,10,26,2.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
72,1966,1966-10-08,5,30.011,SDG,@,NYJ,L 16-17,11,26,2.36,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
73,1966,1966-10-16,6,30.019,SDG,@,BUF,T 17-17,15,33,2.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
74,1966,1966-10-23,7,30.026,SDG,@,BOS,L 17-35,9,25,2.78,0,3,10,3.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
75,1966,1966-10-30,8,30.033,SDG,,DEN,W 24-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,73,24.33,0,0,0,,0,0,0
