ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1991,1991-09-29,5,23.079,MIN,,DEN,L 6-13,,,,,,
2,1991,1991-10-06,6,23.086,MIN,@,DET,L 20-24,,,,,,
3,1991,1991-10-13,7,23.093,MIN,,PHO,W 34-7,,,,,,
4,1992,1992-09-06,1,24.056,MIN,@,GNB,W 23-20,,,,,,
5,1992,1992-09-13,2,24.063,MIN,@,DET,L 17-31,,,,,,
6,1992,1992-09-20,3,24.070,MIN,,TAM,W 26-20,,,,,,
7,1992,1992-09-27,4,24.077,MIN,@,CIN,W 42-7,,,,,,
8,1992,1992-10-04,5,24.084,MIN,,CHI,W 21-20,,,,,,
9,1992,1992-10-15,6,24.095,MIN,,DET,W 31-14,,,,,,
10,1992,1992-10-25,7,24.105,MIN,,WAS,L 13-15,,,,,,
11,1992,1992-11-02,8,24.113,MIN,@,CHI,W 38-10,1,6,0.0,1,19,1
12,1992,1992-11-08,9,24.119,MIN,@,TAM,W 35-7,,,,,,
13,1992,1992-11-15,10,24.126,MIN,,HOU,L 13-17,0,0,1.0,0,0,0
14,1992,1992-11-22,11,24.133,MIN,,CLE,W 17-13,,,,,,
15,1992,1992-11-29,12,24.140,MIN,@,RAM,W 31-17,0,0,1.0,0,0,0
16,1992,1992-12-06,13,24.147,MIN,@,PHI,L 17-28,,,,,,
17,1992,1992-12-13,14,24.154,MIN,,SFO,L 17-20,0,0,2.0,0,0,0
18,1992,1992-12-20,15,24.161,MIN,@,PIT,W 6-3,,,,,,
19,1992,1992-12-27,16,24.168,MIN,,GNB,W 27-7,,,,,,
20,1993,1993-09-05,1,25.055,MIN,@,RAI,L 7-24,,,,,,
21,1993,1993-09-12,2,25.062,MIN,,CHI,W 10-7,,,,,,
22,1993,1993-09-26,3,25.076,MIN,,GNB,W 15-13,0,0,0.0,1,3,0
23,1993,1993-10-03,4,25.083,MIN,@,SFO,L 19-38,0,0,0.0,1,4,0
24,1993,1993-10-10,5,25.090,MIN,,TAM,W 15-0,0,0,1.0,0,0,0
25,1993,1993-10-25,6,25.105,MIN,@,CHI,W 19-12,0,0,1.0,0,0,0
