ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1960,1960-09-11,1,23.172,HOU,@,OAK,W 37-22,19,104,5.47,1,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
2,1960,1960-09-18,2,23.179,HOU,,LAC,W 38-28,14,77,5.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
3,1960,1960-09-25,3,23.186,HOU,,OAK,L 13-14,15,75,5.00,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
4,1960,1960-10-09,4,23.200,HOU,,NYT,W 27-21,10,35,3.50,0,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
5,1960,1960-10-16,5,23.207,HOU,,DTX,W 20-10,10,2,0.20,1,1,25,25.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
6,1960,1960-10-23,6,23.214,HOU,@,NYT,W 42-28,5,11,2.20,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
7,1960,1960-10-30,7,23.221,HOU,@,BUF,L 24-25,12,107,8.92,0,2,2,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
8,1960,1960-11-06,8,23.228,HOU,@,DEN,W 45-25,12,81,6.75,2,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
9,1960,1960-11-13,9,23.235,HOU,@,LAC,L 21-24,11,31,2.82,0,8,73,9.13,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
10,1960,1960-11-20,10,23.242,HOU,,DEN,W 20-10,12,32,2.67,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
11,1960,1960-11-25,11,23.247,HOU,@,BOS,W 24-10,10,23,2.30,0,1,5,5.00,0,1,1,100.00,8,1,0,139.6,0,0,8.00,28.00,0,0,,0,0,0,,0,0,0
12,1960,1960-12-04,12,23.256,HOU,@,DTX,L 0-24,7,5,0.71,0,2,3,1.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
13,1960,1960-12-11,13,23.263,HOU,,BUF,W 31-23,11,42,3.82,0,1,21,21.00,1,1,1,100.00,31,0,0,118.7,0,0,31.00,31.00,0,0,,0,0,0,,0,1,6
14,1960,1960-12-18,14,23.270,HOU,,BOS,W 37-21,6,18,3.00,0,2,52,26.00,1,1,2,50.00,31,0,0,95.8,0,0,15.50,15.50,0,0,,0,0,0,,0,1,6
15,1961,1961-09-09,1,24.170,HOU,,OAK,W 55-0,9,18,2.00,2,3,74,24.67,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18
16,1961,1961-09-24,2,24.185,HOU,@,SDG,L 24-34,3,-1,-0.33,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
17,1961,1961-10-01,3,24.192,HOU,@,DTX,L 21-26,2,23,11.50,0,1,2,2.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
18,1961,1961-10-13,5,24.204,HOU,@,BOS,T 31-31,4,11,2.75,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
