ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-09-02,1,21.360,DET,,SFO,L 27-30,,,,,,
2,1984,1984-09-09,2,22.001,DET,@,ATL,W 27-24,,,,,,
3,1984,1984-09-16,3,22.008,DET,@,TAM,L 17-21,,,,,,
4,1984,1984-09-23,4,22.015,DET,,MIN,L 28-29,,,,,,
5,1984,1984-09-30,5,22.022,DET,@,SDG,L 24-27,,,,,,
6,1984,1984-10-07,6,22.029,DET,,DEN,L 7-28,,,,,,
7,1984,1984-10-14,7,22.036,DET,,TAM,W 13-7,,,,,,
8,1984,1984-10-21,8,22.043,DET,@,MIN,W 16-14,,,,,,
9,1984,1984-10-28,9,22.050,DET,@,GNB,L 9-41,,,,,,
10,1984,1984-11-04,10,22.057,DET,,PHI,T 23-23,,,,,,
11,1984,1984-11-11,11,22.064,DET,@,WAS,L 14-28,,,,,,
12,1984,1984-11-18,12,22.071,DET,@,CHI,L 14-16,,,,,,
13,1984,1984-11-22,13,22.075,DET,,GNB,W 31-28,,,,,,
14,1984,1984-12-02,14,22.085,DET,@,SEA,L 17-38,,,,,,
15,1984,1984-12-10,15,22.093,DET,,RAI,L 3-24,,,,,,
16,1984,1984-12-16,16,22.099,DET,,CHI,L 13-30,,,,,,
17,1985,1985-11-03,9,23.056,DET,@,MIN,L 13-16,0,0,0.0,1,3,0
18,1985,1985-11-10,10,23.063,DET,@,CHI,L 3-24,,,,,,
19,1985,1985-11-17,11,23.070,DET,,MIN,W 41-21,,,,,,
20,1985,1985-11-24,12,23.077,DET,@,TAM,L 16-19,,,,,,
21,1985,1985-11-28,13,23.081,DET,,NYJ,W 31-20,,,,,,
22,1985,1985-12-08,14,23.091,DET,@,NWE,L 6-23,,,,,,
23,1985,1985-12-15,15,23.098,DET,,GNB,L 23-26,,,,,,
24,1985,1985-12-22,16,23.105,DET,,CHI,L 17-37,,,,,,
25,1986,1986-10-12,6,24.034,PHI,@,NYG,L 3-35,,,,,,
26,1986,1986-10-19,7,24.041,PHI,,DAL,L 14-17,,,,,,
27,1986,1986-10-26,8,24.048,PHI,,SDG,W 23-7,,,,,,
28,1986,1986-11-02,9,24.055,PHI,@,STL,L 10-13,,,,,,
29,1986,1986-11-30,13,24.083,PHI,@,RAI,W 33-27,,,,,,
30,1986,1986-12-07,14,24.090,PHI,,STL,T 10-10,,,,,,
31,1986,1986-12-14,15,24.097,PHI,@,DAL,W 23-21,,,,,,
32,1986,1986-12-21,16,24.104,PHI,,WAS,L 14-21,,,,,,
33,1987,1987-09-13,1,25.005,PHI,@,WAS,L 24-34,,,,,,
34,1987,1987-09-20,2,25.012,PHI,,NOR,W 27-17,,,,,,
35,1987,1987-10-25,6,25.047,PHI,,DAL,W 37-20,,,,,,
36,1987,1987-11-01,7,25.054,PHI,@,STL,W 28-23,,,,,,
37,1987,1987-11-08,8,25.061,PHI,,WAS,W 31-27,0,0,1.0,0,0,0
38,1987,1987-11-15,9,25.068,PHI,,NYG,L 17-20,,,,,,
39,1987,1987-11-22,10,25.075,PHI,,STL,L 19-31,,,,,,
40,1987,1987-11-29,11,25.082,PHI,@,NWE,W 34-31,,,,,,
41,1987,1987-12-06,12,25.089,PHI,@,NYG,L 20-23,,,,,,
42,1987,1987-12-13,13,25.096,PHI,,MIA,L 10-28,,,,,,
43,1987,1987-12-20,14,25.103,PHI,@,NYJ,W 38-27,,,,,,
44,1987,1987-12-27,15,25.110,PHI,,BUF,W 17-7,,,,,,
45,1988,1988-09-04,1,25.362,PHI,@,TAM,W 41-14,,,,,,
46,1988,1988-09-11,2,26.003,PHI,,CIN,L 24-28,,,,,,
47,1988,1988-09-18,3,26.010,PHI,@,WAS,L 10-17,,,,,,
48,1988,1988-09-25,4,26.017,PHI,@,MIN,L 21-23,,,,,,
49,1988,1988-10-02,5,26.024,PHI,,HOU,W 32-23,,,,,,
50,1988,1988-10-10,6,26.032,PHI,,NYG,W 24-13,0,0,0.0,1,13,0
51,1988,1988-10-16,7,26.038,PHI,@,CLE,L 3-19,,,,,,
52,1988,1988-10-23,8,26.045,PHI,,DAL,W 24-23,,,,,,
53,1988,1988-10-30,9,26.052,PHI,,ATL,L 24-27,,,,,,
54,1988,1988-11-06,10,26.059,PHI,,RAM,W 30-24,0,0,0.0,1,0,0
55,1988,1988-11-13,11,26.066,PHI,@,PIT,W 27-26,,,,,,
56,1988,1988-11-20,12,26.073,PHI,@,NYG,W 23-17,,,,,,
57,1988,1988-11-27,13,26.080,PHI,,PHO,W 31-21,0,0,0.0,1,6,0
58,1988,1988-12-04,14,26.087,PHI,,WAS,L 19-20,,,,,,
59,1988,1988-12-10,15,26.093,PHI,@,PHO,W 23-17,,,,,,
60,1988,1988-12-18,16,26.101,PHI,@,DAL,W 23-7,,,,,,
61,1989,1989-09-10,1,27.002,PHI,,SEA,W 31-7,,,,,,
62,1989,1989-09-17,2,27.009,PHI,@,WAS,W 42-37,0,0,0.0,1,23,0
63,1989,1989-09-24,3,27.016,PHI,,SFO,L 28-38,,,,,,
64,1989,1989-10-02,4,27.024,PHI,@,CHI,L 13-27,,,,,,
65,1989,1989-10-08,5,27.030,PHI,,NYG,W 21-19,0,0,0.0,1,8,0
66,1989,1989-10-15,6,27.037,PHI,@,PHO,W 17-5,0,0,0.5,1,27,0
67,1989,1989-10-22,7,27.044,PHI,,RAI,W 10-7,,,,,,
68,1989,1989-10-29,8,27.051,PHI,@,DEN,W 28-24,,,,,,
69,1989,1989-11-05,9,27.058,PHI,@,SDG,L 17-20,,,,,,
70,1989,1989-11-12,10,27.065,PHI,,WAS,L 3-10,,,,,,
71,1989,1989-11-19,11,27.072,PHI,,MIN,W 10-9,0,0,0.0,1,0,0
72,1989,1989-11-23,12,27.076,PHI,@,DAL,W 27-0,,,,,,
73,1989,1989-12-03,13,27.086,PHI,@,NYG,W 24-17,,,,,,
74,1989,1989-12-10,14,27.093,PHI,,DAL,W 20-10,,,,,,
75,1989,1989-12-18,15,27.101,PHI,@,NOR,L 20-30,0,0,1.0,0,0,0
76,1989,1989-12-24,16,27.107,PHI,,PHO,W 31-14,,,,,,
77,1990,1990-09-09,1,28.001,PHI,@,NYG,L 20-27,,,,,,
78,1990,1990-09-16,2,28.008,PHI,,PHO,L 21-23,,,,,,
79,1990,1990-09-23,3,28.015,PHI,@,RAM,W 27-21,,,,,,
80,1990,1990-09-30,4,28.022,PHI,,IND,L 23-24,,,,,,
81,1990,1990-10-15,5,28.037,PHI,,MIN,W 32-24,0,0,1.0,1,37,0
82,1990,1990-10-21,6,28.043,PHI,@,WAS,L 7-13,,,,,,
83,1990,1990-10-28,7,28.050,PHI,@,DAL,W 21-20,,,,,,
84,1990,1990-11-04,8,28.057,PHI,,NWE,W 48-20,,,,,,
85,1990,1990-11-12,9,28.065,PHI,,WAS,W 28-14,1,6,0.0,1,30,1
86,1990,1990-11-18,10,28.071,PHI,@,ATL,W 24-23,,,,,,
87,1990,1990-11-25,11,28.078,PHI,,NYG,W 31-13,,,,,,
88,1990,1990-12-02,12,28.085,PHI,@,BUF,L 23-30,,,,,,
89,1990,1990-12-09,13,28.092,PHI,@,MIA,L 20-23,,,,,,
90,1990,1990-12-16,14,28.099,PHI,,GNB,W 31-0,,,,,,
91,1990,1990-12-23,15,28.106,PHI,,DAL,W 17-3,0,0,0.0,1,24,0
92,1990,1990-12-29,16,28.112,PHI,@,PHO,W 23-21,0,0,0.5,0,0,0
93,1991,1991-09-01,1,28.358,TAM,@,NYJ,L 13-16,,,,,,
94,1991,1991-09-08,2,29.000,TAM,,CHI,L 20-21,,,,,,
95,1991,1991-09-15,3,29.007,TAM,@,GNB,L 13-15,,,,,,
96,1991,1991-09-22,4,29.014,TAM,,BUF,L 10-17,,,,,,
97,1991,1991-09-29,5,29.021,TAM,@,DET,L 3-31,,,,,,
98,1991,1991-10-06,6,29.028,TAM,,PHI,W 14-13,,,,,,
99,1991,1991-10-20,7,29.042,TAM,@,NOR,L 7-23,,,,,,
100,1991,1991-10-27,8,29.049,TAM,,GNB,L 0-27,,,,,,
101,1991,1991-11-03,9,29.056,TAM,@,MIN,L 13-28,,,,,,
102,1991,1991-11-10,10,29.063,TAM,,DET,W 30-21,,,,,,
103,1991,1991-11-17,11,29.070,TAM,@,ATL,L 7-43,,,,,,
104,1991,1991-11-24,12,29.077,TAM,,NYG,L 14-21,,,,,,
105,1991,1991-12-01,13,29.084,TAM,@,MIA,L 14-33,,,,,,
106,1991,1991-12-08,14,29.091,TAM,,MIN,L 24-26,,,,,,
107,1991,1991-12-14,15,29.097,TAM,@,CHI,L 0-27,,,,,,
108,1991,1991-12-22,16,29.105,TAM,,IND,W 17-3,,,,,,
109,1992,1992-10-25,7,30.047,PHI,,PHO,W 7-3,,,,,,
110,1992,1992-11-01,8,30.054,PHI,@,DAL,L 10-20,,,,,,
111,1992,1992-11-08,9,30.061,PHI,,RAI,W 31-10,,,,,,
112,1992,1992-11-15,10,30.068,PHI,@,GNB,L 24-27,,,,,,
113,1992,1992-11-22,11,30.075,PHI,@,NYG,W 47-34,,,,,,
114,1992,1992-11-29,12,30.082,PHI,@,SFO,L 14-20,,,,,,
115,1992,1992-12-06,13,30.089,PHI,,MIN,W 28-17,,,,,,
116,1992,1992-12-13,14,30.096,PHI,@,SEA,W 20-17,,,,,,
117,1992,1992-12-20,15,30.103,PHI,,WAS,W 17-13,,,,,,
118,1992,1992-12-27,16,30.110,PHI,,NYG,W 20-10,,,,,,
119,1993,1993-09-05,1,30.362,PHI,,PHO,W 23-17,,,,,,
120,1993,1993-09-12,2,31.004,PHI,@,GNB,W 20-17,,,,,,
121,1993,1993-09-19,3,31.011,PHI,,WAS,W 34-31,,,,,,
122,1993,1993-10-03,4,31.025,PHI,@,NYJ,W 35-30,,,,,,
123,1993,1993-10-10,5,31.032,PHI,,CHI,L 6-17,,,,,,
124,1993,1993-10-17,6,31.039,PHI,@,NYG,L 10-21,,,,,,
125,1993,1993-10-31,7,31.053,PHI,,DAL,L 10-23,,,,,,
126,1993,1993-11-07,8,31.060,PHI,@,PHO,L 3-16,,,,,,
127,1993,1993-11-14,9,31.067,PHI,,MIA,L 14-19,,,,,,
128,1993,1993-11-21,10,31.074,PHI,,NYG,L 3-7,,,,,,
129,1993,1993-11-28,11,31.081,PHI,@,WAS,W 17-14,,,,,,
130,1993,1993-12-06,12,31.089,PHI,@,DAL,L 17-23,,,,,,
131,1993,1993-12-12,13,31.095,PHI,,BUF,L 7-10,,,,,,
132,1993,1993-12-19,14,31.102,PHI,@,IND,W 20-10,,,,,,
133,1993,1993-12-26,15,31.109,PHI,,NOR,W 37-26,,,,,,
134,1993,1994-01-03,16,31.117,PHI,@,SFO,W 37-34,,,,,,
