ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
25,1961,1961-10-29,7,27.067,PHI,@,WAS,W 27-24,*,27,41,65.85,436,3,2,105.3,0,0,10.63,9.90,2,-5,-2.50,0,0,0,,0,0,0
26,1961,1961-11-05,8,27.074,PHI,,CHI,W 16-14,*,18,33,54.55,249,1,3,51.2,0,0,7.55,4.06,1,-4,-4.00,0,0,0,,0,0,0
27,1961,1961-11-12,9,27.081,PHI,@,NYG,L 21-38,*,15,33,45.45,188,2,3,46.0,0,0,5.70,2.82,1,3,3.00,0,0,0,,0,0,0
28,1961,1961-11-19,10,27.088,PHI,@,CLE,L 24-45,*,18,32,56.25,230,2,1,86.7,0,0,7.19,7.03,0,0,,0,0,0,,0,0,0
29,1961,1961-11-26,11,27.095,PHI,,DAL,W 35-13,*,16,23,69.57,351,5,2,115.5,0,0,15.26,15.70,0,0,,0,0,0,,0,0,0
30,1961,1961-12-03,12,27.102,PHI,@,PIT,W 35-24,*,14,31,45.16,211,2,0,89.6,0,0,6.81,8.10,1,0,0.00,0,0,0,,0,0,0
31,1961,1961-12-10,13,27.109,PHI,,NYG,L 24-28,*,16,31,51.61,367,3,2,99.8,0,0,11.84,10.87,1,14,14.00,0,0,0,,0,0,0
32,1961,1961-12-17,14,27.116,PHI,@,DET,W 27-24,*,27,42,64.29,403,3,2,99.6,0,0,9.60,8.88,1,0,0.00,0,0,0,,0,0,0
33,1962,1962-09-16,1,28.024,PHI,,STL,L 21-27,*,15,25,60.00,273,1,2,77.6,0,0,10.92,8.12,2,1,0.50,0,0,0,,0,0,0
34,1962,1962-09-23,2,28.031,PHI,,NYG,L 13-29,*,33,57,57.89,396,1,3,63.2,0,0,6.95,4.93,1,-7,-7.00,0,0,0,,0,0,0
35,1962,1962-09-30,3,28.038,PHI,,CLE,W 35-7,*,18,24,75.00,265,2,2,103.6,0,0,11.04,8.96,1,1,1.00,1,0,0,,0,1,6
36,1962,1962-10-06,4,28.044,PHI,@,PIT,L 7-13,*,13,33,39.39,163,1,2,40.3,0,0,4.94,2.82,2,0,0.00,0,0,0,,0,0,0
37,1962,1962-10-14,5,28.052,PHI,@,DAL,L 19-41,*,4,10,40.00,60,0,0,60.4,0,0,6.00,6.00,0,0,,0,0,0,,0,0,0
38,1962,1962-10-21,6,28.059,PHI,,WAS,L 21-27,,15,22,68.18,231,3,2,104.4,0,0,10.50,9.14,0,0,,0,0,0,,0,0,0
39,1962,1962-10-28,7,28.066,PHI,@,MIN,L 21-31,*,12,23,52.17,297,2,2,90.4,0,0,12.91,10.74,0,0,,0,0,0,,0,0,0
40,1962,1962-11-04,8,28.073,PHI,@,CLE,T 14-14,*,15,27,55.56,142,1,3,43.1,0,0,5.26,1.00,1,2,2.00,0,0,0,,0,0,0
41,1962,1962-11-11,9,28.080,PHI,,GNB,L 0-49,*,4,13,30.77,35,0,1,8.2,0,0,2.69,-0.77,0,0,,0,0,0,,0,0,0
42,1962,1962-11-18,10,28.087,PHI,@,NYG,L 14-19,*,8,23,34.78,119,1,0,67.1,0,0,5.17,6.04,0,0,,0,0,0,,0,0,0
43,1962,1962-11-25,11,28.094,PHI,,DAL,W 28-14,*,13,21,61.90,342,1,2,82.0,0,0,16.29,12.95,4,20,5.00,1,0,0,,0,1,6
44,1962,1962-12-02,12,28.101,PHI,@,WAS,W 37-14,*,14,19,73.68,261,2,1,128.7,0,0,13.74,13.47,2,13,6.50,0,0,0,,0,0,0
45,1962,1962-12-09,13,28.108,PHI,,PIT,L 17-26,*,17,35,48.57,258,2,3,56.6,0,0,7.37,4.66,0,0,,0,0,0,,0,0,0
46,1962,1962-12-16,14,28.115,PHI,@,STL,L 35-45,*,15,34,44.12,419,5,3,93.0,0,0,12.32,11.29,4,14,3.50,0,0,0,,0,0,0
47,1963,1963-09-15,1,29.023,PHI,,PIT,T 21-21,*,16,26,61.54,322,3,2,111.4,0,0,12.38,11.23,2,2,1.00,0,0,0,,0,0,0
48,1963,1963-09-22,2,29.030,PHI,,STL,L 24-28,*,12,24,50.00,166,0,0,72.6,0,0,6.92,6.92,1,1,1.00,1,0,0,,0,1,6
49,1963,1963-09-29,3,29.037,PHI,,NYG,L 14-37,*,5,10,50.00,50,0,4,25.0,0,0,5.00,-13.00,2,8,4.00,0,0,0,,0,0,0
50,1963,1963-10-06,4,29.044,PHI,,DAL,W 24-21,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
51,1963,1963-10-13,5,29.051,PHI,@,WAS,W 37-24,*,17,29,58.62,315,4,2,107.0,0,0,10.86,10.52,0,0,,0,0,0,,0,0,0
52,1963,1963-10-20,6,29.058,PHI,@,CLE,L 7-37,*,7,13,53.85,76,1,1,64.9,0,0,5.85,3.92,0,0,,0,0,0,,0,0,0
53,1963,1963-11-24,11,29.093,PHI,,WAS,L 10-13,*,19,37,51.35,209,1,1,66.2,0,0,5.65,4.97,3,7,2.33,0,0,0,,0,0,0
54,1963,1963-12-08,13,29.107,PHI,@,STL,L 14-38,*,10,18,55.56,121,0,1,53.2,0,0,6.72,4.22,0,0,,0,0,0,,0,0,0
55,1963,1963-12-15,14,29.114,PHI,,MIN,L 13-34,*,13,26,50.00,154,2,2,62.0,0,0,5.92,4.00,5,20,4.00,0,0,0,,0,0,0
56,1964,1964-09-13,1,30.021,WAS,,CLE,L 13-27,*,17,30,56.67,235,0,0,81.9,0,0,7.83,7.83,2,10,5.00,0,0,0,,0,0,0
57,1964,1964-09-20,2,30.028,WAS,@,DAL,L 18-24,*,6,21,28.57,75,0,1,22.1,0,0,3.57,1.43,1,0,0.00,0,0,0,,0,0,0
58,1964,1964-09-25,3,30.033,WAS,@,NYG,L 10-13,*,14,24,58.33,157,1,0,91.8,0,0,6.54,7.38,2,23,11.50,0,0,0,,0,0,0
59,1964,1964-10-04,4,30.042,WAS,,STL,L 17-23,*,12,24,50.00,170,1,2,52.4,0,0,7.08,4.17,2,7,3.50,0,0,0,,0,0,0
60,1964,1964-10-11,5,30.049,WAS,,PHI,W 35-20,*,22,33,66.67,385,5,2,120.6,0,0,11.67,11.97,1,-5,-5.00,0,0,0,,0,0,0
61,1964,1964-10-18,6,30.056,WAS,@,STL,L 24-38,*,11,25,44.00,159,2,1,75.2,0,0,6.36,6.16,2,3,1.50,1,0,0,,0,1,6
62,1964,1964-10-25,7,30.063,WAS,,CHI,W 27-20,*,16,31,51.61,205,4,1,98.8,0,0,6.61,7.74,1,-4,-4.00,0,0,0,,0,0,0
63,1964,1964-11-01,8,30.070,WAS,@,PHI,W 21-10,*,7,18,38.89,141,1,1,62.5,0,0,7.83,6.44,4,-5,-1.25,0,0,0,,0,0,0
64,1964,1964-11-08,9,30.077,WAS,@,CLE,L 24-34,*,21,36,58.33,261,3,1,97.1,0,0,7.25,7.67,2,14,7.00,0,0,0,,0,0,0
65,1964,1964-11-15,10,30.084,WAS,@,PIT,W 30-0,*,7,10,70.00,210,2,1,112.5,0,0,21.00,20.50,1,3,3.00,0,0,0,,0,0,0
66,1964,1964-11-22,11,30.091,WAS,,DAL,W 28-16,*,20,33,60.61,307,1,1,88.8,0,0,9.30,8.55,4,0,0.00,1,0,0,,0,1,6
67,1964,1964-11-29,12,30.098,WAS,,NYG,W 36-21,*,24,43,55.81,319,4,0,110.5,0,0,7.42,9.28,2,16,8.00,0,0,0,,0,0,0
68,1964,1964-12-06,13,30.105,WAS,,PIT,L 7-14,*,17,35,48.57,136,0,1,46.8,0,0,3.89,2.60,1,-7,-7.00,0,0,0,,0,0,0
69,1964,1964-12-13,14,30.112,WAS,@,BAL,L 17-45,*,13,22,59.09,174,0,1,65.3,0,0,7.91,5.86,2,2,1.00,1,0,0,,0,1,6
70,1965,1965-09-19,1,31.027,WAS,,CLE,L 7-17,*,9,21,42.86,124,0,1,42.6,0,0,5.90,3.76,0,0,,0,0,0,,0,0,0
71,1965,1965-09-26,2,31.034,WAS,@,DAL,L 7-27,*,13,30,43.33,206,1,1,64.0,0,0,6.87,6.03,1,1,1.00,0,0,0,,0,0,0
72,1965,1965-10-03,3,31.041,WAS,@,DET,L 10-14,*,6,11,54.55,19,0,4,20.5,0,0,1.73,-14.64,0,0,,0,0,0,,0,0,0
73,1965,1965-10-17,5,31.055,WAS,,BAL,L 7-38,*,21,40,52.50,205,0,2,46.4,0,0,5.13,2.88,3,45,15.00,1,0,0,,0,1,6
74,1965,1965-10-24,6,31.062,WAS,@,STL,W 24-20,*,12,14,85.71,195,3,0,158.3,0,0,13.93,18.21,3,-9,-3.00,0,0,0,,0,0,0
75,1965,1965-10-31,7,31.069,WAS,,PHI,W 23-21,*,23,35,65.71,293,2,1,98.9,0,0,8.37,8.23,3,-10,-3.33,0,0,0,,0,0,0
76,1965,1965-11-07,8,31.076,WAS,@,NYG,W 23-7,*,10,20,50.00,125,0,1,49.0,0,0,6.25,4.00,0,0,,0,0,0,,0,0,0
77,1965,1965-11-14,9,31.083,WAS,@,PHI,L 14-21,*,16,29,55.17,177,2,1,82.1,0,0,6.10,5.93,0,0,,0,0,0,,0,0,0
78,1965,1965-11-21,10,31.090,WAS,@,PIT,W 31-3,*,9,23,39.13,121,1,1,53.0,0,0,5.26,4.17,1,0,0.00,0,0,0,,0,0,0
79,1965,1965-11-28,11,31.097,WAS,,DAL,W 34-31,*,26,43,60.47,411,3,2,96.2,0,0,9.56,8.86,3,11,3.67,1,0,0,,0,1,6
80,1965,1965-12-05,12,31.104,WAS,@,CLE,L 16-24,*,18,35,51.43,155,1,2,49.1,0,0,4.43,2.43,1,-17,-17.00,0,0,0,,0,0,0
81,1965,1965-12-12,13,31.111,WAS,,NYG,L 10-27,*,15,34,44.12,184,0,0,61.4,0,0,5.41,5.41,2,2,1.00,0,0,0,,0,0,0
82,1965,1965-12-19,14,31.118,WAS,,PIT,W 35-14,*,12,21,57.14,152,2,0,111.6,0,0,7.24,9.14,0,0,,0,0,0,,0,0,0
83,1966,1966-09-11,1,32.019,WAS,,CLE,L 14-38,*,17,35,48.57,240,1,5,41.1,0,0,6.86,1.00,0,0,,0,0,0,,0,0,0
84,1966,1966-09-18,2,32.026,WAS,@,STL,L 7-23,*,18,32,56.25,197,1,0,85.0,0,0,6.16,6.78,0,0,,0,0,0,,0,0,0
85,1966,1966-09-25,3,32.033,WAS,@,PIT,W 33-27,*,20,33,60.61,235,2,2,77.2,0,0,7.12,5.61,3,5,1.67,0,0,0,,0,0,0
86,1966,1966-10-02,4,32.040,WAS,,PIT,W 24-10,*,14,21,66.67,262,3,0,149.2,0,0,12.48,15.33,1,8,8.00,0,0,0,,0,0,0
87,1966,1966-10-09,5,32.047,WAS,,ATL,W 33-20,*,17,26,65.38,286,2,0,128.0,0,0,11.00,12.54,1,-8,-8.00,0,0,0,,0,0,0
88,1966,1966-10-16,6,32.054,WAS,@,NYG,L 10-13,*,9,20,45.00,125,1,2,42.7,0,0,6.25,2.75,1,0,0.00,0,0,0,,0,0,0
89,1966,1966-10-23,7,32.061,WAS,,STL,W 26-20,*,20,35,57.14,246,2,1,86.1,0,0,7.03,6.89,0,0,,0,0,0,,0,0,0
90,1966,1966-10-30,8,32.068,WAS,@,PHI,W 27-13,*,18,31,58.06,171,2,2,68.1,0,0,5.52,3.90,0,0,,0,0,0,,0,0,0
91,1966,1966-11-06,9,32.075,WAS,@,BAL,L 10-37,*,21,32,65.63,220,1,2,69.8,0,0,6.88,4.69,1,-2,-2.00,0,0,0,,0,0,0
92,1966,1966-11-13,10,32.082,WAS,,DAL,L 30-31,*,26,46,56.52,347,3,0,102.4,0,0,7.54,8.85,1,-4,-4.00,0,0,0,,0,0,0
93,1966,1966-11-20,11,32.089,WAS,@,CLE,L 3-14,*,27,38,71.05,178,0,2,58.9,0,0,4.68,2.32,2,-4,-2.00,0,0,0,,0,0,0
94,1966,1966-11-27,12,32.096,WAS,,NYG,W 72-41,*,10,16,62.50,145,3,0,131.5,0,0,9.06,12.81,0,0,,0,0,0,,0,0,0
95,1966,1966-12-11,13,32.110,WAS,@,DAL,W 34-31,*,18,33,54.55,308,3,1,104.1,0,0,9.33,9.79,0,0,,0,0,0,,0,0,0
96,1966,1966-12-18,14,32.117,WAS,,PHI,L 28-37,*,19,38,50.00,249,4,2,84.2,0,0,6.55,6.29,2,19,9.50,0,0,0,,0,0,0
97,1967,1967-09-17,1,33.025,WAS,@,PHI,L 24-35,*,25,46,54.35,324,1,0,84.0,0,0,7.04,7.48,0,0,,0,0,0,,0,0,0
98,1967,1967-09-24,2,33.032,WAS,@,NOR,W 30-10,*,9,14,64.29,148,1,1,93.7,0,0,10.57,8.79,1,4,4.00,0,0,0,,0,0,0
99,1967,1967-10-01,3,33.039,WAS,,NYG,W 38-34,*,22,36,61.11,285,2,1,92.9,0,0,7.92,7.78,1,1,1.00,1,0,0,,0,1,6
100,1967,1967-10-08,4,33.046,WAS,,DAL,L 14-17,*,20,33,60.61,260,1,1,82.9,0,0,7.88,7.12,2,-15,-7.50,0,0,0,,0,0,0
101,1967,1967-10-15,5,33.053,WAS,@,ATL,T 20-20,*,28,41,68.29,326,3,2,96.2,0,0,7.95,7.22,0,0,,0,0,0,,0,0,0
102,1967,1967-10-22,6,33.060,WAS,@,RAM,T 28-28,*,18,41,43.90,334,4,0,105.1,0,0,8.15,10.10,1,6,6.00,0,0,0,,0,0,0
103,1967,1967-10-29,7,33.067,WAS,,BAL,L 13-17,*,25,35,71.43,226,1,1,86.1,0,0,6.46,5.74,4,5,1.25,0,0,0,,0,0,0
104,1967,1967-11-05,8,33.074,WAS,,STL,L 21-27,*,6,18,33.33,135,1,1,56.5,0,0,7.50,6.11,2,12,6.00,1,0,0,,0,1,6
105,1967,1967-11-12,9,33.081,WAS,,SFO,W 31-28,*,22,41,53.66,291,3,1,90.6,0,0,7.10,7.46,0,0,,0,0,0,,0,0,0
106,1967,1967-11-19,10,33.088,WAS,@,DAL,W 27-20,*,23,33,69.70,265,4,1,120.6,0,0,8.03,9.09,0,0,,0,0,0,,0,0,0
107,1967,1967-11-26,11,33.095,WAS,@,CLE,L 37-42,*,32,50,64.00,418,3,1,101.9,0,0,8.36,8.66,1,21,21.00,0,0,0,,0,0,0
108,1967,1967-12-03,12,33.102,WAS,,PHI,T 35-35,*,30,50,60.00,366,4,2,92.6,0,0,7.32,7.12,1,13,13.00,0,0,0,,0,0,0
109,1967,1967-12-10,13,33.109,WAS,@,PIT,W 15-10,*,9,32,28.13,155,1,3,18.6,0,0,4.84,1.25,2,-1,-0.50,0,0,0,,0,0,0
110,1967,1967-12-17,14,33.116,WAS,,NOR,L 14-30,*,19,38,50.00,214,2,1,73.8,0,0,5.63,5.50,0,0,,0,0,0,,0,0,0
111,1968,1968-09-15,1,34.023,WAS,@,CHI,W 38-28,*,14,21,66.67,276,4,0,149.3,0,0,13.14,16.95,0,0,,0,0,0,,0,0,0
112,1968,1968-09-22,2,34.030,WAS,@,NOR,L 17-37,*,13,24,54.17,172,2,1,87.5,0,0,7.17,6.96,1,-1,-1.00,0,0,0,,0,0,0
113,1968,1968-09-29,3,34.037,WAS,@,NYG,L 21-48,*,26,40,65.00,270,2,3,69.8,0,0,6.75,4.38,0,0,,0,0,0,,0,0,0
114,1968,1968-10-06,4,34.044,WAS,,PHI,W 17-14,*,21,29,72.41,196,1,1,87.7,0,0,6.76,5.90,2,4,2.00,1,0,0,,0,1,6
115,1968,1968-10-13,5,34.051,WAS,,PIT,W 16-13,*,15,29,51.72,178,2,1,79.4,0,0,6.14,5.97,2,12,6.00,0,0,0,,0,0,0
116,1968,1968-10-20,6,34.058,WAS,@,STL,L 14-41,*,17,23,73.91,211,1,0,116.4,0,0,9.17,10.04,0,0,,0,0,0,,0,0,0
117,1968,1968-10-27,7,34.065,WAS,,NYG,L 10-13,*,7,25,28.00,73,0,1,22.9,0,0,2.92,1.12,0,0,,0,0,0,,0,0,0
118,1968,1968-11-03,8,34.072,WAS,@,MIN,L 14-27,*,12,18,66.67,85,0,1,54.2,0,0,4.72,2.22,0,0,,0,0,0,,0,0,0
119,1968,1968-11-10,9,34.079,WAS,@,PHI,W 16-10,*,0,6,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
120,1968,1968-11-17,10,34.086,WAS,,DAL,L 24-44,*,12,25,48.00,228,2,0,106.7,0,0,9.12,10.72,1,5,5.00,0,0,0,,0,0,0
121,1968,1968-11-24,11,34.093,WAS,,GNB,L 7-27,*,18,29,62.07,164,1,0,88.9,0,0,5.66,6.34,1,-6,-6.00,0,0,0,,0,0,0
122,1968,1968-12-08,13,34.107,WAS,,CLE,L 21-24,*,12,23,52.17,127,2,3,58.0,0,0,5.52,1.39,1,7,7.00,0,0,0,,0,0,0
123,1969,1969-09-21,1,35.029,WAS,@,NOR,W 26-20,*,10,23,43.48,229,3,0,119.4,0,0,9.96,12.57,0,0,,0,0,0,,0,0,0
124,1969,1969-09-28,2,35.036,WAS,@,CLE,L 23-27,*,14,18,77.78,121,2,0,131.7,0,0,6.72,8.94,1,33,33.00,0,0,0,,0,0,0
125,1969,1969-10-05,3,35.043,WAS,@,SFO,T 17-17,*,27,39,69.23,258,1,1,85.2,0,0,6.62,5.97,0,0,,0,0,0,,0,0,0
126,1969,1969-10-12,4,35.050,WAS,,STL,W 33-17,*,19,34,55.88,238,2,0,97.4,0,0,7.00,8.18,0,0,,0,0,0,,0,0,0
127,1969,1969-10-19,5,35.057,WAS,,NYG,W 20-14,*,11,21,52.38,111,0,1,47.9,0,0,5.29,3.14,2,20,10.00,0,0,0,,0,0,0
128,1969,1969-10-26,6,35.064,WAS,@,PIT,W 14-7,*,14,29,48.28,155,1,2,47.3,0,0,5.34,2.93,4,31,7.75,1,0,0,,0,1,6
129,1969,1969-11-02,7,35.071,WAS,@,BAL,L 17-41,*,28,38,73.68,339,2,3,85.3,0,0,8.92,6.42,0,0,,0,0,0,,0,0,0
130,1969,1969-11-09,8,35.078,WAS,,PHI,T 28-28,*,22,32,68.75,252,2,0,113.0,0,0,7.88,9.13,1,7,7.00,0,0,0,,0,0,0
131,1969,1969-11-16,9,35.085,WAS,,DAL,L 28-41,*,24,35,68.57,338,4,4,98.0,0,0,9.66,6.80,4,24,6.00,0,0,0,,0,0,0
132,1969,1969-11-23,10,35.092,WAS,,ATL,W 27-20,*,26,32,81.25,300,2,1,113.5,0,0,9.38,9.22,1,10,10.00,0,0,0,,0,0,0
133,1969,1969-11-30,11,35.099,WAS,,RAM,L 13-24,*,21,39,53.85,206,0,2,47.6,0,0,5.28,2.97,0,0,,0,0,0,,0,0,0
134,1969,1969-12-07,12,35.106,WAS,@,PHI,W 34-29,*,18,33,54.55,182,2,0,90.7,0,0,5.52,6.73,2,4,2.00,0,0,0,,0,0,0
135,1969,1969-12-14,13,35.113,WAS,,NOR,W 17-14,*,15,28,53.57,167,1,0,83.5,0,0,5.96,6.68,1,8,8.00,0,0,0,,0,0,0
136,1969,1969-12-21,14,35.120,WAS,@,DAL,L 10-20,*,25,41,60.98,206,0,1,63.7,0,0,5.02,3.93,1,19,19.00,0,0,0,,0,0,0
137,1970,1970-09-20,1,36.028,WAS,@,SFO,L 17-26,*,16,30,53.33,141,1,1,63.3,0,0,4.70,3.87,1,10,10.00,0,0,0,,0,0,0
138,1970,1970-09-27,2,36.035,WAS,@,STL,L 17-27,*,12,26,46.15,114,0,2,26.8,0,0,4.38,0.92,0,0,,0,0,0,,0,0,0
139,1970,1970-10-04,3,36.042,WAS,@,PHI,W 33-21,*,14,28,50.00,139,2,0,88.2,0,0,4.96,6.39,0,0,,0,0,0,,0,0,0
140,1970,1970-10-11,4,36.049,WAS,,DET,W 31-10,*,14,20,70.00,225,3,1,126.0,0,0,11.25,12.00,0,0,,0,0,0,,0,0,0
141,1970,1970-10-19,5,36.057,WAS,@,OAK,L 20-34,*,24,31,77.42,232,2,0,119.3,0,0,7.48,8.77,1,6,6.00,0,0,0,,0,0,0
142,1970,1970-10-25,6,36.063,WAS,,CIN,W 20-0,*,13,24,54.17,123,2,0,96.4,0,0,5.13,6.79,1,14,14.00,0,0,0,,0,0,0
143,1970,1970-11-01,7,36.070,WAS,@,DEN,W 19-3,*,9,17,52.94,120,2,0,114.8,0,0,7.06,9.41,0,0,,0,0,0,,0,0,0
144,1970,1970-11-08,8,36.077,WAS,,MIN,L 10-19,*,18,25,72.00,201,1,0,108.9,0,0,8.04,8.84,0,0,,0,0,0,,0,0,0
145,1970,1970-11-15,9,36.084,WAS,@,NYG,L 33-35,*,14,27,51.85,249,1,1,80.6,0,0,9.22,8.30,0,0,,0,0,0,,0,0,0
146,1970,1970-11-22,10,36.091,WAS,,DAL,L 21-45,*,17,26,65.38,190,3,0,125.5,0,0,7.31,9.62,1,1,1.00,0,0,0,,0,0,0
147,1970,1970-11-29,11,36.098,WAS,,NYG,L 24-27,*,18,29,62.07,203,3,2,88.7,0,0,7.00,5.97,0,0,,0,0,0,,0,0,0
148,1970,1970-12-06,12,36.105,WAS,@,DAL,L 0-34,*,14,25,56.00,110,0,2,33.7,0,0,4.40,0.80,0,0,,0,0,0,,0,0,0
149,1970,1970-12-13,13,36.112,WAS,,PHI,W 24-6,*,10,15,66.67,161,1,0,124.6,0,0,10.73,12.07,2,8,4.00,1,0,0,,0,1,6
150,1970,1970-12-20,14,36.119,WAS,,STL,W 28-27,*,9,14,64.29,146,2,1,108.9,0,0,10.43,10.07,0,0,,0,0,0,,0,0,0
151,1971,1971-11-14,9,37.083,WAS,@,CHI,L 15-16,,4,6,66.67,43,0,0,87.5,0,0,7.17,7.17,0,0,,0,0,0,,0,0,0
152,1971,1971-11-21,10,37.090,WAS,,DAL,L 0-13,,9,16,56.25,76,0,2,29.2,0,0,4.75,-0.88,1,11,11.00,0,0,0,,0,0,0
153,1971,1971-11-28,11,37.097,WAS,@,PHI,W 20-13,*,3,6,50.00,51,0,0,79.2,0,0,8.50,8.50,2,18,9.00,0,0,0,,0,0,0
154,1971,1971-12-13,13,37.112,WAS,@,RAM,W 38-24,,,,,,,,,,,,,,,,,,,,,,
155,1971,1971-12-19,14,37.118,WAS,,CLE,L 13-20,,,,,,,,,,,,,,,,,,,,,,
156,1972,1972-09-18,1,38.026,WAS,@,MIN,W 24-21,,,,,,,,,,,,,,,,,,,,,,
157,1972,1972-09-24,2,38.032,WAS,,STL,W 24-10,,,,,,,,,,,,,,,,,,,,,,
158,1972,1972-10-01,3,38.039,WAS,@,NWE,L 23-24,,,,,,,,,,,,,,,,,,,,,,
159,1972,1972-10-08,4,38.046,WAS,,PHI,W 14-0,*,14,24,58.33,237,1,3,66.1,0,0,9.88,5.08,0,0,,0,0,0,,0,0,0
160,1972,1972-10-15,5,38.053,WAS,@,STL,W 33-3,*,13,18,72.22,203,0,1,86.1,0,0,11.28,8.78,3,-5,-1.67,0,0,0,,0,0,0
161,1972,1972-10-22,6,38.060,WAS,,DAL,W 24-20,*,11,16,68.75,180,1,0,127.1,0,0,11.25,12.50,1,0,0.00,0,0,0,,0,0,0
