ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2002,2002-09-15,2,24.017,IND,,MIA,L 13-21,,0,0,,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
2,2002,2002-09-22,3,24.024,IND,@,HOU,W 23-3,,,,,,,,,,,0.0%,,,,,,,
3,2002,2002-10-06,4,24.038,IND,,CIN,W 28-21,,,,,,,,,,,0.0%,,,,,,,
4,2002,2002-10-13,5,24.045,IND,,BAL,W 22-20,,,,,,,,,,,0.0%,,,,,,,
5,2002,2002-10-21,6,24.053,IND,@,PIT,L 10-28,,0,0,,0,0,0,0,,0,0.0%,,1,14,14.00,0,0,0
6,2002,2002-10-27,7,24.059,IND,@,WAS,L 21-26,,3,21,7.00,0,1,1,20,20.00,1,100.0%,20.00,0,0,,0,1,6
7,2002,2002-11-24,11,24.087,IND,@,DEN,W 23-20,,,,,,,,,,,0.0%,,,,,,,
8,2002,2002-12-01,12,24.094,IND,,HOU,W 19-3,,5,12,2.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2002,2002-12-08,13,24.101,IND,@,TEN,L 17-27,,,,,,,,,,,0.0%,,,,,,,
10,2002,2002-12-15,14,24.108,IND,@,CLE,W 28-23,,3,2,0.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
11,2003,2003-09-07,1,25.009,IND,@,CLE,W 9-6,*,0,0,,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
12,2003,2003-09-14,2,25.016,IND,,TEN,W 33-7,,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2003,2003-09-21,3,25.023,IND,,JAX,W 23-13,,,,,,0,,,,,0.0%,,,,,,,
14,2003,2003-09-28,4,25.030,IND,@,NOR,W 55-21,*,9,34,3.78,0,4,4,40,10.00,1,100.0%,10.00,0,0,,0,1,6
15,2003,2003-10-06,5,25.038,IND,@,TAM,W 38-35,*,13,56,4.31,2,10,7,38,5.43,0,70.0%,3.80,0,0,,0,2,12
16,2003,2003-10-12,6,25.044,IND,,CAR,L 20-23,*,17,57,3.35,0,5,2,7,3.50,0,40.0%,1.40,0,0,,0,0,0
17,2003,2003-11-09,9,25.072,IND,@,JAX,L 23-28,,6,3,0.50,0,6,5,37,7.40,0,83.3%,6.17,3,57,19.00,0,0,0
18,2003,2003-11-16,10,25.079,IND,,NYJ,W 38-31,,0,0,,0,0,0,0,,0,0.0%,,1,10,10.00,0,0,0
19,2003,2003-11-23,11,25.086,IND,@,BUF,W 17-14,,0,0,,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0
20,2003,2003-12-07,13,25.100,IND,@,TEN,W 29-27,,,,,,,,,,,0.0%,,,,,,,
21,2003,2003-12-14,14,25.107,IND,,ATL,W 38-7,,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
22,2003,2003-12-21,15,25.114,IND,,DEN,L 17-31,,,,,,,,,,,0.0%,,,,,,,
23,2003,2003-12-28,16,25.121,IND,@,HOU,W 20-17,,,,,,0,,,,,0.0%,,,,,,,
