ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,28.065,WAS,@,SFO,L 17-26
2,1970,1970-09-27,2,28.072,WAS,@,STL,L 17-27
3,1970,1970-10-04,3,28.079,WAS,@,PHI,W 33-21
4,1970,1970-10-11,4,28.086,WAS,,DET,W 31-10
5,1970,1970-10-19,5,28.094,WAS,@,OAK,L 20-34
6,1970,1970-10-25,6,28.100,WAS,,CIN,W 20-0
7,1970,1970-11-01,7,28.107,WAS,@,DEN,W 19-3
8,1970,1970-11-08,8,28.114,WAS,,MIN,L 10-19
9,1970,1970-11-15,9,28.121,WAS,@,NYG,L 33-35
10,1970,1970-11-22,10,28.128,WAS,,DAL,L 21-45
11,1970,1970-11-29,11,28.135,WAS,,NYG,L 24-27
12,1970,1970-12-06,12,28.142,WAS,@,DAL,L 0-34
13,1970,1970-12-13,13,28.149,WAS,,PHI,W 24-6
14,1970,1970-12-20,14,28.156,WAS,,STL,W 28-27
15,1971,1971-09-19,1,29.064,CHI,,PIT,W 17-15
16,1971,1971-09-26,2,29.071,CHI,@,MIN,W 20-17
17,1971,1971-10-03,3,29.078,CHI,@,RAM,L 3-17
18,1971,1971-10-10,4,29.085,CHI,,NOR,W 35-14
19,1971,1971-10-17,5,29.092,CHI,@,SFO,L 0-13
20,1971,1971-10-24,6,29.099,CHI,@,DET,W 28-23
21,1971,1971-10-31,7,29.106,CHI,,DAL,W 23-19
22,1971,1971-11-07,8,29.113,CHI,,GNB,L 14-17
23,1971,1971-11-14,9,29.120,CHI,,WAS,W 16-15
24,1971,1971-11-21,10,29.127,CHI,,DET,L 3-28
25,1971,1971-11-29,11,29.135,CHI,@,MIA,L 3-34
26,1971,1971-12-05,12,29.141,CHI,@,DEN,L 3-6
27,1971,1971-12-12,13,29.148,CHI,@,GNB,L 10-31
28,1971,1971-12-19,14,29.155,CHI,,MIN,L 10-27
29,1972,1972-09-17,1,30.062,STL,@,BAL,W 10-3
30,1972,1972-09-24,2,30.069,STL,@,WAS,L 10-24
31,1972,1972-10-29,7,30.104,STL,,CHI,L 10-27
32,1972,1972-11-05,8,30.111,STL,@,PHI,T 6-6
33,1972,1972-11-12,9,30.118,STL,@,DAL,L 24-33
