ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
46,2003,2003-09-07,1,24.015,CHI,@,SFO,L 7-49,*,12,3,28,9.33,0,25.0%,2.33,0,0,,0,0,0,,0,0,0
47,2003,2003-09-14,2,24.022,CHI,@,MIN,L 13-24,*,4,3,67,22.33,0,75.0%,16.75,0,0,,0,0,0,,0,0,0
48,2003,2003-09-29,3,24.037,CHI,,GNB,L 23-38,*,8,2,26,13.00,0,25.0%,3.25,1,1,1.00,0,0,0,,0,0,0
49,2003,2003-10-05,4,24.043,CHI,,OAK,W 24-21,*,5,4,48,12.00,0,80.0%,9.60,0,0,,0,0,0,,0,0,0
50,2003,2003-10-12,5,24.050,CHI,@,NOR,L 13-20,*,7,5,91,18.20,1,71.4%,13.00,0,0,,0,0,0,,0,1,6
51,2003,2003-10-19,6,24.057,CHI,@,SEA,L 17-24,*,13,6,35,5.83,0,46.2%,2.69,0,0,,0,0,0,,0,0,0
52,2003,2003-10-26,7,24.064,CHI,,DET,W 24-16,*,8,3,36,12.00,0,37.5%,4.50,0,0,,0,0,0,,0,0,0
53,2003,2003-11-02,8,24.071,CHI,,SDG,W 20-7,*,13,7,58,8.29,0,53.8%,4.46,0,0,,0,0,0,,0,0,0
54,2003,2003-11-09,9,24.078,CHI,@,DET,L 10-12,*,5,2,18,9.00,0,40.0%,3.60,0,0,,0,0,0,,0,0,0
55,2003,2003-11-16,10,24.085,CHI,,STL,L 21-23,,8,4,39,9.75,1,50.0%,4.88,0,0,,0,0,0,,0,1,6
56,2003,2003-11-23,11,24.092,CHI,@,DEN,W 19-10,,7,1,15,15.00,0,14.3%,2.14,0,0,,0,0,0,,0,0,0
57,2003,2003-11-30,12,24.099,CHI,,ARI,W 28-3,*,6,4,55,13.75,1,66.7%,9.17,0,0,,0,0,0,,0,1,6
58,2003,2003-12-07,13,24.106,CHI,@,GNB,L 21-34,*,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0
59,2003,2003-12-14,14,24.113,CHI,,MIN,W 13-10,,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,0,0
60,2003,2003-12-21,15,24.120,CHI,,WAS,W 27-24,,4,2,29,14.50,0,50.0%,7.25,1,12,12.00,0,0,0,,0,0,0
61,2004,2004-09-12,1,25.020,ATL,@,SFO,W 21-19,*,2,,,,,0.0%,,,,,,,,,,,
62,2004,2004-09-19,2,25.027,ATL,,STL,W 34-17,*,4,3,24,8.00,0,75.0%,6.00,1,26,26.00,0,0,0,,0,0,0
63,2004,2004-09-26,3,25.034,ATL,,ARI,W 6-3,*,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0
64,2004,2004-10-03,4,25.041,ATL,@,CAR,W 27-10,*,3,2,23,11.50,0,66.7%,7.67,1,-10,-10.00,0,0,0,,0,0,0
65,2004,2004-10-10,5,25.048,ATL,,DET,L 10-17,*,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,,0,0,0
66,2004,2004-10-17,6,25.055,ATL,,SDG,W 21-20,*,4,1,32,32.00,1,25.0%,8.00,0,0,,0,0,0,,0,1,6
67,2004,2004-10-24,7,25.062,ATL,@,KAN,L 10-56,*,2,,,,,0.0%,,,,,,,,,,,
68,2004,2004-10-31,8,25.069,ATL,@,DEN,W 41-28,*,3,3,46,15.33,0,100.0%,15.33,0,0,,0,0,0,,0,0,0
69,2004,2004-11-14,9,25.083,ATL,,TAM,W 24-14,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0
70,2004,2004-11-21,10,25.090,ATL,@,NYG,W 14-10,*,4,4,35,8.75,0,100.0%,8.75,1,-2,-2.00,0,0,0,,0,0,0
71,2004,2004-11-28,11,25.097,ATL,,NOR,W 24-21,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
72,2004,2004-12-05,12,25.104,ATL,@,TAM,L 0-27,*,7,3,37,12.33,0,42.9%,5.29,0,0,,0,0,0,,0,0,0
73,2004,2004-12-12,13,25.111,ATL,,OAK,W 35-10,,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,,0,0,0
74,2004,2004-12-18,14,25.117,ATL,,CAR,W 34-31,*,5,3,71,23.67,1,60.0%,14.20,0,0,,0,0,0,,0,1,6
75,2004,2004-12-26,15,25.125,ATL,@,NOR,L 13-26,*,4,1,2,2.00,0,25.0%,0.50,0,0,,0,0,0,,0,0,0
76,2004,2005-01-02,16,25.132,ATL,@,SEA,L 26-28,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0
77,2005,2005-09-12,1,26.020,ATL,,PHI,W 14-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
78,2005,2005-09-18,2,26.026,ATL,@,SEA,L 18-21,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0
79,2005,2005-10-09,5,26.047,ATL,,NWE,L 28-31,*,3,1,14,14.00,1,33.3%,4.67,0,0,,0,0,0,,0,1,6
80,2005,2005-10-16,6,26.054,ATL,@,NOR,W 34-31,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
81,2005,2005-11-06,8,26.075,ATL,@,MIA,W 17-10,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
82,2005,2005-11-13,9,26.082,ATL,,GNB,L 25-33,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
83,2005,2005-11-24,11,26.093,ATL,@,DET,W 27-7,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
