ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1974,1974-10-06,4,22.035,SFO,,STL,L 9-34,,1,5,20.00,9,0,1,0.0,0,0,1.80,-7.20,0,0,,0,0,0
2,1974,1974-10-20,6,22.049,SFO,@,RAM,L 14-37,,10,19,52.63,113,2,1,83.9,0,0,5.95,5.68,3,7,2.33,0,0,0
3,1974,1974-10-27,7,22.056,SFO,,OAK,L 24-35,*,15,26,57.69,206,2,2,76.8,0,0,7.92,6.00,0,0,,0,0,0
4,1974,1974-11-04,8,22.064,SFO,,RAM,L 13-15,*,4,12,33.33,87,0,0,60.1,0,0,7.25,7.25,0,0,,0,0,0
5,1974,1974-11-10,9,22.070,SFO,@,DAL,L 14-20,,10,18,55.56,159,1,0,103.7,0,0,8.83,9.94,2,2,1.00,0,0,0
6,1974,1974-11-17,10,22.077,SFO,@,CHI,W 34-0,*,15,26,57.69,316,2,3,86.9,0,0,12.15,8.50,2,1,0.50,1,1,6
7,1974,1974-11-24,11,22.084,SFO,,ATL,W 27-0,*,7,16,43.75,127,2,1,85.2,0,0,7.94,7.63,2,7,3.50,0,0,0
8,1974,1974-12-01,12,22.091,SFO,@,CLE,L 0-7,*,6,23,26.09,74,0,5,0.9,0,0,3.22,-6.57,2,11,5.50,0,0,0
9,1974,1974-12-08,13,22.098,SFO,,GNB,W 7-6,*,8,17,47.06,91,0,1,39.1,0,0,5.35,2.71,1,4,4.00,0,0,0
10,1974,1974-12-15,14,22.105,SFO,,NOR,W 35-21,*,12,22,54.55,145,1,1,71.2,0,0,6.59,5.45,4,4,1.00,0,0,0
11,1975,1975-11-16,9,23.076,SFO,,CHI,W 31-3,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
12,1975,1975-12-07,12,23.097,SFO,,HOU,L 13-27,,5,10,50.00,50,0,1,25.0,0,0,5.00,0.50,0,0,,0,0,0
13,1975,1975-12-14,13,23.104,SFO,@,ATL,L 9-31,,5,10,50.00,74,0,0,74.6,0,0,7.40,7.40,0,0,,0,0,0
14,1975,1975-12-21,14,23.111,SFO,,NYG,L 23-26,*,14,30,46.67,194,1,1,65.1,0,0,6.47,5.63,1,1,1.00,0,0,0
15,1976,1976-10-03,4,24.032,NWE,,OAK,W 48-17,,1,3,33.33,7,0,0,42.4,0,0,2.33,2.33,0,0,,0,0,0
16,1976,1976-10-18,6,24.047,NWE,,NYJ,W 41-7,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
17,1978,1978-10-29,9,26.058,NWE,,NYJ,W 55-21,,1,2,50.00,15,0,0,75.0,0,0,7.50,7.50,0,0,,0,0,0
18,1978,1978-12-18,16,26.108,NWE,@,MIA,L 3-23,,14,24,58.33,167,0,2,45.0,0,0,6.96,3.21,0,0,,0,0,0
19,1979,1979-09-09,2,27.008,NWE,,NYJ,W 56-3,,4,6,66.67,50,1,1,92.4,0,0,8.33,4.17,0,0,,0,0,0
20,1979,1979-10-01,5,27.030,NWE,@,GNB,L 14-27,,1,4,25.00,15,0,2,3.1,0,0,3.75,-18.75,0,0,,0,0,0
21,1979,1979-10-07,6,27.036,NWE,,DET,W 24-17,,7,13,53.85,81,1,0,98.6,0,0,6.23,7.77,1,-1,-1.00,0,0,0
22,1979,1979-10-14,7,27.043,NWE,@,CHI,W 27-7,,,,,,,,,,,,,,,,,,
23,1979,1979-11-11,11,27.071,NWE,@,DEN,L 10-45,,9,17,52.94,62,0,0,61.4,0,0,3.65,3.65,0,0,,0,0,0
24,1979,1979-11-18,12,27.078,NWE,,BAL,W 50-21,,6,7,85.71,40,0,0,90.5,0,0,5.71,5.71,1,0,0.00,0,0,0
25,1981,1981-12-13,15,29.103,NWE,,BUF,L 10-19,,6,14,42.86,82,0,1,32.4,1,11,5.86,2.64,0,0,,0,0,0
26,1981,1981-12-20,16,29.110,NWE,@,BAL,L 21-23,*,9,22,40.91,136,1,3,37.5,1,8,6.18,0.95,0,0,,0,0,0
