ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1996,1996-12-01,13,25.356,NOR,,STL,L 10-26,,7,15,46.67,101,0,0,69.0,2,14,6.73,6.73,3,6,2.00,0
2,1996,1996-12-08,14,25.363,NOR,,ATL,L 15-31,*,21,35,60.00,171,1,1,70.1,1,3,4.89,4.17,0,0,,0
3,1997,1997-10-26,9,26.319,NOR,,SFO,L 0-23,,4,9,44.44,36,0,0,55.8,0,0,4.00,4.00,1,2,2.00,0
4,1997,1997-11-16,11,26.340,NOR,,SEA,W 20-17,,4,4,100.00,46,0,0,114.6,0,0,11.50,11.50,2,3,1.50,0
5,1997,1997-11-23,12,26.347,NOR,@,ATL,L 3-20,*,10,19,52.63,101,0,3,28.5,6,32,5.32,-1.79,5,25,5.00,0
