ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2013,2013-11-25,11,23.086,SFO,@,WAS,W 27-6,
2,2013,2013-12-01,12,23.092,SFO,,STL,W 23-13,
3,2013,2013-12-08,13,23.099,SFO,,SEA,W 19-17,
4,2013,2013-12-15,14,23.106,SFO,@,TAM,W 33-14,
5,2014,2014-09-07,1,24.007,SFO,@,DAL,W 28-17,*
6,2014,2014-09-14,2,24.014,SFO,,CHI,L 20-28,
7,2014,2014-09-21,3,24.021,SFO,@,ARI,L 14-23,
8,2014,2014-09-28,4,24.028,SFO,,PHI,W 26-21,
9,2014,2014-10-05,5,24.035,SFO,,KAN,W 22-17,
10,2014,2014-10-13,6,24.043,SFO,@,STL,W 31-17,
11,2014,2014-10-19,7,24.049,SFO,@,DEN,L 17-42,*
12,2014,2014-11-02,8,24.063,SFO,,STL,L 10-13,
13,2014,2014-11-09,9,24.070,SFO,@,NOR,W 27-24,
14,2014,2014-11-16,10,24.077,SFO,@,NYG,W 16-10,
15,2014,2014-11-23,11,24.084,SFO,,WAS,W 17-13,
16,2014,2014-11-27,12,24.088,SFO,,SEA,L 3-19,
17,2014,2014-12-07,13,24.098,SFO,@,OAK,L 13-24,
18,2014,2014-12-14,14,24.105,SFO,@,SEA,L 7-17,*
19,2014,2014-12-28,16,24.119,SFO,,ARI,W 20-17,*
20,2015,2015-10-25,6,25.055,TEN,,ATL,L 7-10,
21,2015,2015-11-01,7,25.062,TEN,@,HOU,L 6-20,*
22,2015,2015-11-08,8,25.069,TEN,@,NOR,W 34-28,*
23,2015,2015-11-15,9,25.076,TEN,,CAR,L 10-27,*
24,2015,2015-11-19,10,25.080,TEN,@,JAX,L 13-19,*
25,2015,2015-12-20,14,25.111,TEN,@,NWE,L 16-33,
26,2015,2015-12-27,15,25.118,TEN,,HOU,L 6-34,*
27,2015,2016-01-03,16,25.125,TEN,@,IND,L 24-30,*
28,2016,2016-09-11,1,26.011,DAL,,NYG,L 19-20,
29,2016,2016-09-18,2,26.018,DAL,@,WAS,W 27-23,
30,2016,2016-09-25,3,26.025,DAL,,CHI,W 31-17,
31,2016,2016-10-02,4,26.032,DAL,@,SFO,W 24-17,
32,2016,2016-10-09,5,26.039,DAL,,CIN,W 28-14,
33,2016,2016-10-16,6,26.046,DAL,@,GNB,W 30-16,
34,2016,2016-10-30,7,26.060,DAL,,PHI,W 29-23,
35,2016,2016-11-06,8,26.067,DAL,@,CLE,W 35-10,
36,2016,2016-11-13,9,26.074,DAL,@,PIT,W 35-30,
37,2016,2016-11-20,10,26.081,DAL,,BAL,W 27-17,
38,2016,2016-11-24,11,26.085,DAL,,WAS,W 31-26,
39,2016,2016-12-01,12,26.092,DAL,@,MIN,W 17-15,
40,2016,2016-12-11,13,26.102,DAL,@,NYG,L 7-10,*
41,2016,2016-12-18,14,26.109,DAL,,TAM,W 26-20,*
42,2016,2016-12-26,15,26.117,DAL,,DET,W 42-21,
43,2016,2017-01-01,16,26.123,DAL,@,PHI,L 13-27,*
44,2017,2017-09-10,1,27.010,DAL,,NYG,W 19-3,
45,2017,2017-09-17,2,27.017,DAL,@,DEN,L 17-42,
46,2017,2017-09-25,3,27.025,DAL,@,ARI,W 28-17,
47,2017,2017-10-01,4,27.031,DAL,,LAR,L 30-35,
48,2017,2017-10-08,5,27.038,DAL,,GNB,L 31-35,
49,2017,2017-10-22,6,27.052,DAL,@,SFO,W 40-10,
50,2017,2017-10-29,7,27.059,DAL,@,WAS,W 33-19,
51,2017,2017-11-05,8,27.066,DAL,,KAN,W 28-17,
52,2017,2017-11-12,9,27.073,DAL,@,ATL,L 7-27,
53,2017,2017-11-19,10,27.080,DAL,,PHI,L 9-37,
54,2017,2017-11-23,11,27.084,DAL,,LAC,L 6-28,
55,2017,2017-11-30,12,27.091,DAL,,WAS,W 38-14,
56,2017,2017-12-10,13,27.101,DAL,@,NYG,W 30-10,
57,2017,2017-12-17,14,27.108,DAL,@,OAK,W 20-17,
58,2017,2017-12-24,15,27.115,DAL,,SEA,L 12-21,
59,2017,2017-12-31,16,27.122,DAL,@,PHI,W 6-0,
60,2018,2018-09-09,1,28.009,DAL,@,CAR,L 8-16,*
61,2018,2018-09-16,2,28.016,DAL,,NYG,W 20-13,*
62,2018,2018-09-23,3,28.023,DAL,@,SEA,L 13-24,*
