ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1977,1977-09-25,2,22.231,ATL,@,WAS,L 6-10
2,1977,1977-10-02,3,22.238,ATL,,NYG,W 17-3
3,1977,1977-10-09,4,22.245,ATL,@,SFO,W 7-0
4,1977,1977-10-16,5,22.252,ATL,@,BUF,L 0-3
5,1977,1977-10-23,6,22.259,ATL,@,CHI,W 16-10
6,1977,1977-10-30,7,22.266,ATL,,MIN,L 7-14
7,1977,1977-11-06,8,22.273,ATL,,SFO,L 3-10
8,1977,1977-11-13,9,22.280,ATL,,DET,W 17-6
9,1977,1977-11-20,10,22.287,ATL,@,NOR,L 20-21
10,1977,1977-11-27,11,22.294,ATL,@,TAM,W 17-0
11,1977,1977-12-04,12,22.301,ATL,,NWE,L 10-16
12,1977,1977-12-11,13,22.308,ATL,@,RAM,L 7-23
13,1977,1977-12-18,14,22.315,ATL,,NOR,W 35-7
