ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1994,1994-10-16,7,22.052,BUF,,IND,L 17-27,,,,,
2,1994,1994-12-24,16,22.121,BUF,@,IND,L 9-10,,,,,
3,1995,1995-09-03,1,23.009,BUF,@,DEN,L 7-22,,,,,
4,1995,1995-09-10,2,23.016,BUF,,CAR,W 31-9,,,,,
5,1995,1995-09-17,3,23.023,BUF,,IND,W 20-14,,,,,
6,1995,1995-10-02,4,23.038,BUF,@,CLE,W 22-19,,,,,
7,1995,1995-10-08,5,23.044,BUF,,NYJ,W 29-10,,,,,
8,1995,1995-10-15,6,23.051,BUF,,SEA,W 27-21,,,,,
9,1995,1995-10-23,7,23.059,BUF,@,NWE,L 14-27,,,,,
10,1995,1995-10-29,8,23.065,BUF,@,MIA,L 6-23,,,,,
11,1995,1995-11-05,9,23.072,BUF,@,IND,W 16-10,,,,,
12,1995,1995-11-12,10,23.079,BUF,,ATL,W 23-17,,,,,
13,1995,1995-11-19,11,23.086,BUF,@,NYJ,W 28-26,,,,,
14,1995,1995-11-26,12,23.093,BUF,,NWE,L 25-35,,,,,
15,1995,1995-12-03,13,23.100,BUF,@,SFO,L 17-27,,,,,
16,1995,1995-12-10,14,23.107,BUF,@,STL,W 45-27,,,,,
17,1995,1995-12-17,15,23.114,BUF,,MIA,W 23-20,,,,,
18,1995,1995-12-24,16,23.121,BUF,,HOU,L 17-28,,,,,
19,1996,1996-09-01,1,24.007,BUF,@,NYG,W 23-20,,,,,
20,1996,1996-09-08,2,24.014,BUF,,NWE,W 17-10,,,,,
21,1996,1996-09-16,3,24.022,BUF,@,PIT,L 6-24,,,,,
22,1996,1996-09-22,4,24.028,BUF,,DAL,W 10-7,,,,,
23,1996,1996-10-06,5,24.042,BUF,,IND,W 16-13,,,,,
24,1996,1996-10-13,6,24.049,BUF,,MIA,L 7-21,,,,,
25,1996,1996-10-20,7,24.056,BUF,@,NYJ,W 25-22,,,,,
26,1996,1996-10-27,8,24.063,BUF,@,NWE,L 25-28,,,,,
27,1996,1996-11-03,9,24.070,BUF,,WAS,W 38-13,,,,,
28,1996,1996-11-10,10,24.077,BUF,@,PHI,W 24-17,,,,,
29,1996,1996-11-17,11,24.084,BUF,,CIN,W 31-17,,,,,
30,1996,1996-12-16,15,24.113,BUF,@,MIA,L 14-16,,,,,
31,1996,1996-12-22,16,24.119,BUF,,KAN,W 20-9,,0.0,1,6,0
32,1997,1997-08-31,1,25.006,BUF,,MIN,L 13-34,,,,,
33,1997,1997-09-07,2,25.013,BUF,@,NYJ,W 28-22,,,,,
34,1997,1997-09-14,3,25.020,BUF,@,KAN,L 16-22,,,,,
35,1997,1997-09-21,4,25.027,BUF,,IND,W 37-35,,,,,
36,1997,1997-10-05,5,25.041,BUF,,DET,W 22-13,,,,,
37,1997,1997-10-12,6,25.048,BUF,@,NWE,L 6-33,,0.0,1,4,0
38,1997,1997-10-20,7,25.056,BUF,@,IND,W 9-6,,,,,
39,1997,1997-10-26,8,25.062,BUF,,DEN,L 20-23,,,,,
40,1997,1997-11-23,12,25.090,BUF,@,TEN,L 14-31,,,,,
41,1997,1997-11-30,13,25.097,BUF,,NYJ,W 20-10,,,,,
42,1997,1997-12-07,14,25.104,BUF,@,CHI,L 3-20,,,,,
43,1997,1997-12-14,15,25.111,BUF,,JAX,L 14-20,,,,,
44,1997,1997-12-20,16,25.117,BUF,@,GNB,L 21-31,,,,,
45,1998,1998-09-06,1,26.012,BUF,@,SDG,L 14-16,,,,,
46,1998,1998-09-13,2,26.019,BUF,@,MIA,L 7-13,,,,,
47,1998,1998-09-20,3,26.026,BUF,,STL,L 33-34,,,,,
48,1998,1998-10-04,4,26.040,BUF,,SFO,W 26-21,,,,,
49,1998,1998-10-11,5,26.047,BUF,@,IND,W 31-24,,,,,
50,1998,1998-10-18,6,26.054,BUF,,JAX,W 17-16,,,,,
51,1998,1998-10-25,7,26.061,BUF,@,CAR,W 30-14,,,,,
52,1998,1998-11-01,8,26.068,BUF,,MIA,W 30-24,,,,,
53,1998,1998-11-08,9,26.075,BUF,@,NYJ,L 12-34,,,,,
54,1998,1998-11-15,10,26.082,BUF,,NWE,W 13-10,,,,,
55,1998,1998-11-22,11,26.089,BUF,,IND,W 34-11,,,,,
56,1998,1998-11-29,12,26.096,BUF,@,NWE,L 21-25,,,,,
57,1998,1998-12-06,13,26.103,BUF,@,CIN,W 33-20,,,,,
58,1998,1998-12-13,14,26.110,BUF,,OAK,W 44-21,,,,,
59,1998,1998-12-19,15,26.116,BUF,,NYJ,L 10-17,,,,,
60,1998,1998-12-27,16,26.124,BUF,@,NOR,W 45-33,,,,,
61,1999,1999-09-12,1,27.018,BUF,@,IND,L 14-31,,,,,
62,1999,1999-09-19,2,27.025,BUF,,NYJ,W 17-3,,0.5,0,0,0
63,1999,1999-09-26,3,27.032,BUF,,PHI,W 26-0,,,,,
64,1999,1999-10-04,4,27.040,BUF,@,MIA,W 23-18,,,,,
