ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,2005,2005-10-02,4,25.231,PHI,@,KAN,W 37-31,,2,2,100.0,3,4,75.0,0,11
2,2005,2005-10-09,5,25.238,PHI,@,DAL,L 10-33,,1,1,100.0,1,1,100.0,0,4
3,2005,2005-10-23,6,25.252,PHI,,SDG,W 20-17,,2,2,100.0,2,2,100.0,0,8
4,2005,2005-12-04,12,25.294,TAM,@,NOR,W 10-3,,1,1,100.0,1,2,50.0,0,4
