ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1999,1999-09-12,1,24.168,CHI,,KAN,W 20-17,*,1.0
2,1999,1999-09-19,2,24.175,CHI,,SEA,L 13-14,*,
3,1999,1999-09-26,3,24.182,CHI,@,OAK,L 17-24,*,
4,1999,1999-10-03,4,24.189,CHI,,NOR,W 14-10,*,1.0
5,1999,1999-10-10,5,24.196,CHI,@,MIN,W 24-22,*,
6,1999,1999-10-17,6,24.203,CHI,,PHI,L 16-20,*,
7,1999,1999-10-24,7,24.210,CHI,@,TAM,L 3-6,*,
8,1999,1999-10-31,8,24.217,CHI,@,WAS,L 22-48,*,
9,1999,1999-11-07,9,24.224,CHI,@,GNB,W 14-13,,
10,1999,1999-11-14,10,24.231,CHI,,MIN,L 24-27,,
11,1999,1999-11-21,11,24.238,CHI,@,SDG,W 23-20,,
12,2000,2000-09-10,2,25.166,ARI,,DAL,W 32-31,,
13,2000,2000-09-24,3,25.180,ARI,,GNB,L 3-29,,
14,2000,2000-10-01,4,25.187,ARI,@,SFO,L 20-27,,0.5
15,2000,2000-10-08,5,25.194,ARI,,CLE,W 29-21,,
16,2000,2000-10-22,7,25.208,ARI,@,DAL,L 7-48,*,
17,2000,2000-10-29,8,25.215,ARI,,NOR,L 10-21,*,
18,2000,2000-11-05,9,25.222,ARI,,WAS,W 16-15,*,
19,2000,2000-11-12,10,25.229,ARI,@,MIN,L 14-31,*,
20,2000,2000-11-19,11,25.236,ARI,@,PHI,L 9-34,,
21,2000,2000-11-26,12,25.243,ARI,,NYG,L 7-31,*,
22,2000,2000-12-03,13,25.250,ARI,@,CIN,L 13-24,,
23,2000,2000-12-17,15,25.264,ARI,,BAL,L 7-13,,
24,2000,2000-12-24,16,25.271,ARI,@,WAS,L 3-20,,
25,2001,2001-09-23,1,26.179,ARI,,DEN,L 17-38,*,
26,2001,2001-09-30,2,26.186,ARI,,ATL,L 14-34,*,
27,2001,2001-10-07,3,26.193,ARI,@,PHI,W 21-20,*,
28,2001,2001-10-14,4,26.200,ARI,@,CHI,L 13-20,*,
29,2001,2001-10-21,5,26.207,ARI,,KAN,W 24-16,*,
30,2001,2001-10-28,6,26.214,ARI,@,DAL,L 3-17,*,1.0
31,2001,2001-11-04,7,26.221,ARI,,PHI,L 7-21,*,
32,2001,2001-11-11,8,26.228,ARI,,NYG,L 10-17,*,
33,2001,2001-11-18,9,26.235,ARI,,DET,W 45-38,*,
34,2001,2001-11-25,10,26.242,ARI,@,SDG,W 20-17,*,
35,2001,2001-12-02,11,26.249,ARI,@,OAK,W 34-31,*,
36,2001,2001-12-09,12,26.256,ARI,,WAS,L 10-20,*,
37,2001,2001-12-15,13,26.262,ARI,@,NYG,L 13-17,*,1.0
38,2001,2001-12-23,14,26.270,ARI,,DAL,W 17-10,*,
39,2001,2001-12-30,15,26.277,ARI,@,CAR,W 30-7,*,
40,2001,2002-01-06,16,26.284,ARI,@,WAS,L 17-20,*,
41,2002,2002-09-08,1,27.164,ARI,@,WAS,L 23-31,*,
42,2002,2002-09-15,2,27.171,ARI,@,SEA,W 24-13,*,
43,2002,2002-09-22,3,27.178,ARI,,SDG,L 15-23,*,
44,2002,2002-09-29,4,27.185,ARI,,NYG,W 21-7,*,
45,2002,2002-10-06,5,27.192,ARI,@,CAR,W 16-13,*,
46,2002,2002-10-20,6,27.206,ARI,,DAL,W 9-6,*,1.0
47,2002,2002-10-27,7,27.213,ARI,@,SFO,L 28-38,*,
48,2002,2002-11-03,8,27.220,ARI,,STL,L 14-27,*,
49,2002,2002-11-10,9,27.227,ARI,,SEA,L 6-27,*,1.0
50,2002,2002-11-17,10,27.234,ARI,@,PHI,L 14-38,*,
51,2002,2002-11-24,11,27.241,ARI,,OAK,L 20-41,*,
52,2002,2002-12-01,12,27.248,ARI,@,KAN,L 0-49,*,
53,2002,2002-12-08,13,27.255,ARI,,DET,W 23-20,*,
54,2002,2002-12-15,14,27.262,ARI,@,STL,L 28-30,*,
55,2002,2002-12-21,15,27.268,ARI,,SFO,L 14-17,*,
56,2002,2002-12-29,16,27.276,ARI,@,DEN,L 7-37,*,
57,2003,2003-09-07,1,28.163,ARI,@,DET,L 24-42,*,
58,2003,2003-09-14,2,28.170,ARI,,SEA,L 0-38,*,
59,2003,2003-09-21,3,28.177,ARI,,GNB,W 20-13,*,
60,2003,2003-09-28,4,28.184,ARI,@,STL,L 13-37,*,
61,2003,2003-10-05,5,28.191,ARI,@,DAL,L 7-24,*,
62,2003,2003-10-12,6,28.198,ARI,,BAL,L 18-26,*,
63,2003,2003-10-26,7,28.212,ARI,,SFO,W 16-13,*,
64,2003,2003-11-02,8,28.219,ARI,,CIN,W 17-14,*,
65,2003,2003-11-09,9,28.226,ARI,@,PIT,L 15-28,*,
66,2003,2003-11-23,11,28.240,ARI,,STL,L 27-30,*,1.0
67,2003,2003-11-30,12,28.247,ARI,@,CHI,L 3-28,*,
68,2003,2003-12-07,13,28.254,ARI,@,SFO,L 14-50,*,
69,2003,2003-12-14,14,28.261,ARI,,CAR,L 17-20,*,
70,2003,2003-12-21,15,28.268,ARI,@,SEA,L 10-28,*,
71,2003,2003-12-28,16,28.275,ARI,,MIN,W 18-17,*,
72,2004,2004-09-12,1,29.168,ARI,@,STL,L 10-17,*,
73,2004,2004-09-19,2,29.175,ARI,,NWE,L 12-23,*,
74,2004,2004-09-26,3,29.182,ARI,@,ATL,L 3-6,*,
75,2004,2004-10-03,4,29.189,ARI,,NOR,W 34-10,*,
76,2004,2004-10-10,5,29.196,ARI,@,SFO,L 28-31,*,
77,2004,2004-10-24,6,29.210,ARI,,SEA,W 25-17,*,
78,2004,2004-10-31,7,29.217,ARI,@,BUF,L 14-38,*,
79,2004,2004-11-07,8,29.224,ARI,@,MIA,W 24-23,*,
80,2004,2004-11-14,9,29.231,ARI,,NYG,W 17-14,*,
81,2004,2004-11-21,10,29.238,ARI,@,CAR,L 10-35,*,
82,2004,2004-11-28,11,29.245,ARI,,NYJ,L 3-13,*,
83,2004,2004-12-05,12,29.252,ARI,@,DET,L 12-26,*,
84,2004,2004-12-12,13,29.259,ARI,,SFO,L 28-31,*,
85,2004,2004-12-19,14,29.266,ARI,,STL,W 31-7,*,
86,2004,2004-12-26,15,29.273,ARI,@,SEA,L 21-24,*,
87,2004,2005-01-02,16,29.280,ARI,,TAM,W 12-7,*,1.0
