ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1990,1990-09-09,1,23.055,NYJ,@,CIN,L 20-25,,0,0,,0
2,1990,1990-09-16,2,23.062,NYJ,,CLE,W 24-21,,0,0,,0
3,1990,1990-09-24,3,23.070,NYJ,,BUF,L 7-30,,0,0,,0
4,1990,1990-09-30,4,23.076,NYJ,@,NWE,W 37-13,,0,0,,0
5,1990,1990-10-07,5,23.083,NYJ,@,MIA,L 16-20,,0,0,,0
6,1990,1990-10-14,6,23.090,NYJ,,SDG,L 3-39,,1,8,8.00,0
7,1990,1990-10-21,7,23.097,NYJ,@,BUF,L 27-30,,0,0,,0
8,1990,1990-10-28,8,23.104,NYJ,@,HOU,W 17-12,,0,0,,0
9,1990,1990-11-04,9,23.111,NYJ,,DAL,W 24-9,,0,0,,0
10,1990,1990-11-11,10,23.118,NYJ,,MIA,L 3-17,,0,0,,0
11,1990,1990-11-18,11,23.125,NYJ,@,IND,L 14-17,,0,0,,0
12,1990,1990-11-25,12,23.132,NYJ,,PIT,L 7-24,,0,0,,0
13,1990,1990-12-02,13,23.139,NYJ,@,SDG,L 17-38,,0,0,,0
14,1990,1990-12-16,14,23.153,NYJ,,IND,L 21-29,,0,0,,0
15,1990,1990-12-23,15,23.160,NYJ,,NWE,W 42-7,,0,0,,0
16,1990,1990-12-30,16,23.167,NYJ,@,TAM,W 16-14,,0,0,,0
17,1991,1991-09-15,3,24.061,NYJ,,BUF,L 20-23,,,,,
18,1991,1991-09-23,4,24.069,NYJ,@,CHI,L 13-19,,,,,
19,1991,1991-10-13,7,24.089,NYJ,,HOU,L 20-23,,,,,
20,1991,1991-10-20,8,24.096,NYJ,@,IND,W 17-6,,,,,
21,1991,1991-11-03,9,24.110,NYJ,,GNB,W 19-16,,,,,
22,1991,1991-11-10,10,24.117,NYJ,,IND,L 27-28,,,,,
23,1991,1991-11-17,11,24.124,NYJ,@,NWE,W 28-21,,,,,
24,1991,1991-11-24,12,24.131,NYJ,,SDG,W 24-3,,,,,
25,1991,1991-12-01,13,24.138,NYJ,@,BUF,L 13-24,,,,,
26,1991,1991-12-08,14,24.145,NYJ,@,DET,L 20-34,,,,,
27,1991,1991-12-15,15,24.152,NYJ,,NWE,L 3-6,,,,,
28,1991,1991-12-22,16,24.159,NYJ,@,MIA,W 23-20,,,,,
29,1992,1992-09-06,1,25.052,NYJ,@,ATL,L 17-20,,0,0,,0
30,1992,1992-09-13,2,25.059,NYJ,@,PIT,L 10-27,,0,0,,0
31,1992,1992-09-20,3,25.066,NYJ,,SFO,L 14-31,,0,0,,0
32,1992,1992-09-27,4,25.073,NYJ,@,RAM,L 10-18,,0,0,,0
33,1992,1992-10-04,5,25.080,NYJ,,NWE,W 30-21,,0,0,,0
34,1992,1992-10-11,6,25.087,NYJ,@,IND,L 3-6,,0,0,,0
35,1992,1992-10-26,7,25.102,NYJ,,BUF,L 20-24,,1,7,7.00,0
36,1992,1992-11-01,8,25.108,NYJ,,MIA,W 26-14,,0,0,,0
37,1992,1992-11-08,9,25.115,NYJ,@,DEN,L 16-27,,0,0,,0
38,1992,1992-11-15,10,25.122,NYJ,,CIN,W 17-14,,0,0,,0
39,1992,1992-11-22,11,25.129,NYJ,@,NWE,L 3-24,,0,0,,0
40,1992,1992-11-29,12,25.136,NYJ,,KAN,L 7-23,,0,0,,0
41,1992,1992-12-06,13,25.143,NYJ,@,BUF,W 24-17,,0,0,,0
42,1992,1992-12-13,14,25.150,NYJ,,IND,L 6-10,,0,0,,0
43,1992,1992-12-20,15,25.157,NYJ,@,MIA,L 17-19,,0,0,,0
44,1992,1992-12-26,16,25.163,NYJ,,NOR,L 0-20,,0,0,,0
45,1993,1993-09-05,1,26.051,NYJ,,DEN,L 20-26,,,,,
46,1993,1993-09-12,2,26.058,NYJ,@,MIA,W 24-14,,,,,
