ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1960,1960-09-24,1,22.257,PIT,@,DAL,W 35-28,13,42,3.23,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,0,0,,0,0,0
2,1960,1960-10-02,2,22.265,PIT,@,CLE,L 20-28,7,22,3.14,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
3,1960,1960-10-16,4,22.279,PIT,,STL,W 27-14,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
4,1960,1960-11-06,7,22.300,PIT,@,PHI,L 7-34,4,13,3.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
5,1960,1960-11-13,8,22.307,PIT,@,NYG,L 24-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,47,47.00,0,0,0,,0,0,0
6,1960,1960-11-20,9,22.314,PIT,,CLE,W 14-10,,,,,,,,,,,,,,,,,,,,1,12,12.00,0,,,,,,
7,1960,1960-12-18,12,22.342,PIT,@,STL,L 7-38,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,0,0
8,1961,1961-09-17,1,23.249,PIT,@,DAL,L 24-27,17,70,4.12,0,2,9,4.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
9,1961,1961-10-01,3,23.263,PIT,@,RAM,L 14-24,1,3,3.00,0,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
10,1961,1961-10-08,4,23.270,PIT,@,PHI,L 16-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,26,13.00,0,0,0,,0,0,0
11,1961,1961-10-15,5,23.277,PIT,,WAS,W 20-0,16,77,4.81,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
12,1961,1961-10-22,6,23.284,PIT,,CLE,L 28-30,4,10,2.50,0,3,7,2.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
13,1961,1961-10-29,7,23.291,PIT,,SFO,W 20-10,7,7,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
14,1961,1961-11-12,9,23.305,PIT,,DAL,W 37-7,4,17,4.25,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
15,1961,1961-12-03,12,23.326,PIT,,PHI,L 24-35,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,0,0,,0,0,0
16,1961,1961-12-10,13,23.333,PIT,@,WAS,W 30-14,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
17,1962,1962-09-16,1,24.248,CLE,,NYG,W 17-7,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
18,1962,1962-09-23,2,24.255,CLE,,WAS,L 16-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,29,14.50,0,0,0,,0,0,0
19,1962,1962-09-30,3,24.262,CLE,@,PHI,L 7-35,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,39,19.50,0,0,0,,0,0,0
20,1962,1962-10-14,5,24.276,CLE,,BAL,L 14-36,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,0,0,,0,0,0
21,1962,1962-10-21,6,24.283,CLE,@,STL,W 34-7,12,55,4.58,1,1,22,22.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
22,1962,1962-10-28,7,24.290,CLE,@,PIT,W 41-14,11,55,5.00,1,2,16,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
23,1962,1962-11-04,8,24.297,CLE,,PHI,T 14-14,10,33,3.30,1,2,10,5.00,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,1,18,18.00,0,0,0,,0,1,6
24,1962,1962-11-11,9,24.304,CLE,@,WAS,L 9-17,6,14,2.33,0,2,12,6.00,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,0,0
25,1962,1962-11-18,10,24.311,CLE,,STL,W 38-14,5,44,8.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
26,1962,1962-11-25,11,24.318,CLE,,PIT,W 35-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0,,0,0,0
27,1962,1962-12-02,12,24.325,CLE,@,DAL,L 21-45,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,8,8.00,0,0,0,,0,0,0
28,1962,1962-12-09,13,24.332,CLE,@,NYG,L 13-17,2,10,5.00,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
29,1962,1962-12-15,14,24.338,CLE,@,SFO,W 13-10,9,28,3.11,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
30,1963,1963-09-22,2,25.254,CLE,@,DAL,W 41-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0,,0,0,0
31,1963,1963-09-29,3,25.261,CLE,,RAM,W 20-6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,7,7.00,0,0,0,,0,0,0
32,1963,1963-10-20,6,25.282,CLE,,PHI,W 37-7,2,-3,-1.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
33,1963,1963-10-27,7,25.289,CLE,,NYG,L 6-33,0,0,,0,1,13,13.00,0,0,0,,0,0,0,,0,0,,,3,103,34.33,0,0,0,,0,0,0
34,1963,1963-11-10,9,25.303,CLE,@,PIT,L 7-9,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,49,24.50,0,0,0,,0,0,0
35,1963,1963-11-17,10,25.310,CLE,,STL,L 14-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,77,25.67,0,0,0,,0,0,0
36,1963,1963-11-24,11,25.317,CLE,,DAL,W 27-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,58,29.00,0,0,0,,0,0,0
37,1963,1963-12-01,12,25.324,CLE,@,STL,W 24-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0,0,0,,0,0,0
38,1963,1963-12-08,13,25.331,CLE,@,DET,L 10-38,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,0,0
39,1963,1963-12-15,14,25.338,CLE,@,WAS,W 27-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,67,33.50,0,0,0,,0,0,0
40,1964,1964-09-13,1,26.246,CLE,@,WAS,W 27-13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,6,6.00,0,0,0,,0,0,0
41,1964,1964-09-20,2,26.253,CLE,,STL,T 33-33,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,46,23.00,0,0,0,,0,0,0
42,1964,1964-10-25,7,26.288,CLE,,NYG,W 42-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,23,11.50,0,0,0,,0,0,0
43,1964,1964-12-12,14,26.336,CLE,@,NYG,W 52-20,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
44,1965,1965-09-19,1,27.251,CLE,@,WAS,W 17-7,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
45,1965,1965-10-03,3,27.265,CLE,@,PHI,W 35-17,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
46,1965,1965-10-24,6,27.286,CLE,@,NYG,W 38-14,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
47,1965,1965-11-14,9,27.307,CLE,,NYG,W 34-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,42,21.00,0,1,0,0.00,0,0,0
48,1965,1965-11-28,11,27.321,CLE,@,PIT,W 42-21,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,,0,0,0
49,1965,1965-12-12,13,27.335,CLE,@,RAM,L 7-42,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,0,0
50,1965,1965-12-19,14,27.342,CLE,@,STL,W 27-24,4,14,3.50,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
51,1966,1966-09-11,1,28.243,ATL,,RAM,L 14-19,4,22,5.50,0,1,15,15.00,0,0,0,,0,0,0,,0,0,,,2,49,24.50,0,0,0,,0,0,0
52,1966,1966-09-18,2,28.250,ATL,@,PHI,L 10-23,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,28,14.00,0,0,0,,0,0,0
53,1966,1966-10-16,6,28.278,ATL,,SFO,L 7-44,2,5,2.50,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
54,1966,1966-10-23,7,28.285,ATL,@,GNB,L 3-56,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
55,1966,1966-10-30,8,28.292,ATL,,CLE,L 17-49,1,5,5.00,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,,0,0,0
