ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1980,1980-09-07,1,21.306,NYG,@,STL,W 41-35,1,22,22.00,0,0,0,0.0,1,6,0
2,1980,1980-09-14,2,21.313,NYG,,WAS,L 21-23,,,,,,,,,,
3,1980,1980-09-22,3,21.321,NYG,@,PHI,L 3-35,,,,,,,,,,
4,1980,1980-09-28,4,21.327,NYG,,RAM,L 7-28,,,,,,,,,,
5,1980,1980-10-05,5,21.334,NYG,@,DAL,L 3-24,,,,,,,,,,
6,1980,1980-10-12,6,21.341,NYG,,PHI,L 16-31,,,,,,,,,,
7,1980,1980-10-19,7,21.348,NYG,@,SDG,L 7-44,,,,,,,,,,
8,1980,1980-10-26,8,21.355,NYG,,DEN,L 9-14,1,18,18.00,0,0,0,0.0,0,0,0
9,1980,1980-11-02,9,21.362,NYG,@,TAM,L 13-30,,,,,,,,,,
10,1980,1980-11-09,10,22.003,NYG,,DAL,W 38-35,,,,,,,,,,
11,1980,1980-11-16,11,22.010,NYG,,GNB,W 27-21,,,,,,,,,,
12,1980,1980-11-23,12,22.017,NYG,@,SFO,L 0-12,,,,,,,,,,
13,1980,1980-11-30,13,22.024,NYG,,STL,L 7-23,,,,,,,,,,
14,1980,1980-12-07,14,22.031,NYG,@,SEA,W 27-21,,,,,,,,,,
15,1980,1980-12-13,15,22.037,NYG,@,WAS,L 13-16,,,,,,,,,,
16,1981,1981-09-06,1,22.304,NYG,,PHI,L 10-24,,,,,,,,,,
17,1981,1981-09-13,2,22.311,NYG,@,WAS,W 17-7,,,,,,,,,,
18,1981,1981-09-20,3,22.318,NYG,,NOR,W 20-7,,,,,,,,,,
19,1981,1981-09-27,4,22.325,NYG,@,DAL,L 10-18,,,,,,,,,,
20,1981,1981-10-04,5,22.332,NYG,,GNB,L 14-27,,,,,,,,,,
21,1981,1981-10-11,6,22.339,NYG,,STL,W 34-14,,,,,,,,,,
22,1981,1981-10-18,7,22.346,NYG,@,SEA,W 32-0,,,,,,,,,,
23,1981,1981-10-25,8,22.353,NYG,@,ATL,W 27-24,,,,,,,,,,
24,1981,1981-11-01,9,22.360,NYG,,NYJ,L 7-26,,,,,,,,,,
25,1981,1981-11-08,10,23.002,NYG,@,GNB,L 24-26,,,,,,,,,,
26,1981,1981-11-15,11,23.009,NYG,,WAS,L 27-30,,,,,,,,,,
27,1981,1981-11-22,12,23.016,NYG,@,PHI,W 20-10,,,,,,,,,,
28,1981,1981-11-29,13,23.023,NYG,@,SFO,L 10-17,,,,,,,,,,
29,1981,1981-12-06,14,23.030,NYG,,RAM,W 10-7,,,,,,,,,,
30,1981,1981-12-13,15,23.037,NYG,@,STL,W 20-10,0,0,,0,0,0,0.0,1,9,0
31,1981,1981-12-19,16,23.043,NYG,,DAL,W 13-10,,,,,,,,,,
32,1982,1982-09-12,1,23.310,NYG,,ATL,L 14-16,0,0,,0,0,0,0.0,1,0,0
33,1982,1982-09-20,2,23.318,NYG,,GNB,L 19-27,,,,,,,,,,
34,1982,1982-11-21,3,24.015,NYG,,WAS,L 17-27,,,,,,,,,,
35,1982,1982-11-25,4,24.019,NYG,@,DET,W 13-6,,,,,,,,,,
36,1982,1982-12-05,5,24.029,NYG,,HOU,W 17-14,,,,,,,,,,
37,1982,1982-12-11,6,24.035,NYG,,PHI,W 23-7,,,,,,,,,,
38,1982,1982-12-19,7,24.043,NYG,@,WAS,L 14-15,,,,,,,,,,
