ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1966,1966-09-11,1,21.256,WAS,,CLE,L 14-38,2,2,100.0,,,,0,2
2,1966,1966-09-18,2,21.263,WAS,@,STL,L 7-23,1,1,100.0,,,,0,1
3,1966,1966-09-25,3,21.270,WAS,@,PIT,W 33-27,3,3,100.0,4,4,100.0,0,15
4,1966,1966-10-02,4,21.277,WAS,,PIT,W 24-10,3,3,100.0,1,4,25.0,0,6
5,1966,1966-10-09,5,21.284,WAS,,ATL,W 33-20,3,4,75.0,2,2,100.0,0,9
6,1966,1966-10-16,6,21.291,WAS,@,NYG,L 10-13,1,1,100.0,1,2,50.0,0,4
7,1966,1966-10-23,7,21.298,WAS,,STL,W 26-20,2,2,100.0,4,6,66.7,0,14
8,1966,1966-10-30,8,21.305,WAS,@,PHI,W 27-13,3,3,100.0,2,2,100.0,0,9
9,1966,1966-11-06,9,21.312,WAS,@,BAL,L 10-37,1,1,100.0,1,2,50.0,0,4
10,1966,1966-11-13,10,21.319,WAS,,DAL,L 30-31,3,3,100.0,3,4,75.0,0,12
11,1966,1966-11-20,11,21.326,WAS,@,CLE,L 3-14,,,,1,3,33.3,0,3
12,1966,1966-11-27,12,21.333,WAS,,NYG,W 72-41,9,10,90.0,1,1,100.0,0,12
13,1966,1966-12-11,13,21.347,WAS,@,DAL,W 34-31,4,4,100.0,2,4,50.0,0,10
14,1966,1966-12-18,14,21.354,WAS,,PHI,L 28-37,4,4,100.0,,,,0,4
15,1967,1967-09-17,1,22.262,WAS,@,PHI,L 24-35,3,3,100.0,1,4,25.0,0,6
16,1968,1968-09-15,1,23.261,WAS,@,CHI,W 38-28,5,5,100.0,1,1,100.0,0,8
17,1968,1968-09-22,2,23.268,WAS,@,NOR,L 17-37,2,2,100.0,1,3,33.3,0,5
18,1968,1968-09-29,3,23.275,WAS,@,NYG,L 21-48,3,3,100.0,,,,0,3
19,1968,1968-10-06,4,23.282,WAS,,PHI,W 17-14,2,2,100.0,1,1,100.0,0,5
20,1968,1968-10-13,5,23.289,WAS,,PIT,W 16-13,1,1,100.0,1,2,50.0,0,4
21,1968,1968-10-20,6,23.296,WAS,@,STL,L 14-41,2,2,100.0,,3,0.0,0,2
22,1968,1968-10-27,7,23.303,WAS,,NYG,L 10-13,1,1,100.0,1,3,33.3,0,4
23,1968,1968-11-03,8,23.310,WAS,@,MIN,L 14-27,2,2,100.0,,,,0,2
24,1968,1968-11-10,9,23.317,WAS,@,PHI,W 16-10,1,1,100.0,3,4,75.0,0,10
25,1968,1968-11-17,10,23.324,WAS,,DAL,L 24-44,3,3,100.0,1,1,100.0,0,6
26,1968,1968-11-24,11,23.331,WAS,,GNB,L 7-27,1,1,100.0,,,,0,1
27,1968,1968-11-28,12,23.335,WAS,@,DAL,L 20-29,2,3,66.7,,,,0,2
28,1968,1968-12-08,13,23.345,WAS,,CLE,L 21-24,3,3,100.0,,,,0,3
29,1968,1968-12-15,14,23.352,WAS,,DET,W 14-3,2,2,100.0,,1,0.0,0,2
30,1970,1970-10-25,6,25.300,BOS,@,BAL,L 3-27,,,,1,3,33.3,0,3
31,1970,1970-11-01,7,25.307,BOS,,BUF,L 10-45,1,1,100.0,1,2,50.0,0,4
32,1970,1970-11-08,8,25.314,BOS,@,STL,L 0-31,,,,,1,0.0,0,0
33,1970,1970-11-15,9,25.321,BOS,,SDG,L 14-16,2,2,100.0,,,,0,2
34,1970,1970-11-22,10,25.328,BOS,@,NYJ,L 3-17,,,,,1,0.0,0,0
35,1970,1970-12-13,13,25.349,BOS,,MIN,L 14-35,2,2,100.0,,,,0,2
36,1971,1971-09-19,1,26.264,NWE,,OAK,W 20-6,2,2,100.0,2,2,100.0,0,8
37,1971,1971-09-26,2,26.271,NWE,,DET,L 7-34,1,1,100.0,,,,0,1
38,1971,1971-10-03,3,26.278,NWE,,BAL,L 3-23,,,,1,3,33.3,0,3
39,1971,1971-10-10,4,26.285,NWE,,NYJ,W 20-0,2,2,100.0,,2,0.0,0,2
40,1971,1971-10-17,5,26.292,NWE,@,MIA,L 3-41,,,,1,1,100.0,0,3
41,1971,1971-10-24,6,26.299,NWE,@,DAL,L 21-44,3,3,100.0,,,,0,3
42,1971,1971-10-31,7,26.306,NWE,@,SFO,L 10-27,1,1,100.0,1,3,33.3,0,4
43,1971,1971-11-07,8,26.313,NWE,,HOU,W 28-20,4,4,100.0,,1,0.0,0,4
44,1971,1971-11-14,9,26.320,NWE,,BUF,W 38-33,5,5,100.0,1,1,100.0,0,8
45,1971,1971-11-21,10,26.327,NWE,@,CLE,L 7-27,1,1,100.0,,1,0.0,0,1
46,1971,1971-11-28,11,26.334,NWE,@,BUF,L 20-27,2,2,100.0,2,2,100.0,0,8
47,1971,1971-12-05,12,26.341,NWE,,MIA,W 34-13,4,4,100.0,2,2,100.0,0,10
48,1971,1971-12-12,13,26.348,NWE,@,NYJ,L 6-13,,,,2,2,100.0,0,6
49,1971,1971-12-19,14,26.355,NWE,@,BAL,W 21-17,3,3,100.0,,1,0.0,0,3
50,1972,1972-10-01,3,27.277,NWE,,WAS,W 24-23,3,3,100.0,1,2,50.0,0,6
51,1972,1972-10-08,4,27.284,NWE,@,BUF,L 14-38,2,2,100.0,,,,0,2
52,1972,1972-10-15,5,27.291,NWE,,NYJ,L 13-41,1,1,100.0,2,3,66.7,0,7
53,1972,1972-10-22,6,27.298,NWE,@,PIT,L 3-33,,,,1,1,100.0,0,3
54,1972,1972-10-29,7,27.305,NWE,@,NYJ,L 10-34,1,1,100.0,1,1,100.0,0,4
55,1972,1972-11-06,8,27.313,NWE,,BAL,L 17-24,2,2,100.0,1,1,100.0,0,5
