ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
37,1985,1985-10-06,5,24.261,DET,@,GNB,L 10-43,0,0,,0,0,0,,0,0,0,,,,,,2,81,40.50,0
38,1985,1985-10-13,6,24.268,DET,@,WAS,L 3-24,0,0,,0,0,0,,0,0,0,,,,,,4,187,46.75,0
39,1985,1985-10-20,7,24.275,DET,,SFO,W 23-21,1,0,0.00,0,0,0,,0,0,0,,,,,,5,199,39.80,0
40,1985,1985-10-27,8,24.282,DET,,MIA,W 31-21,0,0,,0,0,0,,0,0,0,,,,,,4,201,50.25,0
41,1985,1985-11-03,9,24.289,DET,@,MIN,L 13-16,0,0,,0,0,0,,0,0,0,,,,,,4,155,38.75,0
42,1985,1985-11-10,10,24.296,DET,@,CHI,L 3-24,0,0,,0,0,0,,0,0,0,,,,,,3,92,30.67,0
43,1985,1985-11-17,11,24.303,DET,,MIN,W 41-21,0,0,,0,0,0,,0,0,0,,,,,,4,178,44.50,0
44,1985,1985-11-24,12,24.310,DET,@,TAM,L 16-19,0,0,,0,0,0,,0,0,0,,,,,,8,342,42.75,0
45,1985,1985-11-28,13,24.314,DET,,NYJ,W 31-20,0,0,,0,0,0,,0,0,0,,,,,,5,195,39.00,0
46,1985,1985-12-08,14,24.324,DET,@,NWE,L 6-23,0,0,,0,0,0,,0,0,0,,,,,,5,211,42.20,0
47,1985,1985-12-15,15,24.331,DET,,GNB,L 23-26,0,0,,0,0,0,,0,0,0,,,,,,4,152,38.00,0
48,1985,1985-12-22,16,24.338,DET,,CHI,L 17-37,0,0,,0,0,0,,0,0,0,,,,,,3,123,41.00,0
49,1986,1986-09-07,1,25.232,DET,@,MIN,W 13-10,0,0,,0,0,0,,0,0,0,,,,,,5,224,44.80,0
50,1986,1986-09-14,2,25.239,DET,,DAL,L 7-31,1,-8,-8.00,0,0,0,,0,0,0,,,,,,7,258,36.86,0
51,1986,1986-09-21,3,25.246,DET,,TAM,L 20-24,0,0,,0,0,0,,0,0,0,,,,,,1,34,34.00,0
52,1986,1986-09-28,4,25.253,DET,@,CLE,L 21-24,0,0,,0,0,0,,0,0,0,,,,,,6,243,40.50,0
53,1986,1986-10-05,5,25.260,DET,,HOU,W 24-13,0,0,,0,0,0,,0,0,0,,,,,,6,253,42.17,1
54,1986,1986-10-12,6,25.267,DET,@,GNB,W 21-14,0,0,,0,0,0,,0,0,0,,,,,,4,133,33.25,0
55,1986,1986-10-19,7,25.274,DET,@,RAM,L 10-14,0,0,,0,0,0,,0,0,0,,,,,,7,308,44.00,0
56,1986,1986-10-26,8,25.281,DET,@,CHI,L 7-13,0,0,,0,0,0,,0,0,0,,,,,,6,233,38.83,0
57,1986,1986-11-02,9,25.288,DET,,CIN,L 17-24,0,0,,0,0,0,,0,0,0,,,,,,4,133,33.25,0
58,1987,1987-10-04,3,26.259,DET,,TAM,L 27-31,1,0,0.00,0,0,0,,0,0,0,,,,,,6,233,38.83,0
