ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1989,1989-09-10,1,22.352,DEN,,KAN,W 34-20,,,,,,,
2,1989,1989-09-18,2,22.360,DEN,@,BUF,W 28-14,,,,,,,
3,1989,1989-09-24,3,23.001,DEN,,RAI,W 31-21,,,,,,,
4,1989,1989-10-01,4,23.008,DEN,@,CLE,L 13-16,,,,,,,
5,1989,1989-10-08,5,23.015,DEN,,SDG,W 16-10,,,,,,,
6,1989,1989-10-15,6,23.022,DEN,,IND,W 14-3,,,,,,,
7,1989,1989-10-22,7,23.029,DEN,@,SEA,W 24-21,,,,,,,
8,1989,1989-10-29,8,23.036,DEN,,PHI,L 24-28,,,,,,,
9,1989,1989-11-05,9,23.043,DEN,,PIT,W 34-7,,,,,,,
10,1989,1989-11-12,10,23.050,DEN,@,KAN,W 16-13,,,,,,,
11,1989,1989-11-20,11,23.058,DEN,@,WAS,W 14-10,,,,,,,
12,1989,1989-11-26,12,23.064,DEN,,SEA,W 41-14,,,,,,,
13,1989,1989-12-03,13,23.071,DEN,@,RAI,L 13-16,,,,,,,
14,1989,1989-12-10,14,23.078,DEN,,NYG,L 7-14,,,,,,,
15,1989,1989-12-16,15,23.084,DEN,@,PHO,W 37-0,,,,,,,
16,1989,1989-12-24,16,23.092,DEN,@,SDG,L 16-19,,,,,,,
17,1990,1990-09-09,1,23.351,DEN,@,RAI,L 9-14,,,,,,,
18,1990,1990-09-17,2,23.359,DEN,,KAN,W 24-23,,,,,,,
19,1990,1990-09-23,3,24.000,DEN,,SEA,W 34-31,,,,,,,
20,1990,1990-09-30,4,24.007,DEN,@,BUF,L 28-29,,,,,,,
21,1990,1990-10-08,5,24.015,DEN,,CLE,L 29-30,,,,,,,
22,1990,1990-10-14,6,24.021,DEN,,PIT,L 17-34,,,,,,,
23,1990,1990-10-21,7,24.028,DEN,@,IND,W 27-17,,,,,,,
24,1990,1990-11-04,8,24.042,DEN,@,MIN,L 22-27,,,,,,,
25,1990,1990-11-11,9,24.049,DEN,@,SDG,L 7-19,,,,,,,
26,1990,1990-11-18,10,24.056,DEN,,CHI,L 13-16,,,,,,,
27,1990,1990-11-22,11,24.060,DEN,@,DET,L 27-40,,,,,,,
28,1990,1990-12-02,12,24.070,DEN,,RAI,L 20-23,,,,,,,
29,1990,1990-12-09,13,24.077,DEN,@,KAN,L 20-31,,,,,,,
30,1990,1990-12-16,14,24.084,DEN,,SDG,W 20-10,,,,,,,
31,1990,1990-12-23,15,24.091,DEN,@,SEA,L 12-17,,,,,,,
32,1990,1990-12-30,16,24.098,DEN,,GNB,W 22-13,,,,,,,
33,1991,1991-09-01,1,24.343,DEN,,CIN,W 45-14,,,,,,,
34,1991,1991-09-08,2,24.350,DEN,@,RAI,L 13-16,,,,,,,
35,1991,1991-09-15,3,24.357,DEN,,SEA,W 16-10,,,,,,,
36,1991,1991-09-22,4,24.364,DEN,,SDG,W 27-19,,,,,,,
37,1991,1991-09-29,5,25.006,DEN,@,MIN,W 13-6,,,,,,,
38,1991,1991-10-06,6,25.013,DEN,@,HOU,L 14-42,,,,,,,
39,1991,1991-10-20,7,25.027,DEN,,KAN,W 19-16,,,,,,,
40,1991,1991-10-27,8,25.034,DEN,@,NWE,W 9-6,,,,,,,
41,1991,1991-11-03,9,25.041,DEN,,PIT,W 20-13,,,,,,,
42,1991,1991-11-10,10,25.048,DEN,,RAI,L 16-17,,,,,,,
43,1991,1991-11-17,11,25.055,DEN,@,KAN,W 24-20,,,,,,,
44,1991,1991-11-24,12,25.062,DEN,@,SEA,L 10-13,,,,,,,
45,1991,1991-12-01,13,25.069,DEN,,NWE,W 20-3,,,,,,,
46,1991,1991-12-08,14,25.076,DEN,@,CLE,W 17-7,,,,,,,
47,1991,1991-12-15,15,25.083,DEN,,PHO,W 24-19,,,,,,,
48,1991,1991-12-22,16,25.090,DEN,@,SDG,W 17-14,,,,,,,
