ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2015,2015-09-10,1,23.147,NWE,,PIT,W 28-21,
2,2015,2015-09-20,2,23.157,NWE,@,BUF,W 40-32,
3,2015,2015-09-27,3,23.164,NWE,,JAX,W 51-17,
4,2015,2015-10-11,4,23.178,NWE,@,DAL,W 30-6,
5,2015,2015-10-18,5,23.185,NWE,@,IND,W 34-27,
6,2015,2015-10-25,6,23.192,NWE,,NYJ,W 30-23,
7,2015,2015-10-29,7,23.196,NWE,,MIA,W 36-7,
8,2015,2015-11-08,8,23.206,NWE,,WAS,W 27-10,
9,2015,2015-11-15,9,23.213,NWE,@,NYG,W 27-26,
10,2015,2015-11-23,10,23.221,NWE,,BUF,W 20-13,
11,2015,2015-11-29,11,23.227,NWE,@,DEN,L 24-30,
12,2015,2015-12-06,12,23.234,NWE,,PHI,L 28-35,
13,2015,2015-12-13,13,23.241,NWE,@,HOU,W 27-6,
14,2015,2015-12-20,14,23.248,NWE,,TEN,W 33-16,
15,2015,2015-12-27,15,23.255,NWE,@,NYJ,L 20-26,
16,2015,2016-01-03,16,23.262,NWE,@,MIA,L 10-20,
17,2016,2016-09-11,1,24.148,NWE,@,ARI,W 23-21,
18,2016,2016-09-18,2,24.155,NWE,,MIA,W 31-24,
19,2016,2016-09-22,3,24.159,NWE,,HOU,W 27-0,
20,2016,2016-10-02,4,24.169,NWE,,BUF,L 0-16,
21,2016,2016-10-09,5,24.176,NWE,@,CLE,W 33-13,
22,2016,2016-10-16,6,24.183,NWE,,CIN,W 35-17,
23,2016,2016-10-23,7,24.190,NWE,@,PIT,W 27-16,
24,2016,2016-10-30,8,24.197,NWE,@,BUF,W 41-25,
25,2016,2016-11-13,9,24.211,NWE,,SEA,L 24-31,
26,2016,2016-11-20,10,24.218,NWE,@,SFO,W 30-17,
27,2016,2016-11-27,11,24.225,NWE,@,NYJ,W 22-17,
28,2016,2016-12-04,12,24.232,NWE,,LAR,W 26-10,
29,2016,2016-12-12,13,24.240,NWE,,BAL,W 30-23,
30,2016,2016-12-18,14,24.246,NWE,@,DEN,W 16-3,
31,2016,2016-12-24,15,24.252,NWE,,NYJ,W 41-3,
32,2016,2017-01-01,16,24.260,NWE,@,MIA,W 35-14,
33,2017,2017-09-07,1,25.144,NWE,,KAN,L 27-42,
34,2017,2017-09-17,2,25.154,NWE,@,NOR,W 36-20,
35,2017,2017-09-24,3,25.161,NWE,,HOU,W 36-33,
36,2017,2017-10-01,4,25.168,NWE,,CAR,L 30-33,
37,2017,2017-10-05,5,25.172,NWE,@,TAM,W 19-14,
38,2017,2017-10-15,6,25.182,NWE,@,NYJ,W 24-17,
39,2017,2017-10-22,7,25.189,NWE,,ATL,W 23-7,
40,2017,2017-10-29,8,25.196,NWE,,LAC,W 21-13,
41,2017,2017-11-12,9,25.210,NWE,@,DEN,W 41-16,
42,2017,2017-11-19,10,25.217,NWE,@,OAK,W 33-8,
43,2017,2017-11-26,11,25.224,NWE,,MIA,W 35-17,
44,2017,2017-12-03,12,25.231,NWE,@,BUF,W 23-3,
45,2017,2017-12-11,13,25.239,NWE,@,MIA,L 20-27,
46,2017,2017-12-17,14,25.245,NWE,@,PIT,W 27-24,
47,2017,2017-12-24,15,25.252,NWE,,BUF,W 37-16,
48,2017,2017-12-31,16,25.259,NWE,,NYJ,W 26-6,
49,2018,2018-09-09,1,26.146,NWE,,HOU,W 27-20,
50,2018,2018-09-16,2,26.153,NWE,@,JAX,L 20-31,
51,2018,2018-09-23,3,26.160,NWE,@,DET,L 10-26,
