ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
17,2000,2000-09-03,1,23.312,BUF,,TEN,W 16-13,*,9,4,42,10.50,1,44.4%,4.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
18,2000,2000-09-10,2,23.319,BUF,,GNB,W 27-18,,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
19,2000,2000-09-17,3,23.326,BUF,@,NYJ,L 14-27,,4,1,20,20.00,0,25.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
20,2000,2000-10-01,4,23.340,BUF,,IND,L 16-18,*,4,1,14,14.00,0,25.0%,3.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
21,2000,2000-10-08,5,23.347,BUF,@,MIA,L 13-22,,6,2,61,30.50,0,33.3%,10.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
22,2000,2000-10-15,6,23.354,BUF,,SDG,W 27-24,,9,6,75,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
23,2000,2000-10-22,7,23.361,BUF,@,MIN,L 27-31,,6,3,42,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
24,2000,2000-10-29,8,24.002,BUF,,NYJ,W 23-20,*,5,1,17,17.00,0,20.0%,3.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
25,2000,2000-11-05,9,24.009,BUF,@,NWE,W 16-13,*,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
26,2000,2000-11-12,10,24.016,BUF,,CHI,W 20-3,,5,2,26,13.00,0,40.0%,5.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
27,2000,2000-11-19,11,24.023,BUF,@,KAN,W 21-17,*,11,4,45,11.25,0,36.4%,4.09,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
28,2000,2000-11-26,12,24.030,BUF,@,TAM,L 17-31,*,9,6,44,7.33,0,66.7%,4.89,1,27,27.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
29,2000,2000-12-03,13,24.037,BUF,,MIA,L 6-33,,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,5,5.00,0,0,0
30,2000,2000-12-11,14,24.045,BUF,@,IND,L 20-44,*,8,4,93,23.25,1,50.0%,11.63,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,12,12.00,0,1,6
31,2000,2000-12-17,15,24.051,BUF,,NWE,L 10-13,*,6,3,68,22.67,0,50.0%,11.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,10,3.33,0,0,0
32,2000,2000-12-23,16,24.057,BUF,@,SEA,W 42-23,,10,8,132,16.50,1,80.0%,13.20,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
33,2001,2001-09-09,1,24.317,BUF,,NOR,L 6-24,*,2,1,32,32.00,0,50.0%,16.00,1,31,31.00,0,0,0,,0,0,0,,,,,,0,0,,0,3,10,3.33,0,0,0
34,2001,2001-09-23,2,24.331,BUF,@,IND,L 26-42,*,5,2,56,28.00,1,40.0%,11.20,1,28,28.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
35,2001,2001-09-30,3,24.338,BUF,,PIT,L 3-20,*,3,1,3,3.00,0,33.3%,1.00,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,5,5.00,0,0,0
36,2001,2001-10-07,4,24.345,BUF,,NYJ,L 36-42,*,11,4,103,25.75,1,36.4%,9.36,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,6,3.00,0,1,6
37,2001,2001-10-18,5,24.356,BUF,@,JAX,W 13-10,*,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,2,1.00,0,0,0
38,2001,2001-10-28,6,25.001,BUF,@,SDG,L 24-27,*,10,8,151,18.88,1,80.0%,15.10,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,28,14.00,0,1,6
39,2001,2001-11-04,7,25.008,BUF,,IND,L 14-30,*,5,1,17,17.00,0,20.0%,3.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,23,11.50,0,0,0
40,2001,2001-11-11,8,25.015,BUF,@,NWE,L 11-21,*,7,3,59,19.67,1,42.9%,8.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6,6.00,0,1,6
41,2001,2001-11-18,9,25.022,BUF,,SEA,L 20-23,*,15,10,138,13.80,1,66.7%,9.20,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,8,8.00,0,1,6
42,2001,2001-11-25,10,25.029,BUF,,MIA,L 27-34,*,6,2,19,9.50,0,33.3%,3.17,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
43,2001,2001-12-02,11,25.036,BUF,@,SFO,L 0-35,*,9,3,15,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
44,2001,2001-12-09,12,25.043,BUF,,CAR,W 25-24,*,6,4,48,12.00,1,66.7%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,34,17.00,0,1,6
45,2001,2001-12-16,13,25.050,BUF,,NWE,L 9-12,*,10,4,67,16.75,0,40.0%,6.70,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,-2,-1.00,0,0,0
46,2001,2001-12-23,14,25.057,BUF,@,ATL,L 30-33,*,7,5,73,14.60,0,71.4%,10.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
47,2001,2001-12-30,15,25.064,BUF,@,NYJ,W 14-9,*,6,3,54,18.00,1,50.0%,9.00,1,28,28.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
48,2001,2002-01-06,16,25.071,BUF,@,MIA,L 7-34,*,6,3,51,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,-10,-10.00,0,0,0
49,2002,2002-09-08,1,25.316,BUF,,NYJ,L 31-37,*,11,7,80,11.43,0,63.6%,7.27,1,-7,-7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
50,2002,2002-09-15,2,25.323,BUF,@,MIN,W 45-39,*,16,13,185,14.23,2,81.3%,11.56,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
51,2002,2002-09-22,3,25.330,BUF,@,DEN,L 23-28,*,7,5,87,17.40,0,71.4%,12.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
52,2002,2002-09-29,4,25.337,BUF,,CHI,W 33-27,*,5,3,15,5.00,1,60.0%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
53,2002,2002-10-06,5,25.344,BUF,,OAK,L 31-49,*,12,7,126,18.00,1,58.3%,10.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
54,2002,2002-10-13,6,25.351,BUF,@,HOU,W 31-24,*,9,8,121,15.13,1,88.9%,13.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
55,2002,2002-10-20,7,25.358,BUF,@,MIA,W 23-10,*,5,4,25,6.25,0,80.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
56,2002,2002-10-27,8,26.000,BUF,,DET,W 24-17,*,6,4,101,25.25,1,66.7%,16.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
57,2002,2002-11-03,9,26.007,BUF,,NWE,L 7-38,*,13,9,98,10.89,1,69.2%,7.54,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
58,2002,2002-11-17,10,26.021,BUF,@,KAN,L 16-17,*,8,4,40,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
59,2002,2002-11-24,11,26.028,BUF,@,NYJ,L 13-31,*,10,6,49,8.17,0,60.0%,4.90,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
60,2002,2002-12-01,12,26.035,BUF,,MIA,W 38-21,*,3,2,93,46.50,2,66.7%,31.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
61,2002,2002-12-08,13,26.042,BUF,@,NWE,L 17-27,*,16,9,105,11.67,0,56.3%,6.56,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
62,2002,2002-12-15,14,26.049,BUF,,SDG,W 20-13,*,8,3,31,10.33,0,37.5%,3.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
63,2002,2002-12-22,15,26.056,BUF,@,GNB,L 0-10,*,11,5,39,7.80,0,45.5%,3.55,1,-7,-7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
64,2002,2002-12-29,16,26.063,BUF,,CIN,W 27-9,*,8,5,57,11.40,0,62.5%,7.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
65,2003,2003-09-07,1,26.315,ATL,@,DAL,W 27-13,*,5,2,30,15.00,0,40.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
66,2003,2003-09-14,2,26.322,ATL,,WAS,L 31-33,*,8,2,28,14.00,0,25.0%,3.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,2003,2003-09-21,3,26.329,ATL,,TAM,L 10-31,*,9,6,45,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
68,2003,2003-09-28,4,26.336,ATL,@,CAR,L 3-23,,8,5,30,6.00,0,62.5%,3.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
69,2003,2003-10-05,5,26.343,ATL,,MIN,L 26-39,*,17,12,168,14.00,1,70.6%,9.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
70,2003,2003-10-13,6,26.351,ATL,@,STL,L 0-36,*,8,1,8,8.00,0,12.5%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
71,2003,2003-10-19,7,26.357,ATL,,NOR,L 17-45,*,9,3,38,12.67,0,33.3%,4.22,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
72,2003,2003-11-02,8,27.006,ATL,,PHI,L 16-23,*,10,6,84,14.00,0,60.0%,8.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
73,2003,2003-11-09,9,27.013,ATL,@,NYG,W 27-7,*,10,3,37,12.33,0,30.0%,3.70,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
74,2003,2003-11-16,10,27.020,ATL,@,NOR,L 20-23,*,7,2,18,9.00,0,28.6%,2.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
75,2003,2003-11-23,11,27.027,ATL,,TEN,L 31-38,*,8,5,87,17.40,1,62.5%,10.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
76,2003,2003-11-30,12,27.034,ATL,@,HOU,L 13-17,*,11,4,41,10.25,0,36.4%,3.73,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
77,2003,2003-12-07,13,27.041,ATL,,CAR,W 20-14,*,9,4,57,14.25,0,44.4%,6.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
78,2003,2003-12-14,14,27.048,ATL,@,IND,L 7-38,*,8,1,17,17.00,0,12.5%,2.13,1,-2,-2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
79,2003,2003-12-20,15,27.054,ATL,@,TAM,W 30-28,*,6,4,76,19.00,0,66.7%,12.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
80,2003,2003-12-28,16,27.062,ATL,,JAX,W 21-14,*,8,4,74,18.50,1,50.0%,9.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
81,2004,2004-09-12,1,27.321,ATL,@,SFO,W 21-19,*,6,4,62,15.50,0,66.7%,10.33,1,16,16.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
82,2004,2004-09-19,2,27.328,ATL,,STL,W 34-17,*,4,2,18,9.00,0,50.0%,4.50,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
83,2004,2004-09-26,3,27.335,ATL,,ARI,W 6-3,*,6,2,16,8.00,0,33.3%,2.67,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
84,2004,2004-10-03,4,27.342,ATL,@,CAR,W 27-10,*,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
85,2004,2004-10-10,5,27.349,ATL,,DET,L 10-17,*,7,5,84,16.80,0,71.4%,12.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
86,2004,2004-10-17,6,27.356,ATL,,SDG,W 21-20,*,6,2,67,33.50,0,33.3%,11.17,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
87,2004,2004-10-24,7,27.363,ATL,@,KAN,L 10-56,*,9,2,21,10.50,0,22.2%,2.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
88,2004,2004-10-31,8,28.004,ATL,@,DEN,W 41-28,*,3,2,59,29.50,2,66.7%,19.67,0,0,,0,1,1,100.00,25,0,0,118.7,0,0,25.00,25.00,0,0,,0,0,0,,0,2,12
89,2004,2004-11-14,9,28.018,ATL,,TAM,W 24-14,*,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
90,2004,2004-11-21,10,28.025,ATL,@,NYG,W 14-10,*,3,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,,,,,
91,2004,2004-11-28,11,28.032,ATL,,NOR,W 24-21,*,8,4,59,14.75,0,50.0%,7.38,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
92,2004,2004-12-05,12,28.039,ATL,@,TAM,L 0-27,*,9,2,30,15.00,0,22.2%,3.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
93,2004,2004-12-12,13,28.046,ATL,,OAK,W 35-10,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
94,2004,2004-12-18,14,28.052,ATL,,CAR,W 34-31,*,8,1,4,4.00,0,12.5%,0.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
95,2004,2004-12-26,15,28.060,ATL,@,NOR,L 13-26,*,15,6,49,8.17,0,40.0%,3.27,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
96,2004,2005-01-02,16,28.067,ATL,@,SEA,L 26-28,*,11,7,46,6.57,1,63.6%,4.18,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
97,2005,2005-09-19,2,28.327,DAL,,WAS,L 13-14,,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,2005,2005-09-25,3,28.333,DAL,@,SFO,W 34-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,2005,2005-10-23,7,28.361,DAL,@,SEA,L 10-13,,1,1,19,19.00,0,100.0%,19.00,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,5,17,3.40,0,0,0
100,2005,2005-10-30,8,29.003,DAL,,ARI,W 34-13,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,25,8.33,0,0,0
101,2005,2005-11-14,9,29.018,DAL,@,PHI,W 21-20,,1,1,58,58.00,0,100.0%,58.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,1,1.00,0,0,0
102,2005,2005-11-20,10,29.024,DAL,,DET,W 20-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,10,10.00,0,0,0
103,2005,2005-11-24,11,29.028,DAL,,DEN,L 21-24,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,10,5.00,0,0,0
104,2006,2006-09-10,1,29.318,BUF,@,NWE,L 17-19,*,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
105,2006,2006-09-17,2,29.325,BUF,@,MIA,W 16-6,*,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
106,2006,2006-09-24,3,29.332,BUF,,NYJ,L 20-28,*,7,3,49,16.33,0,42.9%,7.00,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,2006,2006-10-01,4,29.339,BUF,,MIN,W 17-12,*,5,5,40,8.00,1,100.0%,8.00,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
108,2006,2006-10-08,5,29.346,BUF,@,CHI,L 7-40,*,6,1,6,6.00,0,16.7%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
109,2006,2006-10-15,6,29.353,BUF,@,DET,L 17-20,,6,4,27,6.75,0,66.7%,4.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
110,2006,2006-10-22,7,29.360,BUF,,NWE,L 6-28,*,6,5,53,10.60,0,83.3%,8.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
111,2006,2006-11-05,8,30.009,BUF,,GNB,W 24-10,*,2,1,6,6.00,0,50.0%,3.00,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
112,2006,2006-11-12,9,30.016,BUF,@,IND,L 16-17,*,5,3,13,4.33,0,60.0%,2.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
113,2006,2006-11-19,10,30.023,BUF,@,HOU,W 24-21,*,4,2,21,10.50,1,50.0%,5.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
114,2006,2006-11-26,11,30.030,BUF,,JAX,W 27-24,*,4,3,10,3.33,0,75.0%,2.50,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
115,2006,2006-12-03,12,30.037,BUF,,SDG,L 21-24,*,6,3,17,5.67,1,50.0%,2.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
116,2006,2006-12-10,13,30.044,BUF,@,NYJ,W 31-13,*,3,2,19,9.50,0,66.7%,6.33,1,-3,-3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
117,2006,2006-12-17,14,30.051,BUF,,MIA,W 21-0,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
118,2006,2006-12-24,15,30.058,BUF,,TEN,L 29-30,*,11,7,73,10.43,0,63.6%,6.64,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
119,2006,2006-12-31,16,30.065,BUF,@,BAL,L 7-19,*,6,4,25,6.25,0,66.7%,4.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
120,2007,2007-09-09,1,30.317,BUF,,DEN,L 14-15,*,2,1,-2,-2.00,0,50.0%,-1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
121,2007,2007-09-16,2,30.324,BUF,@,PIT,L 3-26,*,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
122,2007,2007-09-23,3,30.331,BUF,@,NWE,L 7-38,*,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
123,2007,2007-09-30,4,30.338,BUF,,NYJ,W 17-14,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
